seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
30,0.0001,30,0.1,3,1.5,-0.2011652094517649,0.38,-0.1702737890924741,0.4,0.00125846,0.0,0.0,-0.8288635621887022,-0.828167328420921,-0.9116827209779543,-0.9064029381464624,0.17842004256280994,0.26430923285399055
30,0.00016378937069540646,30,0.1,3,1.5,-0.20116521049572014,0.38,-0.17027379162371212,0.4,0.00125846,0.0,0.0,-0.8288054793003888,-0.8281111003448969,-0.9116827217201735,-0.9064029379446104,0.1784200301109027,0.26430922586467526
30,0.00026826957952797245,30,0.1,3,1.5,-0.2011652101227068,0.38,-0.1702737916956855,0.4,0.00125846,0.0,0.0,-0.8287103459385559,-0.8280190048543693,-0.9116827209763292,-0.9064029381964033,0.17842004183474627,0.2643092327573174
30,0.00043939705607607906,30,0.1,3,1.5,-0.2011652115538437,0.38,-0.17027379173101026,0.4,0.00125846,0.0,0.0,-0.8285545273483647,-0.8278681621230776,-0.9116827208172166,-0.906402938256994,0.17842004536062286,0.26430923542784085
30,0.0007196856730011522,30,0.1,3,1.5,-0.20116520872299673,0.38,-0.17027379163817252,0.4,0.00125846,0.0,0.0,-0.8282993130953167,-0.8276210976057919,-0.9116827209763139,-0.9064029381170651,0.17842004275509302,0.26430923350384955
30,0.0011787686347935866,30,0.1,3,1.5,-0.2011652091529042,0.38,-0.1702737915716685,0.4,0.00125846,0.0,0.0,-0.8278812993726364,-0.8272164325352235,-0.9116827208518791,-0.9064029382097797,0.17842004579468826,0.2643092358834609
30,0.0019306977288832496,30,0.1,3,1.5,-0.20116520921499356,0.38,-0.17027379151727415,0.398,0.00125846,0.0,0.0,-0.8271966370866097,-0.826553633802456,-0.9116827210988923,-0.9064029381497334,0.1784200404090401,0.2643092321255721
30,0.0031622776601683794,30,0.1,3,1.5,-0.2011652090757007,0.38,-0.1702737915337093,0.394,0.00125846,0.0,0.0,-0.8260752327597032,-0.8254680396534803,-0.9116827215569603,-0.906402937831452,0.17842002779037006,0.2643092244216493
30,0.005179474679231213,30,0.1,3,1.5,-0.20116521007543203,0.38,-0.17027379152973196,0.392,0.00125846,0.0,0.0,-0.8242385653309295,-0.8236900215178558,-0.9118743536234671,-0.9063094337252428,0.17462594398756598,0.26205611248267296
30,0.008483428982440717,30,0.1,3,1.5,-0.20116521223435874,0.38,-0.1702737915896688,0.392,0.00125846,0.0,0.0,-0.8212350848530403,-0.8207823414248662,-0.9128937695417981,-0.9058337411552763,0.154753424136484,0.25005617650814166
