seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
80,80,0.6201629729769447,-0.052764682559870525,0.17177977687822224,-0.44909433957655615,-0.5782307186217448,-0.9652326606779988,-0.7977454487822151,-0.8164750586808325,-0.32353529903821665,0.3093691345125201
