,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],0.34561931178384775,0.835,0.04,1.0
1,"(100,)",-4.816534983692679,-7.122287618102124,0.0,[0.07],1.0788510788075767,0.77,0.07,1.0
2,"(200,)",-4.911125217068654,-7.237124269288918,0.0,[0.075],1.2228786319255551,0.715,0.075,1.0
3,"(300,)",-4.9334391162944815,-7.2665958241970845,0.0,[0.08],1.2543735305447126,0.71,0.08,1.0
4,"(400,)",-4.941350772433839,-7.27490438870136,-8.970491016668802e-12,[0.08],1.2670442122218701,0.705,0.08,1.0
5,"(500,)",-4.943010116097642,-7.276871688870806,-2.3827384509900185e-11,[0.08],1.2696048900415782,0.705,0.08,1.0
