,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.252044362359203,-6.560899648594961,-3.599596176684372e-09,[0.03],0.23602182500277935,0.8,0.03,1.0
1,"(100,)",-4.684501119411509,-7.079755374937029,-0.16211305084344296,[0.1],0.8243275627289487,0.705,0.1,1.0
2,"(200,)",-4.766194184707736,-7.185828699740519,-0.16752710858015885,[0.105],1.0285984471024086,0.685,0.105,1.0
3,"(300,)",-4.788137797359297,-7.214815232866785,-0.1690340867322897,[0.105],1.0859557150877759,0.68,0.105,1.0
4,"(400,)",-4.7942122285462885,-7.2223362043890535,-0.16950495670168841,[0.105],1.10198443545579,0.68,0.105,1.0
5,"(500,)",-4.7958302052783575,-7.224382392512323,-0.16961408453769788,[0.105],1.1061612399219007,0.68,0.105,1.0
