,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-26.11050353861591,-4.844854408954588,[0.055],0.554198213886761,0.055,34.15532559089998,[1.55419821],1,0.0,tensor(-0.8393),"[np.float64(0.5601656528124827), np.float64(9.30382868054886), np.float64(0.0), np.float64(2.4151462338959795)]",1.0
1,1,-29.051053081892555,-4.994691810372991,[0.05],0.6222971247381162,0.05,34.10924635022549,[1.55419821],1,9.999999880848412e-05,tensor(1.7412),"[np.float64(0.5599834201847631), np.float64(9.303969434603001), np.float64(0.0003999999996897792), np.float64(2.414992172415345)]",1.0
2,2,-29.189455893270704,-5.002827175239444,[0.05],0.6285942050052743,0.05,34.06365061224417,[1.55419821],1,6.204243124503354e-05,tensor(1.7462),"[np.float64(0.5598026545778385), np.float64(9.304109357800971), np.float64(0.0007951682612242115), np.float64(2.4148389274657744)]",1.0
3,3,-29.327600467874426,-5.010944916042158,[0.05],0.6348606540865273,0.05,34.018174243105584,[1.55419821],1,-2.561827634083518e-06,tensor(-4.5095),"[np.float64(0.5596221924108226), np.float64(9.304249145560176), np.float64(0.001189396018070862), np.float64(2.4146858334601515)]",1.0
4,4,-29.465473780372594,-5.019057170890961,[0.05],0.6411782854965902,0.05,33.97276100930033,[1.55419821],1,2.1315263860849435e-05,tensor(1.7563),"[np.float64(0.5594418527667365), np.float64(9.304388905776353), np.float64(0.0015832620129172651), np.float64(2.4145327887957695)]",1.0
5,5,-29.60325703586604,-5.027166883009214,[0.05],0.6474825919832908,0.05,33.92739783276851,[1.55419821],1,2.2994315148720743e-05,tensor(1.7613),"[np.float64(0.5592615888546445), np.float64(9.304528666546444), np.float64(0.001976867005332414), np.float64(2.414379769172877)]",1.0
6,6,-29.740964620324412,-5.035274850753509,[0.05],0.6537718978688598,0.05,33.8820818401291,[1.55419821],1,8.421248114798145e-06,tensor(1.7664),"[np.float64(0.5590813859692958), np.float64(9.304668436792651), np.float64(0.0023701944168295283), np.float64(2.4142267691692543)]",1.0
7,7,-29.878474037766505,-5.043381240127326,[0.05],0.6601023093657621,0.05,33.83681320982449,[1.55419821],1,-1.8587145050473033e-05,tensor(-4.5615),"[np.float64(0.558901239482525), np.float64(9.304808219345778), np.float64(0.0027631906583894706), np.float64(2.414073789493813)]",1.0
8,8,-30.015998300861757,-5.051486008882716,[0.05],0.6663768152213285,0.05,33.791593147381676,[1.55419821],1,-7.641809882669856e-06,tensor(-4.5744),"[np.float64(0.5587211484908501), np.float64(9.304948014735855), np.float64(0.0031557879823728673), np.float64(2.413920833266978)]",1.0
9,9,-30.1530538603986,-5.059555197642686,[0.055],0.6728118343993563,0.055,33.746423171283716,[1.55419821],1,2.5989807745273823e-05,tensor(1.7371),"[np.float64(0.5585411135563364), np.float64(9.305087822575182), np.float64(0.00354791322856979), np.float64(2.4137679046195073)]",1.0
10,10,-30.28957777345748,-5.067578212604108,[0.055],0.6794117113935788,0.055,33.701323608258875,[1.55419821],1,4.6084852342475734e-05,tensor(1.7422),"[np.float64(0.5583611606289398), np.float64(9.305227591457768), np.float64(0.0039392906999414674), np.float64(2.413615056011094)]",1.0
11,11,-30.425976683547983,-5.075595973013159,[0.055],0.6859967589668698,0.055,33.65629189270966,[1.55419821],1,5.45921687827875e-05,tensor(1.7474),"[np.float64(0.5581812856922468), np.float64(9.305367331417724), np.float64(0.004329884769336664), np.float64(2.413462281963057)]",1.0
