,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.1,1.0,295.565541957074,0.0547,305.05275794571196,0.05076,0.1,1.0,-279.0214969891591,0.0,-276.8631567650734,0.0,0.1,1.0,241.60709282315074,0.06,249.61227231468257,0.036
1,0.15,1.0,-315.58784542198686,0.039439999999999996,-314.20171002898894,0.036976,0.15,1.0,-357.34702486337807,0.0,-355.7097327093479,0.004,0.15,1.0,-278.957463697299,0.06,-276.52075084394744,0.052
2,0.2,1.0,-344.13078341598316,0.05536,-342.50612795300754,0.052512,0.2,1.0,-373.83412417662294,0.0,-372.32720199265356,0.008,0.2,1.0,-317.4017595633027,0.0875,-316.1793950296605,0.076
3,0.25,1.0,-360.0854007793217,0.06132,-358.9874972624475,0.061344,0.25,1.0,-383.78752559515004,0.01,-382.6421532208782,0.012,0.25,1.0,-338.47528667391435,0.09,-336.68838014453286,0.08
4,0.3,1.0,-360.70866801876,0.04972,-359.8782771025403,0.053376,0.3,1.0,-382.6635657466852,0.0,-381.95795162699824,0.008,0.3,1.0,-340.34691810626407,0.05,-338.92235923380923,0.064
5,0.33,1.0,-363.64084108360015,0.05928,-362.8393266248161,0.06336,0.33,1.0,-385.51473319334025,0.0,-384.7961040520929,0.004,0.33,1.0,-343.7510854106127,0.0775,-343.00391011809336,0.084
6,0.35,1.0,-366.5159031579002,0.06356,-365.7949456123733,0.06864,0.35,1.0,-387.8936545583233,0.0,-387.2929837920725,0.008,0.35,1.0,-346.63378651814105,0.0775,-345.92278800144976,0.096
7,0.4,1.0,-367.78726081288596,0.06976,-366.9568259794671,0.073072,0.4,1.0,-388.11167132352716,0.01,-387.4425310800491,0.008,0.4,1.0,-348.81666324203604,0.08,-347.49019810302195,0.091
8,0.5,1.0,-376.37279590838955,0.09184,-375.3961402885079,0.093648,0.5,1.0,-393.6564153251378,0.01,-392.6822968853135,0.012,0.5,1.0,-360.1449155038209,0.12,-359.4456149518251,0.128
