,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.044,-379.4758749398278,-383.7359891300749,-377.00875357189045,0.027999999999999997,-367.6856130540101,-370.05264516347967,-363.894306172867,0.027999999999999997,-365.52601308583684,-368.1424097949655,-362.853291810181,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.02,0.0476,-382.51461832992163,-384.7023733638001,-380.5898087452975,0.03439999999999999,-370.7144559437282,-372.3639720038668,-368.96166449334237,0.0392,-369.2617786250149,-372.34808399374447,-366.5802804757339,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.03,0.0476,-382.51461832992163,-384.7023733638001,-380.5898087452975,0.03439999999999999,-370.7144559437282,-372.3639720038668,-368.96166449334237,0.0392,-369.2617786250149,-372.34808399374447,-366.5802804757339,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.05,0.09040000000000001,-389.14448513254433,-389.92157835655894,-387.0518739352329,0.05960000000000001,-375.8073926839526,-379.3251111350303,-373.3551998553329,0.06760000000000001,-374.92838510347985,-377.07777079993014,-374.71937010633434,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.08,0.11960000000000001,-393.00318353109367,-394.32120457657214,-390.79462953336866,0.0928,-380.93945803974054,-382.6945868833352,-378.57405759749554,0.096,-378.778436453206,-381.6245468793372,-376.5477470899331,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.1,0.13440000000000002,-394.56496847272047,-396.00091535586296,-392.39384979656427,0.12160000000000001,-383.46905797768886,-384.3356312102909,-382.43300460984824,0.11080000000000001,-380.7037030044147,-383.4329375517977,-378.02599942851873,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.12,0.14520000000000002,-394.96460979946926,-396.22929713600917,-393.43709695371126,0.13160000000000002,-384.4402315355772,-385.5543067653066,-382.57774701729056,0.11960000000000001,-381.6805621720111,-384.3249105432998,-378.44572748305086,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.15,0.1688,-396.6768587097614,-398.5650806778543,-394.98963105850976,0.1544,-386.2525601256213,-387.90635751858963,-384.7792341601594,0.1472,-383.9962646969137,-386.5009064239405,-382.1796139313178,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.18,0.19519999999999998,-398.7103324929941,-400.3680852601255,-398.0690231139828,0.18119999999999997,-388.0750086413867,-389.5926311827976,-386.0265756359617,0.18960000000000002,-386.64397657824145,-389.0460379465467,-385.23599996513656,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
0,0.2,0.23280000000000003,-400.3814007354798,-401.2318810780291,-399.28785575138875,0.19999999999999998,-389.28369293955353,-390.78010922835927,-387.2863666861482,0.2244,-388.20764091117053,-390.0128082835619,-386.4592928413663,1.0,-428.27465683226256,0.8384326974032856,-394.196532100976,-428.55406246508625,-427.7389409281223,-395.70760044614565,-392.72631171413957
