,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.1,1.0,-30.140924765917756,0.01565,-23.317879791734423,0.02236,0.1,1.0,-272.41356999157387,0.0,-269.0977065079836,0.0,0.1,1.0,178.92585922858672,0.02,186.5767208185713,0.04
1,0.15,1.0,-257.26784819027574,0.03336,-254.66072398343022,0.034176000000000005,0.15,1.0,-355.87368239408846,0.0,-354.71348945227044,0.004,0.15,1.0,-247.10975280937072,0.05,-243.40479223256324,0.04
2,0.2,1.0,-342.44052546219143,0.04072,-341.31928308881066,0.046287999999999996,0.2,1.0,-369.63326743957793,0.01,-368.81697512865776,0.008,0.2,1.0,-317.18405805305656,0.05,-315.76277031820064,0.071
3,0.25,1.0,-356.99226346985694,0.06672,-356.50113257043216,0.068288,0.25,1.0,-379.05383913131016,0.02,-378.62358420558246,0.02,0.25,1.0,-336.46826291044385,0.0975,-336.15655491565536,0.1
4,0.3,1.0,-366.4074964806651,0.06656000000000001,-365.5832454755579,0.06584000000000001,0.3,1.0,-386.87690190142405,0.02,-386.15741510356975,0.012,0.3,1.0,-347.5322733417619,0.09,-346.39743553990576,0.107
5,0.33,1.0,-365.69743042920976,0.060200000000000004,-365.00650846196197,0.065376,0.33,1.0,-383.46376471072216,0.01,-382.8987138793398,0.02,0.33,1.0,-349.0521477744322,0.08,-348.18708879783946,0.076
6,0.35,1.0,-366.85951482817484,0.06288,-366.0660642003946,0.06780800000000001,0.35,1.0,-385.57756492365166,0.01,-385.02930634924525,0.012,0.35,1.0,-349.05212151525103,0.09,-348.2569635376735,0.1
7,0.4,1.0,-370.2060780646287,0.06872,-369.66705398103176,0.070304,0.4,1.0,-388.42512618090353,0.01,-387.84397258140075,0.016,0.4,1.0,-353.5527120290191,0.08,-352.43508938303506,0.084
8,0.5,1.0,-374.7350505482068,0.0838,-374.058216202465,0.086384,0.5,1.0,-391.2298940733765,0.01,-390.5033343030895,0.016,0.5,1.0,-359.45581841306597,0.11,-358.97857735327165,0.111
