seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
7,0.5,7,0.1,7,1,-5.666888197676446,0.2525,-5.511294402302168,0.273,0.00014897,0.28,0.28
7,0.5408163265306123,7,0.1,7,1,-5.62400726624961,0.2325,-5.468934293067947,0.252,0.00014897,0.305,0.319
7,0.5816326530612245,7,0.1,7,1,-5.569487924854858,0.215,-5.419665342507491,0.236,0.00014897,0.34,0.362
7,0.6224489795918368,7,0.1,7,1,-5.508503379084731,0.205,-5.3614969306188005,0.219,0.00014897,0.38,0.405
7,0.6632653061224489,7,0.1,7,1,-5.434433918094487,0.1675,-5.293912833097169,0.2,0.00014897,0.425,0.453
7,0.7040816326530612,7,0.1,7,1,-5.35356137308269,0.1575,-5.2214657784665,0.185,0.00014897,0.475,0.498
7,0.7448979591836735,7,0.1,7,1,-5.278985068007356,0.1425,-5.1515579800734725,0.165,0.00014897,0.535,0.525
7,0.7857142857142857,7,0.1,7,1,-5.198612690169642,0.125,-5.07412213599475,0.148,0.00014897,0.555,0.561
7,0.8265306122448979,7,0.1,7,1,-5.111530709124223,0.105,-4.990574645709323,0.129,0.00014897,0.5925,0.589
7,0.8673469387755102,7,0.1,7,1,-5.0176999042421615,0.1,-4.900324471661977,0.115,0.00014897,0.635,0.629
7,0.9081632653061225,7,0.1,7,1,-4.922619064673371,0.0875,-4.8090193659881555,0.105,0.00014897,0.685,0.661
7,0.9489795918367346,7,0.1,7,1,-4.828552993300785,0.08,-4.720817042648388,0.094,0.00014897,0.7275,0.692
7,0.9897959183673469,7,0.1,7,1,-4.733696532270152,0.0725,-4.63183836358035,0.085,0.00014897,0.76,0.726
7,1.030612244897959,7,0.1,7,1,-4.653033979923335,0.07,-4.556344476410199,0.08,0.00014897,0.785,0.753
7,1.0714285714285714,7,0.1,7,1,-4.575293618071172,0.07,-4.4819936244810465,0.068,0.00014897,0.81,0.78
7,1.1122448979591835,7,0.1,7,1,-4.496857396617377,0.0575,-4.404528182375929,0.062,0.00014897,0.84,0.802
7,1.1530612244897958,7,0.1,7,1,-4.4152782648484585,0.045,-4.32414065063311,0.051,0.00014897,0.855,0.821
7,1.193877551020408,7,0.1,7,1,-4.3307216961079,0.0425,-4.241118783827376,0.045,0.00014897,0.87,0.842
7,1.2346938775510203,7,0.1,7,1,-4.245217178252478,0.0375,-4.156064125165926,0.038,0.00014897,0.89,0.856
7,1.2755102040816326,7,0.1,7,1,-4.1592954303726115,0.03,-4.070037902555494,0.032,0.00014897,0.9125,0.879
7,1.316326530612245,7,0.1,7,1,-4.07556275410614,0.0225,-3.988127579425074,0.03,0.00014897,0.9175,0.893
7,1.3571428571428572,7,0.1,7,1,-3.9936633800618795,0.0175,-3.9082835034207672,0.027,0.00014897,0.93,0.907
7,1.3979591836734693,7,0.1,7,1,-3.9128388643804546,0.015,-3.828382236246667,0.022,0.00014897,0.945,0.924
7,1.4387755102040816,7,0.1,7,1,-3.8379333397201116,0.01,-3.7517975587401966,0.017,0.00014897,0.9525,0.933
7,1.4795918367346939,7,0.1,7,1,-3.764723490209548,0.0075,-3.6757363708905806,0.014,0.00014897,0.955,0.945
7,1.5204081632653061,7,0.1,7,1,-3.691513538167068,0.005,-3.59875850582473,0.012,0.00014897,0.9575,0.953
7,1.5612244897959182,7,0.1,7,1,-3.6182804451289927,0.005,-3.521425577467542,0.012,0.00014897,0.96,0.956
7,1.6020408163265305,7,0.1,7,1,-3.5446273018172514,0.005,-3.443759412201817,0.012,0.00014897,0.9625,0.96
7,1.6428571428571428,7,0.1,7,1,-3.471363818711318,0.005,-3.366210354222859,0.009,0.00014897,0.9675,0.965
