seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in
80,80,0.5687988819061724,0.3820782221295735,0.17443840697912943,-0.2895367942384195,-0.5307867872452425,-0.9849070210012021
