seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in
10,10,0.5529868979401349,0.29317472237733605,0.15056135743872845,-0.29733937414775136,-0.5116327489057,-0.9775872144373053
