,Rho,Test_other_obj,Test_obj,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_obj,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.8040876222276133,-0.6462194047939407,-0.3564207088848048,-0.3564207088848048,-0.3564207088848048,[0.24],0.7739206337968806,0.0,0.24,"(0,)",-0.6462194047939391,-0.3779388252935833,[0.17],0.6273877887956247,0.17
1,0.5423728813559322,-0.8017271835400297,-0.6312931392419361,-0.36512843609696694,-0.36512843609696694,-0.36512843609696694,[0.224],0.6850043679000746,0.0,0.224,"(0,)",-0.6312931392419394,-0.3838822546283914,[0.165],0.566723062247375,0.165
2,0.5847457627118644,-0.7998108305464472,-0.6166209442930438,-0.37172967934225026,-0.37172967934225026,-0.37172967934225026,[0.212],0.6059113469442337,0.0,0.212,"(0,)",-0.616620944293091,-0.38870760303234025,[0.16],0.5110428689044137,0.16
3,0.6271186440677966,-0.7982181576847902,-0.6021422196818955,-0.3764814656466775,-0.3764814656466775,-0.3764814656466775,[0.19],0.5351611027252382,0.0,0.19,"(0,)",-0.6021422196819084,-0.3927181977080964,[0.15],0.4610095233780587,0.15
4,0.6694915254237288,-0.7968704030855791,-0.587814708619756,-0.3801882820022314,-0.3801882820022314,-0.3801882820022314,[0.172],0.4750969067560541,0.0,0.172,"(0,)",-0.5878147086197604,-0.39591652435657004,[0.14],0.41523944777188193,0.14
5,0.711864406779661,-0.7957129820624775,-0.5736079096835444,-0.3830399068473541,-0.3830399068473541,-0.3830399068473541,[0.158],0.42279961894381163,0.0,0.158,"(0,)",-0.5736079096835418,-0.3983998308114317,[0.135],0.37200509469073473,0.135
6,0.7542372881355932,-0.7947068148183355,-0.5594991786281074,-0.3852714369429004,-0.3852714369429004,-0.3852714369429004,[0.138],0.37625090106571873,0.0,0.138,"(0,)",-0.5594991786280998,-0.4005586181581003,[0.125],0.3322784663280552,0.125
7,0.7966101694915254,-0.793823100766387,-0.5454713085220164,-0.3870146426466929,-0.3870146426466929,-0.3870146426466929,[0.128],0.33510603472406286,0.0,0.128,"(0,)",-0.5454713085220148,-0.40245467858067374,[0.12],0.2957695855895972,0.12
8,0.8389830508474576,-0.7930402267596517,-0.5315109639991359,-0.38847763547206254,-0.38847763547206254,-0.38847763547206254,[0.112],0.2980853198492024,0.0,0.112,"(0,)",-0.5315109639991289,-0.4036876005325965,[0.11],0.2609241969304592,0.11
9,0.8813559322033898,-0.7923411093854945,-0.5176076375281343,-0.38978399193206675,-0.38978399193206675,-0.38978399193206675,[0.102],0.2657589625521887,0.0,0.102,"(0,)",-0.5176076375281311,-0.40465528879287094,[0.1],0.22971470013647755,0.1
10,0.923728813559322,-0.7917127725063735,-0.503752922908028,-0.39093486119961607,-0.39093486119961607,-0.39093486119961607,[0.086],0.23753535642263945,0.0,0.086,"(0,)",-0.5037529229080259,-0.40552499813081266,[0.085],0.20432668206772675,0.085
11,0.9661016949152542,-0.7911447426680059,-0.4899400118395506,-0.39190192484105063,-0.39190192484105063,-0.39190192484105063,[0.078],0.21319344385642092,0.0,0.078,"(0,)",-0.4899400118395607,-0.40606244262307617,[0.075],0.18150777298702675,0.075
12,1.0084745762711864,-0.7906285396378897,-0.47616332611639905,-0.39278076102076964,-0.39278076102076964,-0.39278076102076964,[0.068],0.1916921132629686,0.0,0.068,"(0,)",-0.4761633261164129,-0.4065351932936168,[0.07],0.16018970145174505,0.07
13,1.0508474576271185,-0.7901572329423113,-0.46241824899443423,-0.39355108068918204,-0.39355108068918204,-0.39355108068918204,[0.06],0.1731837300351582,0.0,0.06,"(0,)",-0.46241824899444983,-0.4069668298843685,[0.06],0.14063477624403953,0.06
14,1.0932203389830508,-0.7897250944337239,-0.4487009244013351,-0.3941495678200232,-0.3941495678200232,-0.3941495678200232,[0.06],0.15553554240794265,0.0,0.06,"(0,)",-0.4487009244013511,-0.4073625958238045,[0.055],0.1240022685220576,0.055
