seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
90,0.0001,90,0.2,2,1.5,-422.05381142546713,1.0,-422.0516412449224,1.0,0.01199367,0.0,0.0,-430.9676740314912,-430.5596053201662,-430.5589686283306
90,0.0031622776601683794,90,0.2,2,1.5,-422.03374876830503,1.0,-422.03374707661953,1.0,0.01199367,0.0,0.0,-430.9208056712383,-430.5139015038708,-430.5138928584029
90,0.1,90,0.2,2,1.5,-421.3680452910245,1.0,-421.36804503330876,0.998,0.01199367,0.0,0.0,-429.43868073108257,-429.0686005471584,-429.0686004827401
90,0.11,90,0.2,2,1.5,-421.29930112484254,1.0,-421.29930100050143,0.996,0.01199367,0.0,0.0,-429.2856282030197,-428.9193507177463,-428.91935082277257
90,0.2094736842105263,90,0.2,2,1.5,-420.6154763822782,0.98,-420.6154763136246,0.982,0.01199367,0.0,0.0,-427.7631596949094,-427.43470846663985,-427.4347085176873
90,0.30894736842105264,90,0.2,2,1.5,-419.93165157491467,0.945,-419.9316515051272,0.944,0.01199367,0.0,0.0,-426.24069057744464,-425.9500657573079,-425.95006598593784
90,0.4084210526315789,90,0.2,2,1.5,-419.24782685293496,0.875,-419.2478268141916,0.894,0.01199367,0.0,0.002,-424.7182221131589,-424.4654235629875,-424.4654236540611
90,0.5078947368421053,90,0.2,2,1.5,-418.5640020872823,0.805,-418.56400205427684,0.818,0.01199367,0.0,0.012,-423.1957531642745,-422.9807809393302,-422.98078108623463
90,0.6073684210526316,90,0.2,2,1.5,-417.88017713110435,0.725,-417.88017704717936,0.698,0.01199367,0.005,0.022,-421.67328421943853,-421.4961382919531,-421.4961384912586
90,0.7068421052631578,90,0.2,2,1.5,-417.1963524177537,0.64,-417.19635235810523,0.582,0.01199367,0.02,0.03,-420.1508155404992,-420.01149594685774,-420.0114960867682
90,0.8063157894736842,90,0.2,2,1.5,-416.5125276638393,0.54,-416.5125276124559,0.502,0.01199367,0.04,0.04,-418.6283467279508,-418.52685349904255,-418.52685363314
90,0.9057894736842105,90,0.2,2,1.5,-415.8287029986875,0.445,-415.8287029733768,0.42,0.01199367,0.045,0.066,-417.1058779804776,-417.0422110547653,-417.0422111629905
90,1.0052631578947369,90,0.2,2,1.5,-415.140379830375,0.365,-415.140343288427,0.352,0.01199367,0.08,0.098,-415.58340913545055,-415.5575685464081,-415.5575686553355
90,1.1047368421052632,90,0.2,2,1.5,-413.45138266583103,0.295,-413.44812126754846,0.302,0.01199367,0.105,0.124,-414.0609403744264,-414.0729261376796,-414.07292623306165
90,1.2042105263157896,90,0.2,2,1.5,-411.3945288411891,0.24,-411.3725597133021,0.25,0.01199367,0.135,0.158,-412.5384713250569,-412.58828340770646,-412.58828362486554
90,1.3036842105263158,90,0.2,2,1.5,-409.3321330178046,0.18,-409.2969981345081,0.218,0.01199367,0.185,0.21,-411.0160025338418,-411.10364092102805,-411.1036411114395
90,1.4031578947368422,90,0.2,2,1.5,-407.26637676035773,0.14,-407.2214367160799,0.168,0.01199367,0.24,0.266,-409.4935337190769,-409.6189984599785,-409.61899862616013
90,1.5026315789473685,90,0.2,2,1.5,-405.19315590191405,0.125,-405.1458749255369,0.14,0.01199367,0.29,0.306,-407.9710648131526,-408.1343558591385,-408.13435608753343
90,1.6021052631578947,90,0.2,2,1.5,-403.11526485814306,0.115,-403.0703136344758,0.114,0.01199367,0.36,0.35,-406.44859599427275,-406.6497134263937,-406.6497136298226
90,1.701578947368421,90,0.2,2,1.5,-401.0373737652852,0.11,-400.9947522405644,0.104,0.01199367,0.4,0.406,-404.9261273560046,-405.1650710552847,-405.1650711819382
90,1.8010526315789475,90,0.2,2,1.5,-398.95948243936493,0.085,-398.9191905924145,0.096,0.01199367,0.45,0.432,-403.40365852685517,-403.68042858651165,-403.6804287025814
90,1.9005263157894736,90,0.2,2,1.5,-396.88159140032377,0.07,-396.84362926348723,0.088,0.01199367,0.495,0.47,-401.8811896883971,-402.1957860359942,-402.19578618269816
90,2.0,90,0.2,2,1.5,-394.80369994554786,0.06,-394.76806745658934,0.078,0.01199367,0.56,0.514,-400.35872079032396,-400.71114346358326,-400.71114363075725
90,2.05,90,0.2,2,1.5,-393.75925718149904,0.06,-393.72479569068156,0.076,0.01199367,0.58,0.532,-399.5934586531359,-399.96489456478844,-399.96489475597804
90,2.1857142857142855,90,0.2,2,1.5,-390.924341741669,0.05,-390.89305876189746,0.062,0.01199367,0.61,0.582,-397.51631563076694,-397.93935853933743,-397.93935861092046
90,2.321428571428571,90,0.2,2,1.5,-388.0894259336748,0.04,-388.0613214133618,0.05,0.01199367,0.675,0.642,-395.4297517663952,-395.90337707732624,-395.9033772161895
90,2.457142857142857,90,0.2,2,1.5,-385.25451012670203,0.04,-385.22958406540937,0.04,0.01199367,0.71,0.694,-393.33360374847376,-393.8567453970822,-393.85674556911647
90,2.5928571428571425,90,0.2,2,1.5,-382.41694195795554,0.035,-382.3950469985679,0.036,0.01199367,0.73,0.724,-391.2122817236028,-391.7859088690269,-391.78590898495423
90,2.7285714285714286,90,0.2,2,1.5,-379.5321251154303,0.03,-379.5106363226552,0.034,0.01199367,0.76,0.77,-389.0813603315245,-389.70410068069185,-389.7041008352193
90,2.8642857142857143,90,0.2,2,1.5,-376.6438350759172,0.03,-376.6225594787787,0.034,0.01199367,0.785,0.802,-386.9501091896046,-387.62185276608653,-387.6218528694382
90,3.0,90,0.2,2,1.5,-373.7555442198165,0.03,-373.73448267772596,0.032,0.01199367,0.8,0.826,-384.8188557931596,-385.539603296579,-385.53960344760463
90,3.1,90,0.2,2,1.5,-371.62616690976756,0.03,-371.6064262147479,0.032,0.01199367,0.825,0.84,-383.245696355525,-384.0034580050027,-384.00345814107277
90,3.7,90,0.2,2,1.5,-358.8450067427952,0.025,-358.8380865555488,0.018,0.01199367,0.885,0.876,-373.4815486552954,-374.4302297313986,-374.4302298839715
90,4.3,90,0.2,2,1.5,-345.686949208828,0.015,-345.6719108262637,0.012,0.01199367,0.92,0.904,-361.07515816331943,-362.01504632891135,-362.01504641143816
90,4.9,90,0.2,2,1.5,-330.8798464266642,0.015,-330.801987476824,0.004,0.01199367,0.925,0.922,-346.35563441913786,-347.2597851011428,-347.25978512892897
90,5.5,90,0.2,2,1.5,-314.377951379978,0.01,-314.2212922951961,0.002,0.01199367,0.94,0.932,-330.4469633485667,-331.33879375031586,-331.3387937947046
