seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
60,0.0001,60,0.4,0.75,1,-0.7818470599120583,1.0,-0.8366954355336547,0.98,0.002250383
60,0.00021544346900318845,60,0.4,0.75,1,-0.7818470599075664,1.0,-0.8366954355048974,0.98,0.002250383
60,0.00046415888336127773,60,0.4,0.75,1,-0.7818470599181354,1.0,-0.8366954355465285,0.98,0.002250383
60,0.001,60,0.4,0.75,1,-0.7818470599759678,1.0,-0.8366954355382294,0.98,0.002250383
60,0.002154434690031882,60,0.4,0.75,1,-0.7818470599047812,1.0,-0.836695435517672,0.98,0.002250383
60,0.004641588833612777,60,0.4,0.75,1,-0.7818470599293807,0.99,-0.8366954355137991,0.98,0.002250383
60,0.01,60,0.4,0.75,1,-0.7818470599473383,0.98,-0.8366954355213415,0.976,0.002250383
60,0.021544346900318822,60,0.4,0.75,1,-0.7818470599602643,0.97,-0.836695435524028,0.976,0.002250383
60,0.046415888336127774,60,0.4,0.75,1,-0.7807061228857677,0.97,-0.8362794507866427,0.968,0.002250383
60,0.1,60,0.4,0.75,1,-0.7859806559029914,0.95,-0.8398817296307599,0.952,0.002250383
60,0.11,60,0.4,0.75,1,-0.7857469176024274,0.94,-0.8418760169520804,0.948,0.002250383
60,0.14708333333333334,60,0.4,0.75,1,-0.7841318056678168,0.93,-0.8448771842009619,0.94,0.002250383
60,0.18416666666666667,60,0.4,0.75,1,-0.7859819618361696,0.93,-0.849918075422755,0.928,0.002250383
60,0.22125,60,0.4,0.75,1,-0.78637450772876,0.91,-0.8516223701204374,0.924,0.002250383
60,0.25833333333333336,60,0.4,0.75,1,-0.7864544975100156,0.91,-0.8524957634803995,0.912,0.002250383
60,0.29541666666666666,60,0.4,0.75,1,-0.7864801273391118,0.88,-0.8530594167110362,0.896,0.002250383
60,0.3325,60,0.4,0.75,1,-0.7864898978126509,0.88,-0.8534617283237044,0.888,0.002250383
60,0.3695833333333333,60,0.4,0.75,1,-0.7877214585138548,0.87,-0.8534332762108024,0.876,0.002250383
60,0.4066666666666667,60,0.4,0.75,1,-0.7887913135814191,0.84,-0.8534586033810138,0.864,0.002250383
60,0.44375000000000003,60,0.4,0.75,1,-0.7845270977889066,0.83,-0.8476969118846249,0.844,0.002250383
60,0.48083333333333333,60,0.4,0.75,1,-0.78461822021285,0.8,-0.8465493008851386,0.82,0.002250383
60,0.5179166666666667,60,0.4,0.75,1,-0.7852702348180126,0.74,-0.8462728487752899,0.78,0.002250383
60,0.555,60,0.4,0.75,1,-0.7859003074834792,0.71,-0.8464112898842819,0.748,0.002250383
60,0.5920833333333334,60,0.4,0.75,1,-0.7863857143367892,0.68,-0.8472846607340719,0.716,0.002250383
60,0.6291666666666667,60,0.4,0.75,1,-0.7868293200181892,0.63,-0.847860099987292,0.684,0.002250383
60,0.66625,60,0.4,0.75,1,-0.7872243518436142,0.59,-0.8482840897104039,0.632,0.002250383
60,0.7033333333333334,60,0.4,0.75,1,-0.7875745742637893,0.53,-0.8486168400364231,0.596,0.002250383
60,0.7404166666666667,60,0.4,0.75,1,-0.7864557575257635,0.48,-0.848880275486238,0.564,0.002250383
60,0.7775000000000001,60,0.4,0.75,1,-0.7856507309115625,0.42,-0.8491022636889335,0.528,0.002250383
60,0.8145833333333333,60,0.4,0.75,1,-0.7851309847294423,0.39,-0.8492934582365734,0.492,0.002250383
60,0.8516666666666667,60,0.4,0.75,1,-0.7847724672118338,0.37,-0.8494603695232394,0.456,0.002250383
60,0.88875,60,0.4,0.75,1,-0.7845138313224257,0.33,-0.8496077848027913,0.432,0.002250383
60,0.9258333333333334,60,0.4,0.75,1,-0.7843213347551654,0.32,-0.8497388844382405,0.376,0.002250383
60,0.9629166666666668,60,0.4,0.75,1,-0.7841780665447426,0.32,-0.8498541198306371,0.332,0.002250383
60,1.0,60,0.4,0.75,1,-0.7840762849844714,0.28,-0.8499959628459244,0.292,0.002250383
60,1.1,60,0.4,0.75,1,-0.7838153883834097,0.2,-0.8504738180640066,0.228,0.002250383
60,1.2512820512820513,60,0.4,0.75,1,-0.7751206471593325,0.13,-0.8475211009766517,0.112,0.002250383
60,1.4025641025641027,60,0.4,0.75,1,-0.7684663792108468,0.07,-0.8491142341770608,0.04,0.002250383
60,1.553846153846154,60,0.4,0.75,1,-0.7617852619452858,0.03,-0.853207638503338,0.016,0.002250383
60,1.7051282051282053,60,0.4,0.75,1,-0.7610106822426187,0.02,-0.8592108313579938,0.004,0.002250383
60,1.8564102564102565,60,0.4,0.75,1,-0.7599854138965669,0.0,-0.8643176075888419,0.0,0.002250383
60,2.0076923076923077,60,0.4,0.75,1,-0.7599860707008531,0.0,-0.86739493475938,0.0,0.002250383
60,2.1589743589743593,60,0.4,0.75,1,-0.7592172465248552,0.0,-0.868267999939032,0.0,0.002250383
60,2.3102564102564105,60,0.4,0.75,1,-0.7588686062890657,0.0,-0.867219579750479,0.0,0.002250383
60,2.4615384615384617,60,0.4,0.75,1,-0.7586549996818939,0.0,-0.8662504137354906,0.0,0.002250383
60,2.6128205128205133,60,0.4,0.75,1,-0.758333806173287,0.0,-0.8654856985693823,0.0,0.002250383
60,2.7641025641025645,60,0.4,0.75,1,-0.7581473036231303,0.0,-0.864783183249386,0.0,0.002250383
60,2.9153846153846157,60,0.4,0.75,1,-0.7581859115245453,0.0,-0.8640152303248495,0.0,0.002250383
60,3.066666666666667,60,0.4,0.75,1,-0.7585953415163871,0.0,-0.8632135868585913,0.0,0.002250383
60,3.2179487179487185,60,0.4,0.75,1,-0.7584454066854884,0.0,-0.8628496542541585,0.0,0.002250383
60,3.3692307692307697,60,0.4,0.75,1,-0.7582628923903892,0.0,-0.8624761091723492,0.0,0.002250383
60,3.520512820512821,60,0.4,0.75,1,-0.7579682314353642,0.0,-0.8618299174457911,0.0,0.002250383
60,3.671794871794872,60,0.4,0.75,1,-0.7580840874528423,0.0,-0.8610564698204645,0.0,0.002250383
60,3.8230769230769233,60,0.4,0.75,1,-0.7585260802144514,0.0,-0.8603398180802287,0.0,0.002250383
60,3.974358974358975,60,0.4,0.75,1,-0.7588827731965213,0.0,-0.8597064588952069,0.0,0.002250383
60,4.125641025641026,60,0.4,0.75,1,-0.7591854944230417,0.0,-0.8588175929702803,0.0,0.002250383
60,4.276923076923078,60,0.4,0.75,1,-0.7592569889743472,0.0,-0.8576742780959081,0.0,0.002250383
60,4.4282051282051285,60,0.4,0.75,1,-0.7593065258001995,0.0,-0.8568806933888806,0.0,0.002250383
60,4.57948717948718,60,0.4,0.75,1,-0.7593314383443817,0.0,-0.8561446224840451,0.0,0.002250383
60,4.730769230769232,60,0.4,0.75,1,-0.7593791626170256,0.0,-0.8554790140012677,0.0,0.002250383
60,4.8820512820512825,60,0.4,0.75,1,-0.7594416465171574,0.0,-0.8547817957816621,0.0,0.002250383
60,5.033333333333333,60,0.4,0.75,1,-0.7596078025646125,0.0,-0.854086144120206,0.0,0.002250383
60,5.184615384615386,60,0.4,0.75,1,-0.7597385969114049,0.0,-0.8534061926501317,0.0,0.002250383
60,5.3358974358974365,60,0.4,0.75,1,-0.7598592703807451,0.0,-0.852759921418257,0.0,0.002250383
60,5.487179487179487,60,0.4,0.75,1,-0.7599633809787428,0.0,-0.8521243804814786,0.0,0.002250383
60,5.63846153846154,60,0.4,0.75,1,-0.7600684284089195,0.0,-0.8515298859802601,0.0,0.002250383
60,5.7897435897435905,60,0.4,0.75,1,-0.7601858143239378,0.0,-0.8509460513782865,0.0,0.002250383
60,5.941025641025641,60,0.4,0.75,1,-0.7602817586280927,0.0,-0.8503849532763867,0.0,0.002250383
60,6.092307692307694,60,0.4,0.75,1,-0.7603435818029967,0.0,-0.8498533021367236,0.0,0.002250383
60,6.2435897435897445,60,0.4,0.75,1,-0.7602918779906017,0.0,-0.849307477478395,0.0,0.002250383
