seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
0,0.0001,0,0.12,0.5,1,-417.3836328671681,1.0,-417.3825855582362,1.0,0.009814584,0.0,0.0,-423.53280610266245,-422.9666962519401,-422.96759989100184,-416.97315322238285,-416.96745305081623
0,0.0031622776601683794,0,0.12,0.5,1,-417.29949448438475,1.0,-417.2994736684447,1.0,0.009814584,0.0,0.0,-423.42608606508134,-422.86113860708514,-422.8611450975739,-416.8620296855999,-416.8565652834378
0,0.1,0,0.12,0.5,1,-414.2059472976148,1.0,-414.2059473690796,0.992,0.009814584,0.0,0.0,-420.0512866969888,-419.5230990952601,-419.52309964562437,-413.3665057482337,-413.3560358882659
0,0.11,0,0.12,0.5,1,-413.79570201397974,1.0,-413.7957020474126,0.992,0.009814584,0.0,0.0,-419.70278621623333,-419.17839465845213,-419.1783949450122,-413.0007609316278,-412.99084658062515
0,0.2094736842105263,0,0.12,0.5,1,-409.714837470328,0.935,-409.7148375157051,0.936,0.009814584,0.0,0.0,-416.23612350351846,-415.74949239911916,-415.749492960108,-409.3625731770787,-409.3581797313278
0,0.30894736842105264,0,0.12,0.5,1,-405.6339738202057,0.84,-405.72940775078587,0.852,0.009814584,0.0,0.0,-412.76946090169076,-412.3205902614694,-412.3205906121593,-405.6339734442191,-405.63592137376844
0,0.4084210526315789,0,0.12,0.5,1,-401.5531091486377,0.75,-402.1158129138271,0.74,0.009814584,0.0,0.0,-409.30279813149605,-408.89168794781835,-408.89168832118924,-401.5531089937954,-401.5645928679072
0,0.5078947368421053,0,0.12,0.5,1,-397.47224466765783,0.655,-398.5022179565073,0.622,0.009814584,0.0,0.0,-405.83613551637825,-405.46278581167684,-405.4627860870103,-397.4722446008232,-397.4932645173765
0,0.6073684210526316,0,0.12,0.5,1,-393.3913804593727,0.535,-394.88862382160687,0.49,0.009814584,0.0,0.0,-402.3694726606793,-402.0338834147089,-402.0338838715976,-393.39138007658266,-393.4219363707304
0,0.7068421052631578,0,0.12,0.5,1,-389.31051598411426,0.39,-391.275029506863,0.384,0.009814584,0.0,0.0,-398.9028101874092,-398.60498139838,-398.6049816621337,-389.31051573401385,-389.35060804691017
0,0.8063157894736842,0,0.12,0.5,1,-385.22965150971766,0.235,-387.66143486753015,0.304,0.009814584,0.0,0.0,-395.43614757436956,-395.17607925333095,-395.17607945123444,-385.22965132283053,-385.2792797040641
