seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
50,0.0001,50,0.05,0.75,1,-0.805478668806742,0.44,-0.7536425267899411,0.46
50,0.0001438449888287663,50,0.05,0.75,1,-0.8054786781642571,0.44,-0.7536425299567886,0.46
50,0.00020691380811147902,50,0.05,0.75,1,-0.805478684409301,0.44,-0.7536425324174586,0.46
50,0.00029763514416313193,50,0.05,0.75,1,-0.805478677956754,0.44,-0.7536425281149787,0.46
50,0.00042813323987193956,50,0.05,0.75,1,-0.8054786760634607,0.44,-0.7536425279331409,0.46
50,0.0006158482110660267,50,0.05,0.75,1,-0.805478676186459,0.44,-0.7536425289638331,0.46
50,0.0008858667904100822,50,0.05,0.75,1,-0.8054786283580406,0.44,-0.7536425087697788,0.46
50,0.0012742749857031334,50,0.05,0.75,1,-0.8031780319977588,0.44,-0.7527384461789869,0.46
50,0.0018329807108324356,50,0.05,0.75,1,-0.800199627748036,0.44,-0.7515680257526135,0.456
50,0.0026366508987303583,50,0.05,0.75,1,-0.7985480703125151,0.44,-0.7509190168914301,0.456
50,0.00379269019073225,50,0.05,0.75,1,-0.7946999902790951,0.44,-0.7495844689012481,0.456
50,0.005455594781168515,50,0.05,0.75,1,-0.7912087847557447,0.45,-0.7483977689268119,0.452
50,0.007847599703514606,50,0.05,0.75,1,-0.7883179183350464,0.45,-0.7457723284525093,0.452
50,0.011288378916846883,50,0.05,0.75,1,-0.786761918470293,0.46,-0.7438770024015475,0.452
50,0.01623776739188721,50,0.05,0.75,1,-0.7815986346203124,0.45,-0.7396367447570118,0.448
50,0.023357214690901212,50,0.05,0.75,1,-0.7799094643418152,0.45,-0.7372450206260336,0.44
50,0.03359818286283781,50,0.05,0.75,1,-0.7824973873437512,0.45,-0.7345857954530052,0.444
50,0.04832930238571752,50,0.05,0.75,1,-0.7824281737878281,0.43,-0.7324913346507467,0.444
50,0.06951927961775606,50,0.05,0.75,1,-0.7834246449867439,0.44,-0.7275651708912897,0.44
50,0.1,50,0.05,0.75,1,-0.7791017699596281,0.43,-0.7222713712663594,0.432
50,0.11,50,0.05,0.75,1,-0.7776966536252037,0.43,-0.7210438708862562,0.424
50,0.23538461538461536,50,0.05,0.75,1,-0.7810104702727556,0.3,-0.7402775978775703,0.356
50,0.36076923076923073,50,0.05,0.75,1,-0.7960413151219443,0.26,-0.7392815122139444,0.292
50,0.4861538461538461,50,0.05,0.75,1,-0.7967508795354928,0.2,-0.7416727804859639,0.244
50,0.6115384615384615,50,0.05,0.75,1,-0.7859242416766932,0.19,-0.7465538354930659,0.212
50,0.7369230769230769,50,0.05,0.75,1,-0.7794969036285684,0.14,-0.7509953513934047,0.164
50,0.8623076923076922,50,0.05,0.75,1,-0.7753546951311238,0.11,-0.7539617155665354,0.104
50,0.9876923076923075,50,0.05,0.75,1,-0.7709136964617908,0.11,-0.7552428655114011,0.096
50,1.113076923076923,50,0.05,0.75,1,-0.7674139877178192,0.1,-0.7555373534290368,0.064
50,1.2384615384615385,50,0.05,0.75,1,-0.7649451018369767,0.07,-0.7559230118330834,0.064
