,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time
0,0.05,1.0,-0.8594213306410047,0.11522666666666667,-0.8215646721080595,0.12122133333333333,0.0030430051,0.05,1.0,-0.944479190827584,0.0,-0.8454736581535818,0.0,0.002586221,0.05,1.0,-0.7803736771077381,0.1075,-0.7911314970068071,0.132,0.003434499
1,0.1,1.0,-0.8251611781766016,0.07171999999999999,-0.8128524801336897,0.0788,0.0028291629,0.1,1.0,-0.87873121896818,0.0,-0.8366266160148395,0.0,0.002555451,0.1,1.0,-0.7865629332815963,0.04,-0.7782434310621112,0.052,0.0029217
2,0.15,1.0,-0.831539985557697,0.09864,-0.8246845372227822,0.10110933333333333,0.0027067144,0.15,1.0,-0.8942412614861498,0.0,-0.8380221441528357,0.0,0.002262733,0.15,1.0,-0.8009897700818724,0.0875,-0.8024202761474175,0.092,0.00302856
3,0.2,1.0,-0.8539245290148328,0.17896,-0.8285434010727778,0.18670399999999998,0.0027502882,0.2,1.0,-0.9197090400130417,0.0,-0.8466840836772529,0.0,0.002556892,0.2,1.0,-0.8001564408970705,0.27,-0.8028738032946615,0.274,0.0030062
4,0.23,1.0,-0.8430645429840059,0.20678666666666667,-0.8264594451582443,0.20745066666666667,0.0031021418,0.23,1.0,-0.9198994139138722,0.0,-0.8366173730374658,0.0,0.002468912,0.23,1.0,-0.7900695277620755,0.38,-0.7966432043312832,0.371,0.00311067
5,0.25,1.0,-0.8495104753185865,0.2540266666666667,-0.8323422513329564,0.25551466666666667,0.0029886834,0.25,1.0,-0.9248395584888557,0.0,-0.8477574698996241,0.0,0.002399622,0.25,1.0,-0.792917819589681,0.48,-0.7986679530792596,0.483,0.003262999
6,0.3,1.0,-0.8542280375665076,0.26594666666666666,-0.8360486800789662,0.2655146666666667,0.0026879114000000004,0.3,1.0,-0.9301718013909309,0.0,-0.8511672577710816,0.0,0.002291222,0.3,1.0,-0.8018712852732717,0.51,-0.8027849482146387,0.524,0.003309878
7,0.33,1.0,-0.8528884500946685,0.31724,-0.8369937916838464,0.32538133333333336,0.0027300796999999996,0.33,1.0,-0.9110027003662621,0.0,-0.8497206962573436,0.0,0.002391132,0.33,1.0,-0.7677304442560955,0.71,-0.813191326720768,0.743,0.003244179
8,0.35,1.0,-0.870419040210446,0.30516,-0.8383399591622539,0.3096373333333333,0.0038343335000000003,0.35,1.0,-0.9450128050284444,0.0,-0.8516416074950008,0.0,0.002338502,0.35,1.0,-0.8087631242992763,0.66,-0.808621579131851,0.664,0.003241899
