seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
60,0.0001,60,0.2,0.5,1,-428.8042851527859,1.0,-428.38276132101686,1.0,0.007079894
60,0.00021544346900318845,60,0.2,0.5,1,-428.8018614250367,1.0,-428.380571180488,1.0,0.007079894
60,0.00046415888336127773,60,0.2,0.5,1,-428.79682309302143,1.0,-428.37539767632376,1.0,0.007079894
60,0.001,60,0.2,0.5,1,-428.7857324066887,1.0,-428.3643166483205,1.0,0.007079894
60,0.002154434690031882,60,0.2,0.5,1,-428.7618563763656,1.0,-428.3404182568268,1.0,0.007079894
60,0.004641588833612777,60,0.2,0.5,1,-428.71042708019854,1.0,-428.28895067632646,1.0,0.007079894
60,0.01,60,0.2,0.5,1,-428.5996205960852,1.0,-428.1780422042948,1.0,0.007079894
60,0.021544346900318822,60,0.2,0.5,1,-428.36089597004883,1.0,-427.9391013798736,1.0,0.007079894
60,0.046415888336127774,60,0.2,0.5,1,-427.84657799709805,1.0,-427.4243192296533,0.998,0.007079894
60,0.1,60,0.2,0.5,1,-426.73851172025053,0.995,-426.3152549231895,0.994,0.007079894
60,0.11,60,0.2,0.5,1,-426.53172129683486,0.995,-426.10827857980155,0.992,0.007079894
60,0.17357142857142857,60,0.2,0.5,1,-425.2171273175692,0.99,-424.792500546332,0.974,0.007079894
60,0.23714285714285716,60,0.2,0.5,1,-423.9025328969439,0.97,-423.47672237999996,0.944,0.007079894
60,0.3007142857142857,60,0.2,0.5,1,-422.5879385792859,0.92,-422.16094423738764,0.888,0.007079894
60,0.36428571428571427,60,0.2,0.5,1,-421.27334435388184,0.835,-420.84516604383197,0.848,0.007079894
60,0.4278571428571428,60,0.2,0.5,1,-419.9587500493879,0.79,-419.5293879133425,0.802,0.007079894
60,0.49142857142857144,60,0.2,0.5,1,-418.64415575222415,0.715,-418.21360975768664,0.724,0.007079894
60,0.555,60,0.2,0.5,1,-417.3295614648929,0.65,-416.89783159371626,0.68,0.007079894
60,0.6185714285714285,60,0.2,0.5,1,-416.01496719513744,0.575,-415.58205347063733,0.63,0.007079894
60,0.6821428571428572,60,0.2,0.5,1,-414.7003729211743,0.515,-414.26627534935955,0.57,0.007079894
60,0.7457142857142857,60,0.2,0.5,1,-413.38577869096525,0.45,-412.9504972782558,0.496,0.007079894
60,0.8092857142857143,60,0.2,0.5,1,-412.0711844431924,0.4,-411.63471918865815,0.438,0.007079894
60,0.8728571428571429,60,0.2,0.5,1,-410.75659015241416,0.345,-410.31894105311784,0.384,0.007079894
60,0.9364285714285714,60,0.2,0.5,1,-409.4419959051383,0.28,-409.00316297959927,0.344,0.007079894
60,1.0,60,0.2,0.5,1,-408.1274015831867,0.24,-407.68738480156026,0.308,0.007079894
60,1.1,60,0.2,0.5,1,-406.0595004606935,0.2,-405.61762145026535,0.236,0.007079894
60,1.2625000000000002,60,0.2,0.5,1,-402.6991611369404,0.155,-402.2542560043785,0.168,0.007079894
60,1.425,60,0.2,0.5,1,-399.3388218185802,0.09,-398.8908905684635,0.118,0.007079894
60,1.5875000000000001,60,0.2,0.5,1,-395.97848250411823,0.065,-395.5275251517284,0.074,0.007079894
60,1.75,60,0.2,0.5,1,-392.61814318636226,0.035,-392.16415968049785,0.054,0.007079894
60,1.9125,60,0.2,0.5,1,-389.2578039117411,0.02,-388.8007942881168,0.038,0.007079894
60,2.075,60,0.2,0.5,1,-385.89746465871127,0.01,-385.4374289104718,0.026,0.007079894
60,2.2375,60,0.2,0.5,1,-382.53712520857107,0.01,-382.0740633293311,0.01,0.007079894
60,2.4000000000000004,60,0.2,0.5,1,-379.1767859868993,0.01,-378.71069798456796,0.008,0.007079894
60,2.5625,60,0.2,0.5,1,-375.81517282996435,0.005,-375.3462719718459,0.004,0.007079894
60,2.725,60,0.2,0.5,1,-372.43861570008545,0.005,-371.96861275312585,0.002,0.007079894
60,2.8875,60,0.2,0.5,1,-369.04856569948987,0.005,-368.57745197449117,0.0,0.007079894
60,3.0500000000000003,60,0.2,0.5,1,-365.6434676312217,0.005,-365.16963012476236,0.0,0.007079894
60,3.2125000000000004,60,0.2,0.5,1,-362.2289652782103,0.005,-361.751542957702,0.0,0.007079894
60,3.375,60,0.2,0.5,1,-358.8112620644828,0.0,-358.32988921473316,0.0,0.007079894
60,3.5375,60,0.2,0.5,1,-355.39283859934267,0.0,-354.9074038337211,0.0,0.007079894
60,3.7,60,0.2,0.5,1,-351.9734424770739,0.0,-351.48418126376265,0.0,0.007079894
60,3.8625000000000003,60,0.2,0.5,1,-348.5535267862701,0.0,-348.0605649429512,0.0,0.007079894
60,4.025,60,0.2,0.5,1,-345.1292228101357,0.0,-344.6336967252725,0.0,0.007079894
60,4.1875,60,0.2,0.5,1,-341.685388659786,0.0,-341.19156304638176,0.0,0.007079894
60,4.35,60,0.2,0.5,1,-338.21155709248865,0.0,-337.72191875941854,0.0,0.007079894
60,4.5125,60,0.2,0.5,1,-334.69899615221425,0.0,-334.2148380367413,0.0,0.007079894
60,4.675000000000001,60,0.2,0.5,1,-331.1429421799255,0.0,-330.6633513252228,0.0,0.007079894
60,4.8375,60,0.2,0.5,1,-327.53160201771965,0.0,-327.0580788287943,0.0,0.007079894
60,5.0,60,0.2,0.5,1,-323.86285533698737,0.0,-323.3999026035396,0.0,0.007079894
