,mean_Rho,mean_Test_val,mean_Avg_prob_test,mean_Validate_val,mean_Avg_prob_validate,0.25_Rho,0.25_Test_val,0.25_Avg_prob_test,0.25_Validate_val,0.25_Avg_prob_validate,0.75_Rho,0.75_Test_val,0.75_Avg_prob_test,0.75_Validate_val,0.75_Avg_prob_validate
0,1.0,-414.56482113472185,0.6736,-414.55296221925903,0.708,1.0,-414.7979245671183,0.652,-414.7855540826747,0.66,1.0,-414.5537685417251,0.7,-414.5437415587727,0.74
1,1.0612244897959184,-413.73156677436583,0.6368,-413.7192746767114,0.67,1.0612244897959184,-413.9523161637892,0.62,-413.9395418973446,0.62,1.0612244897959184,-413.7221781884671,0.656,-413.7115600867413,0.71
2,1.1224489795918366,-412.8983124510244,0.5896,-412.88558715818874,0.622,1.1224489795918366,-413.106707856376,0.584,-413.0935298428846,0.58,1.1224489795918366,-412.8905879442927,0.596,-412.87937864692213,0.64
3,1.183673469387755,-412.0650580702362,0.5519999999999999,-412.0518995738727,0.592,1.183673469387755,-412.2610994385532,0.524,-412.24751766144504,0.56,1.183673469387755,-412.0589976966683,0.576,-412.0471972218745,0.61
4,1.2448979591836735,-411.23180371709043,0.516,-411.2182120418056,0.546,1.2448979591836735,-411.4154909905889,0.492,-411.40150545780824,0.53,1.2448979591836735,-411.22740742823794,0.536,-411.21501577984935,0.56
5,1.306122448979592,-410.3985493879703,0.4816,-410.38452452544107,0.49800000000000005,1.306122448979592,-410.5698827457883,0.472,-410.5554934542338,0.49,1.306122448979592,-410.3958171316691,0.476,-410.38283431960065,0.5
6,1.3673469387755102,-409.5652950698907,0.45199999999999996,-409.5508370235542,0.47000000000000003,1.3673469387755102,-409.7242743826174,0.44,-409.7094813322894,0.45,1.3673469387755102,-409.5642268645172,0.452,-409.5506528720475,0.48
7,1.4285714285714286,-408.7320407904592,0.4208,-408.71714955176833,0.44000000000000006,1.4285714285714286,-408.8786660766906,0.412,-408.8634692442905,0.43,1.4285714285714286,-408.73263672807985,0.424,-408.7184715044264,0.45
8,1.489795918367347,-407.89878647031014,0.3856,-407.8834620498419,0.41,1.489795918367347,-408.03305768209555,0.376,-408.0223289066682,0.39,1.489795918367347,-407.90104649995703,0.396,-407.88629012405875,0.41
9,1.5510204081632653,-407.0655321326902,0.3608,-407.0497745139029,0.386,1.5510204081632653,-407.21567768416344,0.348,-407.2049322699662,0.36,1.5510204081632653,-407.0694562998443,0.372,-407.0541087360048,0.4
10,1.6122448979591837,-406.23227777153676,0.32639999999999997,-406.2160869615434,0.36,1.6122448979591837,-406.3985415193351,0.308,-406.3875356364492,0.35,1.6122448979591837,-406.23786601514104,0.352,-406.22192727853906,0.35
11,1.673469387755102,-405.3990234374013,0.30720000000000003,-405.38239943992846,0.32999999999999996,1.673469387755102,-405.5814053589149,0.284,-405.57013900774393,0.31,1.673469387755102,-405.40627579031815,0.336,-405.3897458839643,0.32
12,1.7346938775510203,-404.5657690922776,0.28559999999999997,-404.5487119131167,0.3,1.7346938775510203,-404.7642691366422,0.26,-404.75274231003954,0.27,1.7346938775510203,-404.57468549199893,0.308,-404.5575644459379,0.3
13,1.7959183673469388,-403.7325147535349,0.264,-403.7150243861813,0.278,1.7959183673469388,-403.9471329632137,0.24,-403.9353456684141,0.26,1.7959183673469388,-403.74309520778166,0.288,-403.72538299999405,0.27
14,1.8571428571428572,-402.8992603867397,0.24,-402.88133683405334,0.248,1.8571428571428572,-403.1299967677733,0.204,-403.1179489953518,0.23,1.8571428571428572,-402.9115049040359,0.276,-402.8932015203065,0.26
15,1.9183673469387752,-402.0660060548238,0.22080000000000002,-402.04764931024425,0.22599999999999998,1.9183673469387752,-402.3128605140716,0.188,-402.3005522867899,0.21,1.9183673469387752,-402.079914736919,0.264,-402.06102016426905,0.25
16,1.979591836734694,-401.23275170897085,0.2016,-401.2139617755955,0.21200000000000002,1.979591836734694,-401.4957243101084,0.168,-401.48315560159085,0.18,1.979591836734694,-401.24832447369874,0.236,-401.2288387306555,0.23
17,2.0408163265306123,-400.3994973593212,0.1864,-400.38027423781074,0.202,2.0408163265306123,-400.6785881809977,0.156,-400.6657589919175,0.17,2.0408163265306123,-400.41673425335665,0.224,-400.39665732431325,0.23
18,2.1020408163265305,-399.56624299284823,0.1664,-399.54658668272134,0.186,2.1020408163265305,-399.86145203799566,0.144,-399.8483623871936,0.16,2.1020408163265305,-399.5769739296916,0.208,-399.55733576040234,0.21
19,2.163265306122449,-398.73298859846,0.1528,-398.7128990977309,0.172,2.163265306122449,-399.0443158794026,0.132,-399.03096573647,0.16,2.163265306122449,-398.73136548029834,0.188,-398.7113235534848,0.18
20,2.2244897959183674,-397.8997342097194,0.13999999999999999,-397.87921152428504,0.164,2.2244897959183674,-398.2271796183177,0.112,-398.21356900710873,0.14,2.2244897959183674,-397.885756935457,0.176,-397.8653112498447,0.18
21,2.2857142857142856,-397.0664798886952,0.12,-397.0455240105213,0.152,2.2857142857142856,-397.410043384213,0.092,-397.39617232460216,0.14,2.2857142857142856,-397.0401485664821,0.156,-397.0192991473042,0.17
22,2.346938775510204,-396.23322556508754,0.1152,-396.2118365038006,0.134,2.346938775510204,-396.59290728470467,0.088,-396.5787757683328,0.12,2.346938775510204,-396.19454014585335,0.152,-396.173286970935,0.16
23,2.4081632653061225,-395.3999712645327,0.1,-395.37814901037115,0.124,2.4081632653061225,-395.775771142391,0.064,-395.76137916823143,0.1,2.4081632653061225,-395.3489319087308,0.124,-395.3272749475282,0.16
24,2.4693877551020407,-394.5667169508523,0.0936,-394.5444615085972,0.11200000000000002,2.4693877551020407,-394.9586350775703,0.064,-394.9439825986873,0.08,2.4693877551020407,-394.50332364259674,0.112,-394.4812629413293,0.15
25,2.5306122448979593,-393.7334626077522,0.0848,-393.71077397715874,0.094,2.5306122448979593,-394.14149892432783,0.064,-394.1265859928281,0.07,2.5306122448979593,-393.6577152797744,0.108,-393.635250814032,0.13
