,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.027200000000000002,-396.2883030101359,-397.29518849810586,-394.9112828825157,0.039,-386.225486496151,-388.8395638327309,-383.6830689605845,0.031199999999999995,-382.9106757790726,-386.1038183377591,-380.5398668973642,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.02,0.031199999999999995,-398.2585417117725,-401.1452920071041,-396.4457098759869,0.035199999999999995,-385.58865660050566,-390.27528164758496,-383.5187287136706,0.03679999999999999,-384.77257315207754,-387.7950351650257,-381.35700306277056,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.03,0.031199999999999995,-398.2585417117725,-401.1452920071041,-396.4457098759869,0.035199999999999995,-385.58865660050566,-390.27528164758496,-383.5187287136706,0.03679999999999999,-384.77257315207754,-387.7950351650257,-381.35700306277056,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.05,0.054400000000000004,-402.6480632667033,-404.42076709645266,-400.742040446966,0.054400000000000004,-389.7443758819628,-392.81210688183734,-386.7872734171498,0.050666666666666665,-388.66559445659806,-390.7108327597299,-387.45348907982736,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.08,0.0784,-404.753279692326,-406.08877457822706,-403.2311753591846,0.0688,-392.35012383989647,-394.50332364259674,-391.18654599531914,0.06720000000000001,-390.2586254603789,-391.9868449621867,-387.6747063837905,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.1,0.09759999999999999,-406.94497881909524,-408.10827890031294,-405.7009342317471,0.07,-393.5461403225729,-395.5763946760554,-391.6860044555216,0.078,-392.07776120448233,-395.5008682291542,-388.8918986339478,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.12,0.10399999999999998,-407.5341113867644,-408.9711931526046,-406.4462094477061,0.09040000000000001,-394.6609786883693,-396.19454014585335,-393.3243628375963,0.0864,-393.04767427213017,-395.4055105727888,-391.16263704646,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.15,0.1504,-409.8901349033631,-411.25392121252105,-408.6820345544822,0.123,-396.3221195344612,-396.9907676282394,-395.9619630452519,0.13520000000000001,-396.5084019987704,-397.45012178065457,-395.42367788098466,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.18,0.16799999999999998,-411.73479692684424,-412.7028021683704,-410.9178600307602,0.16000000000000003,-399.31363924151384,-399.2599038493098,-398.7535534934841,0.168,-398.32699928831335,-398.28171195132853,-397.3690833983427,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
0,0.2,0.19519999999999998,-413.05609464862243,-414.21097610765565,-411.6631351689664,0.184,-400.92983798972153,-401.5348154499251,-400.40522708233016,0.188,-399.2413301355575,-399.4867220070899,-399.0031889353522,1.0,-428.32089335507106,0.8028660977574514,-404.6390943141434,-428.3201673754417,-428.22040453357175,-405.8190204951121,-403.146801509018
