context_val,seed,alpha,eps,test_lcx_prob,test_lcx_obj,valid_lcx_prob,valid_lcx_obj,time,in_val,test_avg,valid_avg
19,90,0.1,0.1,0.0,-0.08004259576205607,0.0,-0.14023738488173762,1293.0825123786926,0.25471325511688,-0.7955410358970996,-0.7798429142392684
