seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
7,0.4,7,0.1,5,1,0.0,0.1875,0.0,0.22,0.000161659,0.2175,0.245,-6.107153122882619,-6.107897114779265,-5.387175629733902,1.107513792534984,1.3150569592664973
7,0.44102564102564107,7,0.1,5,1,0.0,0.1725,0.0,0.193,0.000161659,0.2525,0.281,-5.882746492912332,-5.879742569683349,-5.322655109496818,1.0076130539308832,1.1725044161068652
7,0.48205128205128206,7,0.1,5,1,0.0,0.1525,0.0,0.175,0.000161659,0.2925,0.331,-5.651142950488886,-5.6451395908445905,-5.248373081860555,0.8756488666446598,1.0522703044380828
7,0.5230769230769231,7,0.1,5,1,0.0,0.135,0.0,0.153,0.000161659,0.34,0.37,-5.390494555235847,-5.384512423659583,-5.169738743038718,0.7778002475105459,1.0006100401705296
7,0.5641025641025641,7,0.1,5,1,0.0,0.1225,0.0,0.133,0.000161659,0.385,0.422,-5.129846158610236,-5.123885255210964,-5.08275845253668,0.6879454271531215,0.9508306306503013
7,0.6051282051282052,7,0.1,5,1,0.0,0.1025,0.0,0.12,0.000161659,0.4425,0.466,-4.869197761928408,-4.863258086782491,-4.988291904667795,0.6222705784700808,0.8775189131672448
7,0.6461538461538462,7,0.1,5,1,0.0,0.0875,0.0,0.105,0.000161659,0.485,0.504,-4.608549365136588,-4.6026309181861995,-4.888406690360628,0.5629899153189941,0.8300057137544171
7,0.6871794871794872,7,0.1,5,1,3.1501601327477147e-10,0.0775,3.1501601327477147e-10,0.095,0.000161659,0.535,0.55,-4.28748255407896,-4.272756064686887,-4.809137359409837,0.8278900319959478,1.1174104444616588
7,0.7282051282051283,7,0.1,5,1,1.0362022351273481e-10,0.07,1.0362022351273481e-10,0.079,0.000161659,0.585,0.586,-3.9499219618587103,-3.924241383806716,-4.734575492296599,0.8022386239235967,1.1029878525101795
7,0.7692307692307693,7,0.1,5,1,3.24086535385959e-10,0.0625,3.24086535385959e-10,0.069,0.000161659,0.615,0.625,-3.585994472675236,-3.5440864262650975,-4.655373079332969,0.7652130525500488,1.081164619191595
