,Rho,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.8554684877176748,-0.948750241561639,-0.7716749608121608,[0.252],0.8487861285295949,0.0,0.252,"(0,)",-0.8726020139231528,[0.23],0.6057537057435465,0.23
1,0.5423728813559322,-0.8524810776139498,-0.9453426714444594,-0.7711973132328971,[0.236],0.7675848772921621,0.0,0.236,"(0,)",-0.8699790892969833,[0.2],0.5367720469423157,0.2
2,0.5847457627118644,-0.8500889643894073,-0.9400730653312961,-0.7681567274826264,[0.224],0.6944597406929154,0.0,0.224,"(0,)",-0.867879428797653,[0.17],0.4810193027208534,0.17
3,0.6271186440677966,-0.8481200547845007,-0.938972221548316,-0.7673336679278514,[0.216],0.627452767362748,0.0,0.216,"(0,)",-0.8661510480306392,[0.15],0.4349600841297551,0.15
4,0.6694915254237288,-0.845599522367725,-0.9346702839602338,-0.7689984285036812,[0.2],0.5656548789739635,0.0,0.2,"(0,)",-0.8636722173208162,[0.14],0.39336791100044777,0.14
5,0.711864406779661,-0.843080017043269,-0.9296429053090923,-0.767617740711319,[0.184],0.5101603427697539,0.0,0.184,"(0,)",-0.8614266955329115,[0.14],0.3519593745490606,0.14
6,0.7542372881355932,-0.8406554915730734,-0.926342793753326,-0.7640306810044522,[0.172],0.4611470269886808,0.0,0.172,"(0,)",-0.8594780332250213,[0.13],0.3119983229999091,0.13
7,0.7966101694915254,-0.8380185734228479,-0.9208792129796448,-0.7572461117417162,[0.16],0.4132146840681808,0.0,0.16,"(0,)",-0.857545217478486,[0.11],0.2771122222986635,0.11
8,0.8389830508474576,-0.8357503754435928,-0.9176066983876288,-0.7566566239857887,[0.148],0.3705665187668963,0.0,0.148,"(0,)",-0.8558823950129602,[0.09],0.2502928838722966,0.09
9,0.8813559322033898,-0.833773738313098,-0.9123407690168565,-0.757598061443039,[0.132],0.3325558570785919,0.0,0.132,"(0,)",-0.8544333792238331,[0.09],0.2271386905749299,0.09
10,0.923728813559322,-0.8320331793901458,-0.909023788790563,-0.7553231221152799,[0.12],0.30007921024170564,0.0,0.12,"(0,)",-0.8531573840779271,[0.09],0.2045125832750117,0.09
11,0.9661016949152542,-0.8304864600044298,-0.9054141713162932,-0.7497348457366001,[0.112],0.27088511835813217,0.0,0.112,"(0,)",-0.8520235036240189,[0.09],0.18232506065549747,0.09
12,1.0084745762711864,-0.8291016064092946,-0.9038145672060307,-0.7451207073074462,[0.104],0.24323612108469322,0.0,0.104,"(0,)",-0.8510082483210565,[0.09],0.16050671026723284,0.09
13,1.0508474576271185,-0.8277730158788115,-0.9028429420083465,-0.7455322519565121,[0.096],0.21853529391252102,0.0,0.096,"(0,)",-0.8499986272926213,[0.06],0.14246128693657956,0.06
14,1.0932203389830508,-0.8260667563102604,-0.9029599607596991,-0.7438839405715312,[0.088],0.19580041244963037,0.0,0.088,"(0,)",-0.8484884665062036,[0.04],0.1301527255888561,0.04
15,1.1355932203389831,-0.8241648351596378,-0.902905215807884,-0.741877348356888,[0.084],0.17502528075104568,0.0,0.084,"(0,)",-0.8467381513249953,[0.03],0.12163442867275695,0.03
16,1.1779661016949152,-0.8218052825236735,-0.9012740318093454,-0.7426891062682478,[0.076],0.15585609931042693,0.0,0.076,"(0,)",-0.8442006794318815,[0.03],0.11375316399657855,0.03
17,1.2203389830508473,-0.8196738434384093,-0.8964595194079438,-0.7386640231728603,[0.068],0.13949761200402697,0.0,0.068,"(0,)",-0.8419088823751238,[0.03],0.10607309378333538,0.03
