seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
31,0.0001,31,0.05,1,1.5,-426.70580926276347,1.0,-426.68250541947936,1.0,0.009565666,0.0,0.0,-430.2367477186947,-430.4672215750463,-430.4637793034547,-425.0578609227378,-424.67512412091384
31,0.0031622776601683794,31,0.05,1,1.5,-426.66701432933314,1.0,-426.6668909016372,1.0,0.009565666,0.0,0.0,-430.160442715885,-430.390128559607,-430.3901099877807,-425.00039514252694,-424.61349177365696
31,0.1,31,0.05,1,1.5,-424.33834291524636,0.97,-424.33834180585984,0.996,0.009565666,0.0,0.0,-427.7474577198962,-427.9522257579706,-427.95222573028195,-422.9141250130559,-422.58350285140585
31,0.105,31,0.05,1,1.5,-424.2180986165549,0.97,-424.21809749982583,0.996,0.009565666,0.0,0.0,-427.6228687238326,-427.82635017382853,-427.82635018621966,-422.806403635918,-422.4786879089385
31,0.2629166666666667,31,0.05,1,1.5,-420.42038373038355,0.92,-420.420383638372,0.936,0.009565666,0.0,0.0,-423.68792947302757,-423.85077668364147,-423.8507767745625,-419.40419300677,-419.16829139389955
31,0.42083333333333334,31,0.05,1,1.5,-416.6226682331452,0.73,-416.62266816474084,0.76,0.009565666,0.0,0.0,-419.752990121642,-419.87520305414694,-419.8752031158114,-416.0019827029025,-415.8578949744735
31,0.57875,31,0.05,1,1.5,-412.8249521544193,0.54,-412.8249516995513,0.568,0.009565666,0.0,0.0,-415.81805042022796,-415.89962906822575,-415.8996292627504,-412.5997719963154,-412.5474978509163
31,0.7366666666666667,31,0.05,1,1.5,-409.246226167228,0.36,-409.24622616726737,0.388,0.009565666,0.0,0.0,-411.8831110783108,-411.92405543620254,-411.92405566744264,-409.0515691129239,-409.06373517004437
31,0.8945833333333334,31,0.05,1,1.5,-405.04477675211643,0.2,-405.0447767834014,0.288,0.009565666,0.0,0.0,-407.94817174489947,-407.9484818179953,-407.9484819947729,-405.04477660590936,-405.04477663513825
31,1.0525,31,0.05,1,1.5,-400.5107996480517,0.12,-400.5107996831187,0.168,0.009565666,0.02,0.004,-404.01323240406697,-403.97290822554334,-403.97290838817247,-400.5107994851766,-400.5107995177591
31,1.2104166666666667,31,0.05,1,1.5,-395.9768225593829,0.07,-395.9768225902626,0.064,0.009565666,0.02,0.012,-400.07829308291736,-399.9973345839429,-399.9973347597833,-395.97682241636886,-395.97682244498793
31,1.3683333333333334,31,0.05,1,1.5,-391.3115477826862,0.06,-391.26776228840095,0.04,0.009565666,0.04,0.02,-396.14335371273614,-396.0217609054068,-396.0217610738125,-391.2823572758329,-391.2677621059909
31,1.52625,31,0.05,1,1.5,-386.52161365849315,0.01,-386.47737526588804,0.02,0.009565666,0.06,0.032,-392.2084144971923,-392.0461874477165,-392.0461875277413,-386.4921213823364,-386.4773752541023
31,1.6841666666666668,31,0.05,1,1.5,-381.73167940425026,0.01,-381.6869874512936,0.008,0.009565666,0.06,0.052,-388.2719274354923,-388.0693755802341,-388.06937570620346,-381.7018846614987,-381.6869873338333
31,1.8420833333333335,31,0.05,1,1.5,-376.94174451918843,0.01,-376.89660019978396,0.004,0.009565666,0.07,0.072,-384.32551917762777,-384.08462684200146,-384.0846270226043,-376.91164826056615,-376.89660016701504
31,2.0,31,0.05,1,1.5,-372.151810575307,0.01,-372.1062126795856,0.0,0.009565666,0.08,0.096,-380.37517063142644,-380.09546642679453,-380.0954665220219,-372.1214119375037,-372.1062126402048
31,2.05,31,0.05,1,1.5,-370.6352086482026,0.01,-370.589467355235,0.0,0.009565666,0.09,0.104,-379.12117557164936,-378.8292310391322,-378.8292311674232,-370.60471442996163,-370.589467335919
31,2.2399999999999998,31,0.05,1,1.5,-364.8721215176464,0.0,-364.82583498424646,0.0,0.009565666,0.12,0.132,-374.3507924332648,-374.01300977784473,-374.01300995421747,-364.8412638208553,-364.8258349802406
31,2.4299999999999997,31,0.05,1,1.5,-359.10903400278914,0.0,-359.06110689253495,0.0,0.009565666,0.16,0.164,-369.5726411483229,-369.18921350519463,-369.1892136284194,-359.07708257245406,-359.06110688033976
31,2.62,31,0.05,1,1.5,-353.3459471041168,0.0,-353.2273066447834,0.0,0.009565666,0.19,0.188,-364.77622451672664,-364.3475989408208,-364.3475990037559,-353.2668534574701,-353.2273066405266
31,2.81,31,0.05,1,1.5,-347.58285950424795,0.0,-347.3804709784979,0.0,0.009565666,0.2,0.228,-359.8480746803015,-359.3947420214071,-359.3947421944826,-347.4479337991583,-347.380470973771
31,3.0,31,0.05,1,1.5,-341.7719141786177,0.0,-341.53363529923536,0.0,0.009565666,0.22,0.26,-354.76466177006034,-354.31455219678327,-354.3145522762927,-341.6130615819328,-341.5336352921872
31,3.1,31,0.05,1,1.5,-338.70173374554196,0.0,-338.45635339028036,0.0,0.009565666,0.23,0.276,-352.0330948192258,-351.58953521139557,-351.58953531771857,-338.53814683596414,-338.4563533855246
31,4.05,31,0.05,1,1.5,-309.43301971632843,0.0,-308.10614499769804,0.0,0.009565666,0.29,0.408,-323.866661415086,-323.5989439971574,-323.5989440256946,-308.5484365683243,-308.10614499574353
31,5.0,31,0.05,1,1.5,-278.6242452030034,0.0,-273.7023017960119,0.0,0.009565666,0.39,0.492,-292.15859127268675,-292.09944631506295,-292.09944635364707,-275.3429495955875,-273.70230179316263
