seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
70,1,70,0.8,1,1,-0.6925693924208263,0.15,-0.6696476322344127,0.18,0.001926961,0.0,0.0
