,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.0939454420843875,-6.608797931353957,-8.886864577561937e-10,[0.065],0.7861930828161191,0.725,0.065,1.0
1,"(100,)",-5.6021079813196435,-8.74388160978599,-0.1285231526100968,[0.24],3.0252076984868106,0.255,0.24,1.0
2,"(200,)",-5.638000782947108,-8.179805885705164,-0.12219783357956526,[0.235],3.207677968685986,0.26,0.235,1.0
3,"(300,)",-5.484665330340031,-7.885033283426839,-0.005785713795747105,[0.185],2.640278792244953,0.26,0.185,1.0
4,"(400,)",-5.562065323944057,-8.255143230819996,-0.11701503072685315,[0.21],2.915351602510317,0.25,0.21,1.0
5,"(500,)",-5.559497338756248,-8.416212485038951,-0.05835801955377473,[0.21],2.92983927297744,0.25,0.21,1.0
