,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_nonrob_prob,mean_nonrob_obj,mean_scenario_probs,mean_scenario_obj,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_nonrob_prob,0.25_nonrob_obj,0.25_scenario_probs,0.25_scenario_obj,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_nonrob_prob,0.75_nonrob_obj,0.75_scenario_probs,0.75_scenario_obj
0,0.01,1.0,-0.7887022593091607,0.07205113636363636,-0.79333065688609,0.07090454545454546,0.6238961810430234,-0.8678681370863323,0.27406841120844,-0.8162808294146907,0.01,1.0,-0.8103229845713178,0.0,-0.8245279939128012,0.0,0.6207217553187185,-0.8686613133979515,0.2599259891852905,-0.8194145379994013,0.01,1.0,-0.7712409284164115,0.010625,-0.7770095608075238,0.013,0.6394136680724332,-0.8655235521058408,0.2866157612269527,-0.8135438822890886
1,0.05,1.0,-0.8170570699444161,0.1672318181818182,-0.8184356515623477,0.16849636363636364,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.05,1.0,-0.8172443967223879,0.0075,-0.8207798270012093,0.009,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.05,1.0,-0.8114231102472058,0.109375,-0.8126285980966406,0.11574999999999999,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
2,0.08,1.0,-0.8484407783576714,0.1971090909090909,-0.8514803311212177,0.20066,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.08,1.0,-0.852889862783475,0.0025,-0.8562078114535967,0.002,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.08,1.0,-0.8417025512096674,0.145,-0.8455814073235544,0.14075,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
3,0.1,1.0,-0.8575796467969119,0.20215,-0.8595603564793283,0.20691454545454546,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.1,1.0,-0.8649322855704018,0.0,-0.8665079614487933,0.001,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.1,1.0,-0.8489610256599935,0.1625,-0.8505917207647461,0.18675,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
4,0.12,1.0,-0.865249444550749,0.2044318181818182,-0.8669283695313126,0.20859636363636364,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.12,1.0,-0.8725089430433912,0.0,-0.8734779571835457,0.001,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.12,1.0,-0.858445928262596,0.183125,-0.859993770777634,0.19474999999999998,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
5,0.15,1.0,-0.8707096788081071,0.20912727272727272,-0.872117788830713,0.21142181818181818,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.15,1.0,-0.8768817340358721,0.005,-0.8781665449533494,0.003,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.15,1.0,-0.8651053150167802,0.176875,-0.8663715802199039,0.1805,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
6,0.18,1.0,-0.8716568570131247,0.21284545454545453,-0.8733582451952498,0.2164981818181818,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.18,1.0,-0.8779651600051244,0.005,-0.8797207754184446,0.004,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.18,1.0,-0.8639162533275822,0.245,-0.8661733589866223,0.23475,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
7,0.2,1.0,-0.8764224176674624,0.20630909090909091,-0.8783522375404712,0.20896727272727272,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.2,1.0,-0.8836189461921947,0.005,-0.8846963985064833,0.003,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.2,1.0,-0.8691709840262136,0.2175,-0.8719123725995097,0.20475,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
8,0.23,1.0,-0.8774136438874963,0.20199090909090908,-0.8777209950442214,0.20633272727272728,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.23,1.0,-0.884973261006602,0.0,-0.8858480261205555,0.003,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.23,1.0,-0.8684039214767314,0.1625,-0.8695979902665696,0.175,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
9,0.25,1.0,-0.8803925622310351,0.20962727272727272,-0.8811508375683968,0.21122363636363636,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.25,1.0,-0.8866380416660782,0.005,-0.8875764005294154,0.006,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.25,1.0,-0.8733813165162476,0.159375,-0.8744125197843512,0.179,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
