seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
20,0.5,20,0.05,0.5,1,-0.7552935241586718,0.375,-0.7973186161526278,0.342
20,0.5798319327731092,20,0.05,0.5,1,-0.7543860530029822,0.33,-0.7962902005476223,0.278
20,0.6596638655462185,20,0.05,0.5,1,-0.7528348375539019,0.285,-0.7931640195813152,0.242
20,0.7394957983193278,20,0.05,0.5,1,-0.7537912956609883,0.265,-0.7881374311398885,0.208
20,0.819327731092437,20,0.05,0.5,1,-0.7547095627526972,0.245,-0.7873488185876336,0.178
20,0.8991596638655461,20,0.05,0.5,1,-0.7548862213192845,0.22,-0.7864895091501011,0.16
20,0.9789915966386554,20,0.05,0.5,1,-0.7550383505432731,0.185,-0.786144822852319,0.136
20,1.0588235294117647,20,0.05,0.5,1,-0.7552886107107183,0.16,-0.7860788839113401,0.128
20,1.138655462184874,20,0.05,0.5,1,-0.755168629132768,0.15,-0.7855734305980296,0.116
20,1.218487394957983,20,0.05,0.5,1,-0.7546715200900522,0.15,-0.7845642232600569,0.104
20,1.2983193277310923,20,0.05,0.5,1,-0.7547902704667847,0.145,-0.784211575549866,0.088
20,1.3781512605042017,20,0.05,0.5,1,-0.7548018859595241,0.14,-0.7839452584837346,0.076
20,1.4579831932773109,20,0.05,0.5,1,-0.7547795249122654,0.13,-0.7837404906824772,0.068
20,1.53781512605042,20,0.05,0.5,1,-0.7547709697201398,0.125,-0.7835799362587549,0.066
20,1.6176470588235294,20,0.05,0.5,1,-0.7549028555724137,0.125,-0.7835959437949628,0.066
20,1.6974789915966386,20,0.05,0.5,1,-0.7549697361935839,0.115,-0.7835835564903898,0.058
20,1.7773109243697478,20,0.05,0.5,1,-0.7549727323633297,0.105,-0.7835564797178137,0.058
20,1.857142857142857,20,0.05,0.5,1,-0.754947324614445,0.1,-0.7834740370783462,0.054
20,1.9369747899159662,20,0.05,0.5,1,-0.7548813768066318,0.085,-0.7833757182308375,0.05
20,2.0168067226890756,20,0.05,0.5,1,-0.7548198629670666,0.08,-0.7832879932883834,0.048
20,2.0966386554621845,20,0.05,0.5,1,-0.7547728286724087,0.08,-0.783218667611133,0.044
20,2.176470588235294,20,0.05,0.5,1,-0.7546819018834466,0.07,-0.7831399832402182,0.042
20,2.2563025210084033,20,0.05,0.5,1,-0.7546220737150133,0.07,-0.7830322795683474,0.04
20,2.3361344537815123,20,0.05,0.5,1,-0.7546159504584924,0.06,-0.783025648999133,0.038
20,2.4159663865546217,20,0.05,0.5,1,-0.7545977638218342,0.06,-0.7830268649474192,0.032
20,2.495798319327731,20,0.05,0.5,1,-0.7545914518217302,0.055,-0.7829629048555166,0.032
20,2.57563025210084,20,0.05,0.5,1,-0.7545706777229513,0.055,-0.7828660920236947,0.03
20,2.6554621848739495,20,0.05,0.5,1,-0.7544687024217192,0.05,-0.7826644976849534,0.026
20,2.735294117647059,20,0.05,0.5,1,-0.7543435383731679,0.05,-0.7824568092637261,0.026
20,2.815126050420168,20,0.05,0.5,1,-0.7542263009077493,0.05,-0.7822493425603013,0.024
20,2.8949579831932772,20,0.05,0.5,1,-0.7540919258750679,0.045,-0.7819922971024291,0.024
20,2.974789915966386,20,0.05,0.5,1,-0.7540410777631792,0.03,-0.781749915576967,0.02
20,3.0546218487394956,20,0.05,0.5,1,-0.7539769943903453,0.03,-0.7815497333382732,0.016
20,3.134453781512605,20,0.05,0.5,1,-0.753894232847753,0.025,-0.7813711163532687,0.016
20,3.214285714285714,20,0.05,0.5,1,-0.7538221488682424,0.025,-0.7812134180281168,0.016
