,Rho,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.8891271673008658,-1.0259556965536456,-0.7352079727574489,[0.542],4.066854626552176,0.0,0.542,"(0,)",-0.8923525388896085,[0.54],4.330303181044979,0.54
1,0.5798319327731092,-0.8891743653782553,-1.0135198379945576,-0.755589535840558,[0.522],3.5638131399652533,0.0,0.522,"(0,)",-0.8883440272001871,[0.535],3.816371755300965,0.535
2,0.6596638655462185,-0.8866816850448874,-0.992439363801938,-0.7771354822511113,[0.498],2.9955046051306926,0.0,0.498,"(0,)",-0.8783404152528996,[0.525],3.316272144435566,0.525
3,0.7394957983193278,-0.891822467386448,-0.9790376535719427,-0.7946808573885166,[0.476],2.4285362515261606,0.0,0.476,"(0,)",-0.8753681739050012,[0.495],2.817163426831918,0.495
4,0.819327731092437,-0.8920978510664417,-0.9676837150555877,-0.8008787602335161,[0.45],2.0662146768464336,0.0,0.45,"(0,)",-0.874377510064353,[0.485],2.4479143612951764,0.485
5,0.8991596638655461,-0.8888843824538726,-0.9603861615928635,-0.8016683594763332,[0.42],1.8167132488238957,0.0,0.42,"(0,)",-0.874453650943221,[0.46],2.1603889179882185,0.46
6,0.9789915966386554,-0.8850458160879919,-0.956828807311226,-0.80269775770785,[0.41],1.6046666602000503,0.0,0.41,"(0,)",-0.8738955047387177,[0.435],1.9266727885219528,0.435
7,1.0588235294117647,-0.8816484609718989,-0.9479849824408741,-0.8012690462650732,[0.388],1.4060592782104593,0.0,0.388,"(0,)",-0.8744584147456689,[0.435],1.6707054441618499,0.435
8,1.138655462184874,-0.8796852563509099,-0.9383700297889317,-0.7995509948720857,[0.378],1.2249493186310887,0.0,0.378,"(0,)",-0.8763157857427408,[0.4],1.4125189856690945,0.4
9,1.218487394957983,-0.8770886816140196,-0.9334248704291136,-0.7911644573693201,[0.372],1.0666729759068942,0.0,0.372,"(0,)",-0.8775733382041601,[0.385],1.170457144370354,0.385
10,1.2983193277310923,-0.8729883404220172,-0.9313866144881463,-0.790277090163149,[0.352],0.9342358756589708,0.0,0.352,"(0,)",-0.875430273234144,[0.385],0.9798540697985553,0.385
11,1.3781512605042017,-0.8665562187737496,-0.9251647197066138,-0.7901222088561936,[0.33],0.7768634349095402,0.0,0.33,"(0,)",-0.8681879077817897,[0.36],0.8052165967352896,0.36
12,1.4579831932773109,-0.8624639381455308,-0.9260012339945554,-0.7916540422526033,[0.312],0.6820220149173916,0.0,0.312,"(0,)",-0.862886388038278,[0.36],0.7043011367787881,0.36
13,1.53781512605042,-0.8596219048222778,-0.9230876493945972,-0.7965086161110269,[0.3],0.6123107534760609,0.0,0.3,"(0,)",-0.8593080600221783,[0.36],0.6147903962462525,0.36
14,1.6176470588235294,-0.8573286408285344,-0.9214566107858971,-0.7970564401042691,[0.294],0.5550372904481878,0.0,0.294,"(0,)",-0.8563696366680635,[0.34],0.5377795984361451,0.34
15,1.6974789915966386,-0.8552559836373944,-0.9190106041236018,-0.7944973031951499,[0.288],0.5046568691069317,0.0,0.288,"(0,)",-0.8529730874387097,[0.305],0.47871632642223655,0.305
16,1.7773109243697478,-0.8533716082699555,-0.9197330912832902,-0.793860995548007,[0.27],0.46438534429692585,0.0,0.27,"(0,)",-0.849769449213542,[0.275],0.4333117499696432,0.275
17,1.857142857142857,-0.8517614044948159,-0.9155380835818443,-0.792737123941926,[0.258],0.42911739699173307,0.0,0.258,"(0,)",-0.8473153859009149,[0.255],0.3943275472195388,0.255
18,1.9369747899159662,-0.8502298728972479,-0.9130864514544306,-0.7912213660673082,[0.248],0.3984491541643536,0.0,0.248,"(0,)",-0.8450048259240422,[0.245],0.36137930838469784,0.245
