,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.1,1.0,1585.8006998847918,0.010488888888888888,1578.2821205044488,0.00927111111111111,0.1,1.0,-198.0653544460416,0.0,-198.17409547371605,0.0,0.1,1.0,3192.0585220555577,0.0,3177.7044571203573,0.0
1,0.2,1.0,-297.31120696115823,0.007755555555555556,-297.1036558665989,0.008706666666666666,0.2,1.0,-367.6420461565082,0.0,-367.04390766465974,0.0,0.2,1.0,-232.7714170260058,0.0,-233.05678860212794,0.0
2,0.25,1.0,-307.7176392282718,0.011544444444444446,-307.74418652573917,0.011568888888888889,0.25,1.0,-374.82170789236943,0.0,-374.7066328306786,0.0,0.25,1.0,-246.32937305789864,0.005,-246.60010646605042,0.004
3,0.3,1.0,-313.5782012596865,0.011722222222222222,-313.50017156098085,0.012137777777777777,0.3,1.0,-378.2443809491861,0.0,-377.7991297548448,0.0,0.3,1.0,-255.66430469797598,0.005,-255.4687160517174,0.004
4,0.33,1.0,7575.721179775901,0.030966666666666667,7552.357150231497,0.029666666666666668,0.33,1.0,-175.70054015210127,0.0,-177.1473469393342,0.0,0.33,1.0,870.1805685767907,0.0,856.2696408993678,0.004
5,0.35,1.0,-277.8383532569948,0.01531111111111111,-278.2210603103189,0.015822222222222224,0.35,1.0,-361.9193180783178,0.0,-362.4656432346194,0.0,0.35,1.0,-202.77239461580533,0.01375,-202.6609609074023,0.012
6,0.4,1.0,-291.71401577334507,0.0206,-292.18020786072094,0.023502222222222223,0.4,1.0,-371.259264082524,0.0,-371.6322024261373,0.0,0.4,1.0,-221.0313873790722,0.02,-221.6686354593376,0.024
7,0.5,1.0,1959.5572097500285,0.0022777777777777774,1947.4741776601031,0.002102222222222222,0.5,1.0,-221.30115561520444,0.0,-222.15511251737783,0.0,0.5,1.0,337.0122762540929,0.0,333.1424340463119,0.0
