seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
60,0.0001,60,0.4,2,1,-433.17845304519557,1.0,-432.637952200157,1.0,0.007898851
60,0.00021544346900318845,60,0.4,2,1,-433.1778295950338,1.0,-432.6374045358832,1.0,0.007898851
60,0.00046415888336127773,60,0.4,2,1,-433.17551413975946,1.0,-432.6350991754173,1.0,0.007898851
60,0.001,60,0.4,2,1,-433.16992489355573,1.0,-432.6295662400453,1.0,0.007898851
60,0.002154434690031882,60,0.4,2,1,-433.1577072762985,1.0,-432.6174977657005,1.0,0.007898851
60,0.004641588833612777,60,0.4,2,1,-433.13133470779843,1.0,-432.5914186457734,1.0,0.007898851
60,0.01,60,0.4,2,1,-433.0744964184422,1.0,-432.5352056671346,1.0,0.007898851
60,0.021544346900318822,60,0.4,2,1,-432.95201972928743,1.0,-432.41408899004904,1.0,0.007898851
60,0.046415888336127774,60,0.4,2,1,-432.68814697530416,1.0,-432.1531468696784,1.0,0.007898851
60,0.1,60,0.4,2,1,-432.1196475938125,1.0,-431.5909582271351,1.0,0.007898851
60,0.11,60,0.4,2,1,-432.0135526678838,1.0,-431.4860410106654,1.0,0.007898851
60,0.17357142857142857,60,0.4,2,1,-431.3390927205926,1.0,-430.8190685696297,1.0,0.007898851
60,0.23714285714285716,60,0.4,2,1,-430.66463213296635,0.995,-430.1520952025182,0.994,0.007898851
60,0.3007142857142857,60,0.4,2,1,-429.99017236625934,0.995,-429.485122873197,0.99,0.007898851
60,0.36428571428571427,60,0.4,2,1,-429.3157120489478,0.97,-428.8181496948951,0.972,0.007898851
60,0.4278571428571428,60,0.4,2,1,-428.6412518081548,0.955,-428.15117675175173,0.956,0.007898851
60,0.49142857142857144,60,0.4,2,1,-427.9667916029128,0.94,-427.48420383048233,0.918,0.007898851
60,0.555,60,0.4,2,1,-427.2923314905203,0.9,-426.81723102309127,0.89,0.007898851
60,0.6185714285714285,60,0.4,2,1,-426.6178711598054,0.865,-426.15025797284443,0.862,0.007898851
60,0.6821428571428572,60,0.4,2,1,-425.94341090349144,0.835,-425.48328502533394,0.834,0.007898851
60,0.7457142857142857,60,0.4,2,1,-425.2689506823142,0.76,-424.81631209859904,0.802,0.007898851
60,0.8092857142857143,60,0.4,2,1,-424.5944904488487,0.735,-424.1493391386416,0.758,0.007898851
60,0.8728571428571429,60,0.4,2,1,-423.9200301622633,0.69,-423.482366107518,0.728,0.007898851
60,0.9364285714285714,60,0.4,2,1,-423.2455698410375,0.66,-422.8153930965263,0.706,0.007898851
60,1.0,60,0.4,2,1,-422.57110961614774,0.615,-422.14842016354817,0.672,0.007898851
60,1.1,60,0.4,2,1,-421.5101608428024,0.555,-421.09924910573255,0.594,0.007898851
60,1.2625000000000002,60,0.4,2,1,-419.78611901634986,0.45,-419.3943461739959,0.496,0.007898851
60,1.425,60,0.4,2,1,-418.0620775575869,0.395,-417.68944350354934,0.41,0.007898851
60,1.5875000000000001,60,0.4,2,1,-416.338035727097,0.335,-415.98454049731527,0.338,0.007898851
60,1.75,60,0.4,2,1,-414.6139941486199,0.24,-414.2796377866021,0.262,0.007898851
60,1.9125,60,0.4,2,1,-412.88995248187217,0.185,-412.5747349826345,0.224,0.007898851
60,2.075,60,0.4,2,1,-411.16591085146615,0.145,-410.86983222408037,0.192,0.007898851
60,2.2375,60,0.4,2,1,-409.441869072086,0.12,-409.16492926034834,0.154,0.007898851
60,2.4000000000000004,60,0.4,2,1,-407.7178275626574,0.095,-407.4600265623202,0.128,0.007898851
60,2.5625,60,0.4,2,1,-405.99378585708627,0.085,-405.75512367997015,0.1,0.007898851
60,2.725,60,0.4,2,1,-404.2646191732872,0.075,-404.04377090583847,0.08,0.007898851
60,2.8875,60,0.4,2,1,-402.52290851777354,0.06,-402.31900433714833,0.06,0.007898851
60,3.0500000000000003,60,0.4,2,1,-400.76960681349783,0.05,-400.58349931316206,0.056,0.007898851
60,3.2125000000000004,60,0.4,2,1,-399.0072827247117,0.04,-398.8375074244149,0.044,0.007898851
60,3.375,60,0.4,2,1,-397.2328547948919,0.03,-397.08160479365307,0.04,0.007898851
60,3.5375,60,0.4,2,1,-395.4515273654531,0.025,-395.3192172555196,0.028,0.007898851
60,3.7,60,0.4,2,1,-393.6691776538413,0.015,-393.55562576298263,0.022,0.007898851
60,3.8625000000000003,60,0.4,2,1,-391.88682811043816,0.015,-391.79203438669293,0.016,0.007898851
60,4.025,60,0.4,2,1,-390.10016748984424,0.015,-390.0227695689989,0.016,0.007898851
60,4.1875,60,0.4,2,1,-388.2690551984524,0.015,-388.1991024061181,0.012,0.007898851
60,4.35,60,0.4,2,1,-386.37381046864357,0.015,-386.3044623482629,0.012,0.007898851
60,4.5125,60,0.4,2,1,-384.38089685018656,0.025,-384.30369561538765,0.01,0.007898851
60,4.675000000000001,60,0.4,2,1,-382.269070166806,0.025,-382.1679091111176,0.01,0.007898851
60,4.8375,60,0.4,2,1,-380.02931775009426,0.025,-379.9012866402828,0.01,0.007898851
60,5.0,60,0.4,2,1,-377.6511460758993,0.025,-377.50181268069514,0.012,0.007898851
