seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
70,0.0001,70,0.15,8,4,0.24437703115926224,0.73,0.16127101167186728,0.702,0.002711707,0.0,0.0,0.119290841682307,0.028598281326536693,-0.8958270258859731
70,0.00021544346900318845,70,0.15,8,4,0.2443770309648807,0.73,0.16127101076273176,0.702,0.002711707,0.0,0.0,0.11929084133656881,0.0285982805463184,-0.895827025841197
70,0.00046415888336127773,70,0.15,8,4,0.24437703154457727,0.73,0.16127101124313167,0.702,0.002711707,0.0,0.0,0.1192908416342082,0.02859828091936818,-0.8958270258499038
70,0.001,70,0.15,8,4,0.24437703115443465,0.73,0.16127101175712372,0.7,0.002711707,0.0,0.0,0.11929084145203063,0.028598281330864294,-0.8958270258600437
70,0.002154434690031882,70,0.15,8,4,0.24437703151822787,0.725,0.16127101114550846,0.696,0.002711707,0.0,0.0,0.11929084152222715,0.028598280809089882,-0.8958270258634021
70,0.004641588833612777,70,0.15,8,4,0.2443770313061962,0.72,0.16127101157501622,0.692,0.002711707,0.0,0.0,0.11929084139959766,0.028598281151555147,-0.895827025899052
70,0.01,70,0.15,8,4,0.2388221059811371,0.71,0.1713739328910497,0.686,0.002711707,0.0,0.0,0.11436797183887448,0.039790128360474866,-0.8947592210266929
70,0.021544346900318822,70,0.15,8,4,0.24149733717186314,0.71,0.17815206114366555,0.674,0.002711707,0.0,0.0,0.10614545095286146,0.044160490722076,-0.8891637331047935
70,0.046415888336127774,70,0.15,8,4,0.035090460931678606,0.67,0.05237589769849186,0.62,0.002711707,0.0,0.0,-0.07826232594392939,-0.07242437294163413,-0.8863071467414954
70,0.1,70,0.15,8,4,-0.07801287047149931,0.6,-0.04525217777750462,0.554,0.002711707,0.0,0.0,-0.1839938129566832,-0.16870968761134797,-0.8749731186261098
70,0.11,70,0.15,8,4,-0.09751195906764272,0.565,-0.07078562670910234,0.548,0.002711707,0.0,0.0,-0.2037131018059864,-0.19165670349665254,-0.8726171129310513
70,0.17357142857142857,70,0.15,8,4,-0.26141647676052987,0.495,-0.24982932024716234,0.476,0.002711707,0.0,0.0,-0.34419563005069764,-0.3366892217619023,-0.8665755317400158
70,0.23714285714285716,70,0.15,8,4,-0.3485599906403267,0.42,-0.3739655419372748,0.402,0.002711707,0.0,0.0,-0.42240606124533825,-0.4332903945097294,-0.8607626692055296
70,0.3007142857142857,70,0.15,8,4,-0.3719091365209276,0.33,-0.4084018702119144,0.338,0.002711707,0.0,0.0,-0.4406833968078879,-0.46156455758532094,-0.8596397397546485
70,0.36428571428571427,70,0.15,8,4,-0.38985996255438465,0.295,-0.42504124122975845,0.268,0.002711707,0.0,0.0,-0.45417694114626783,-0.4759711603238846,-0.8587887689955394
70,0.4278571428571428,70,0.15,8,4,-0.40202209095031793,0.25,-0.43420075446756506,0.212,0.002711707,0.0,0.0,-0.46259091608037184,-0.48408923111065977,-0.8585200490449029
70,0.49142857142857144,70,0.15,8,4,-0.41142840020286114,0.175,-0.44026283686762663,0.162,0.002711707,0.0,0.0,-0.46917682592399246,-0.4891589301011977,-0.8583141134022628
70,0.555,70,0.15,8,4,-0.41901893611539826,0.15,-0.44494138995283994,0.13,0.002711707,0.0,0.0,-0.47411432308864865,-0.4929655069260419,-0.8582277780063728
70,0.6185714285714285,70,0.15,8,4,-0.4241165261248047,0.145,-0.44840071487793265,0.112,0.002711707,0.0,0.0,-0.4778599482887412,-0.49570403253029893,-0.8581639621028015
70,0.6821428571428572,70,0.15,8,4,-0.4280308922930255,0.115,-0.4512507020887616,0.086,0.002711707,0.0,0.0,-0.48085735222214737,-0.49798877066905506,-0.858123699788611
70,0.7457142857142857,70,0.15,8,4,-0.4313156125872468,0.085,-0.45371518466218985,0.068,0.002711707,0.0,0.0,-0.4833592271484472,-0.5002182716798131,-0.8581275271223401
70,0.8092857142857143,70,0.15,8,4,-0.4352144697987473,0.065,-0.45676211292089913,0.054,0.002711707,0.0,0.0,-0.48650813062025194,-0.5031481989108222,-0.8582196008813754
70,0.8728571428571429,70,0.15,8,4,-0.4384519189502415,0.045,-0.45928896199512337,0.04,0.002711707,0.0,0.0,-0.489173315129171,-0.5055370948977395,-0.8582519178015471
70,0.9364285714285714,70,0.15,8,4,-0.4413637886755706,0.04,-0.4616455090680385,0.024,0.002711707,0.0,0.0,-0.4914345014698051,-0.5076396561002168,-0.8582048486830357
70,1.0,70,0.15,8,4,-0.4438474148667338,0.04,-0.46366322247542513,0.016,0.002711707,0.005,0.002,-0.4933633027298576,-0.5093535641142454,-0.8581649421858296
70,1.1,70,0.15,8,4,-0.4470324561850551,0.015,-0.4663730256166727,0.012,0.002711707,0.01,0.004,-0.4958509205218846,-0.5116900761351838,-0.8576636643008898
70,1.2000000000000002,70,0.15,8,4,-0.44986437186422473,0.0,-0.46868889158102334,0.008,0.002711707,0.01,0.006,-0.4980514370622327,-0.5136867735450258,-0.8572274484839938
70,1.3,70,0.15,8,4,-0.45227883499860305,0.0,-0.4705204385330679,0.004,0.002711707,0.01,0.014,-0.4999189418078754,-0.5153124121648537,-0.8568414276054008
70,1.4000000000000001,70,0.15,8,4,-0.45363184624756603,0.0,-0.4717289898642459,0.002,0.002711707,0.01,0.024,-0.501284488352684,-0.5167376326798259,-0.8565886513791207
70,1.5,70,0.15,8,4,-0.45495991432701643,0.0,-0.47306532759730424,0.0,0.002711707,0.02,0.032,-0.5027454796834209,-0.5183417769630906,-0.8563441524934796
