seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
3,0.5,3,0.3,5,1,1.2903674210560738,0.205,0.9059695722319415,0.181,0.000229815,0.3275,0.351,-5.882039111444564,-5.886138777064366,-5.4092150159505055
3,0.5512820512820513,3,0.3,5,1,1.206530937810117,0.175,0.8304814948998985,0.161,0.000229815,0.4,0.399,-5.5700839778734075,-5.5734189821088,-5.312529032509139
3,0.6025641025641025,3,0.3,5,1,1.0849504150527025,0.15,0.747056130535586,0.141,0.000229815,0.465,0.444,-5.25812883358563,-5.260699177418849,-5.206329734611829
3,0.6538461538461539,3,0.3,5,1,0.8216704510519264,0.13,0.5370750651305672,0.129,0.000229815,0.5,0.502,-4.936346279748779,-4.93716922087551,-5.088282253718375
3,0.7051282051282051,3,0.3,5,1,1.5188363411967725,0.105,0.9168285095970972,0.107,0.000229815,0.565,0.561,-4.534763056413919,-4.520225634668127,-4.975962694473109
3,0.7564102564102564,3,0.3,5,1,1.4517450621919978,0.08,0.8916503309817113,0.085,0.000229815,0.6225,0.609,-4.114553692206604,-4.080816437883597,-4.855646412111797
3,0.8076923076923077,3,0.3,5,1,1.4450052073503519,0.065,0.8616259534147536,0.068,0.000229815,0.655,0.66,-3.694344337274157,-3.641407250821223,-4.727098490934318
3,0.858974358974359,3,0.3,5,1,1.4314397038921818,0.0575,0.8348483830633054,0.058,0.000229815,0.6975,0.691,-3.274134968265997,-3.2019980487469546,-4.592357830943241
3,0.9102564102564102,3,0.3,5,1,1.3892895414341326,0.045,0.8174589891690934,0.051,0.000229815,0.745,0.723,-2.8539256021209294,-2.7625888498898474,-4.45415793903144
3,0.9615384615384615,3,0.3,5,1,1.3471393675826682,0.0325,0.8026096266445123,0.045,0.000229815,0.785,0.753,-2.4337162372437313,-2.3231796520148995,-4.312748721753078
3,1.0128205128205128,3,0.3,5,1,1.3574192145226136,0.0175,0.7870462604331464,0.035,0.000229815,0.8275,0.796,-1.9781729395099052,-1.8490862144874523,-4.196789251946111
3,1.064102564102564,3,0.3,5,1,1.3570250336020135,0.015,0.7731809064158934,0.029,0.000229815,0.85,0.826,-1.4818356381750835,-1.3361564980503782,-4.092473096124333
3,1.1153846153846154,3,0.3,5,1,1.2718414246806897,0.01,0.8055347599657152,0.022,0.000229815,0.875,0.858,-0.9789148780566842,-0.8178455202174608,-3.9905394785845023
3,1.1666666666666665,3,0.3,5,1,1.3562366677720565,0.01,0.762554364798538,0.014,0.000229815,0.8975,0.88,-0.46262238140313583,-0.2886046148084065,-3.8963942143031627
3,1.217948717948718,3,0.3,5,1,1.355842483750188,0.0025,0.7682924139580519,0.008,0.000229815,0.915,0.9,0.053670169087481054,0.2406363469675826,-3.799589252408406
3,1.2692307692307692,3,0.3,5,1,1.3554483006370734,0.0,0.7676842794148664,0.006,0.000229815,0.9275,0.932,0.5699627235617638,0.7698773171715674,-3.7009838813826095
3,1.3205128205128205,3,0.3,5,1,1.3550541143568031,0.0,0.7670761434421969,0.004,0.000229815,0.935,0.945,1.0925862752915385,1.3054085210247597,-3.6031833994504137
3,1.3717948717948718,3,0.3,5,1,1.3546599286980074,0.0,0.7664680087872111,0.002,0.000229815,0.9525,0.96,1.6632615423164028,1.8887182637014346,-3.5228259122513297
3,1.423076923076923,3,0.3,5,1,1.1498483749891317,0.0,0.8210571527729161,0.001,0.000229815,0.955,0.966,2.234716512946365,2.472815919433157,-3.4409309924552165
3,1.4743589743589745,3,0.3,5,1,1.2692546991957079,0.0,0.8130801582514996,0.001,0.000229815,0.9625,0.973,2.814854296218375,3.065687778780254,-3.351185330837861
3,1.5256410256410255,3,0.3,5,1,1.268885163356637,0.0,0.8124340513400299,0.0,0.000229815,0.9675,0.976,3.39499204423644,3.6585596060305257,-3.2611039704117175
3,1.5769230769230769,3,0.3,5,1,1.3530832403366915,0.0,0.7640355783003694,0.0,0.000229815,0.97,0.983,3.9751297983345832,4.251431441592669,-3.1705477883750004
3,1.6282051282051282,3,0.3,5,1,1.3526891117342175,0.0,0.7634275336245906,0.0,0.000229815,0.9775,0.987,4.555267565764198,4.844303294309768,-3.07972245910091
3,1.6794871794871795,3,0.3,5,1,1.3522949861003255,0.0,0.7628194926040875,0.0,0.000229815,0.9775,0.992,5.13540535813362,5.437175164458447,-2.98810324280314
3,1.7307692307692308,3,0.3,5,1,1.216710702186673,0.0,0.7686707376393896,0.0,0.000229815,0.9825,0.994,5.716865723311255,6.031550280427962,-2.8999988451041236
3,1.782051282051282,3,0.3,5,1,1.2163559334550684,0.0,0.7680574541171088,0.0,0.000229815,0.9825,0.994,6.336619323814473,6.67261102045139,-2.85408724648723
3,1.8333333333333333,3,0.3,5,1,1.2119819267787548,0.0,0.7612066830610043,0.0,0.000229815,0.99,0.994,6.958382698401616,7.3155030431019545,-2.806817382496893
3,1.8846153846153846,3,0.3,5,1,1.2039134617709806,0.0,0.7447359122152332,0.0,0.000229815,0.99,0.994,7.581926970539553,7.959990752503569,-2.7585472331918615
3,1.935897435897436,3,0.3,5,1,1.0904530282308216,0.0,0.7907688344217859,0.0,0.000229815,0.9925,0.994,8.205471314557723,8.604478541992204,-2.7094471569785195
3,1.9871794871794872,3,0.3,5,1,1.0803046741789044,0.0,0.7832384568381017,0.0,0.000229815,0.9925,0.994,8.838456847500852,9.256683457257434,-2.6572230287638874
3,2.0384615384615383,3,0.3,5,1,1.0920844165703985,0.0,0.7833596332014958,0.0,0.000229815,0.9975,0.995,9.473661834618076,9.910702533869062,-2.6033312211530744
3,2.0897435897435894,3,0.3,5,1,1.1672234016995366,0.0,0.7576392396817849,0.0,0.000229815,1.0,0.996,10.108866756260003,10.564721530591342,-2.5486618104626677
3,2.141025641025641,3,0.3,5,1,1.1808440262871822,0.0,0.7620783261971963,0.0,0.000229815,1.0,0.996,10.744071747045666,11.218740610568126,-2.493719953654292
3,2.1923076923076925,3,0.3,5,1,1.1944646552539695,0.0,0.703363722270922,0.0,0.000229815,1.0,0.997,11.379276720612985,11.87275967054573,-2.438010988538971
3,2.2435897435897436,3,0.3,5,1,1.2080853778968657,0.0,0.6980267286674154,0.0,0.000229815,1.0,0.997,12.017952655740796,12.531314112647593,-2.395023552450904
3,2.2948717948717947,3,0.3,5,1,1.3214370644483202,0.0,0.7160311774493527,0.0,0.000229815,1.0,0.998,12.65927680072401,13.193328906085343,-2.361307299530802
3,2.346153846153846,3,0.3,5,1,1.3132973109658153,0.0,0.7279530131871502,0.0,0.000229815,1.0,1.0,13.300601029327735,13.855343792007163,-2.326904808318546
3,2.3974358974358974,3,0.3,5,1,1.3348222560716563,0.0,0.7398747415274246,0.0,0.000229815,1.0,1.0,13.945116786854049,14.520762975211012,-2.292071024394901
3,2.448717948717949,3,0.3,5,1,1.3563476133422447,0.0,0.741482969058941,0.0,0.000229815,1.0,1.0,14.601443056331426,15.198780035772558,-2.256387977763346
3,2.5,3,0.3,5,1,1.3778727582010553,0.0,0.7590185943100597,0.0,0.000229815,1.0,1.0,15.262164161359154,15.879946725415778,-2.2216116341809147
