,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-88.26339155236178,0.01666666753590107,0.01666666753590107,0.0,0.0,0.000523375,-50.65158992210791,0.0,0.0,0.0,0.0,0.000538625,-50.65158992210791,0.0,0.0,0.0,0.0,0.00054675
1,-74.7478766771052,0.0,0.0,0.0,0.0,0.000485208,-45.62014972200742,0.0,0.0,0.0,0.0,0.000580083,-45.62014972200742,0.0,0.0,0.0,0.0,0.000565708
2,-150.77635626993245,0.0,0.0,0.0,0.0,0.000532084,-121.7959004924947,0.0,0.0,0.0,0.0,0.000569708,-121.7959004924947,0.0,0.0,0.0,0.0,0.000534792
3,-107.97399956341903,0.009999999776482582,0.019999999552965164,0.0,0.0,0.000755833,-88.80319321304194,0.0,0.0,0.0,0.0,0.001594,-88.80319321304194,0.0,0.0,0.0,0.0,0.001763583
4,-153.9766673710213,0.08666666597127914,0.07333333045244217,0.0,0.0,0.000570334,-135.29300617379235,0.013333333656191826,0.02666666731238365,0.0,0.0,0.000671042,-135.29300617379235,0.013333333656191826,0.02666666731238365,0.0,0.0,0.000578583
5,-102.08237867853603,0.05000000074505806,0.029999999329447746,0.0,0.0,0.000473459,-69.08910437173537,0.0,0.0,0.0,0.0,0.00052475,-69.08910437173537,0.0,0.0,0.0,0.0,0.000529416
6,-88.4869831156584,0.0,0.0,0.0,0.0,0.000476708,-64.08498525871497,0.0,0.0,0.0,0.0,0.0005275,-64.08498525871497,0.0,0.0,0.0,0.0,0.000536042
7,-160.22681929614802,0.01666666753590107,0.013333333656191826,0.0,0.0,0.000463959,-134.54825286872037,0.0,0.0,0.0,0.0,0.000533375,-134.54825286872037,0.0,0.0,0.0,0.0,0.000533
8,-111.66200614727327,0.02666666731238365,0.019999999552965164,0.0,0.0,0.000515458,-93.85548562574554,0.0,0.0,0.0,0.0,0.000527375,-93.85548562574554,0.0,0.0,0.0,0.0,0.000532083
9,-156.34786950309703,0.11999999731779099,0.06333333253860474,0.0,0.0,0.000473791,-138.7092035057257,0.036666665226221085,0.023333333432674408,0.0,0.0,0.000924625,-138.7092035057257,0.036666665226221085,0.023333333432674408,0.0,0.0,0.000779583
10,-98.99368567440443,0.02666666731238365,0.01666666753590107,0.0,0.0,0.000874875,-66.08497173803302,0.0033333334140479565,0.0033333334140479565,0.0,0.0,0.000525334,-66.08497173803302,0.0033333334140479565,0.0033333334140479565,0.0,0.0,0.000523167
11,-85.36134985002232,0.0,0.0,0.0,0.0,0.000501875,-60.244297403672,0.0,0.0,0.0,0.0,0.00123975,-60.244297403672,0.0,0.0,0.0,0.0,0.000475333
12,-159.1433224730207,0.009999999776482582,0.009999999776482582,0.0,0.0,0.00059,-133.67716671554302,0.0,0.0,0.0,0.0,0.000583125,-133.67716671554302,0.0,0.0,0.0,0.0,0.000586875
13,-112.05301524127778,0.02666666731238365,0.01666666753590107,0.0,0.0,0.000584583,-94.68078925729195,0.0,0.0,0.0,0.0,0.000636,-94.68078925729195,0.0,0.0,0.0,0.0,0.000634708
