seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
90,0.0001,90,0.35,1.5,1,-0.9123229466333026,1.0,-0.8549595079660152,1.0,0.002597444,0.0,0.0
90,0.00021544346900318845,90,0.35,1.5,1,-0.9123229466699189,1.0,-0.8549595080275355,1.0,0.002597444,0.0,0.0
90,0.00046415888336127773,90,0.35,1.5,1,-0.9123229466418199,1.0,-0.8549595079282606,1.0,0.002597444,0.0,0.0
90,0.001,90,0.35,1.5,1,-0.9123229467158438,1.0,-0.8549595080458213,1.0,0.002597444,0.0,0.0
90,0.002154434690031882,90,0.35,1.5,1,-0.9123229466535916,1.0,-0.8549595079614981,1.0,0.002597444,0.0,0.0
90,0.004641588833612777,90,0.35,1.5,1,-0.9123229465829447,1.0,-0.8549595079990782,1.0,0.002597444,0.0,0.0
90,0.01,90,0.35,1.5,1,-0.9184715510836706,1.0,-0.889520158233329,1.0,0.002597444,0.0,0.0
90,0.021544346900318822,90,0.35,1.5,1,-0.9189717747031242,1.0,-0.8893822226227011,1.0,0.002597444,0.0,0.0
90,0.046415888336127774,90,0.35,1.5,1,-0.9191460774458848,1.0,-0.8893341590636955,1.0,0.002597444,0.0,0.0
90,0.1,90,0.35,1.5,1,-0.9192228473513997,1.0,-0.8893129899280503,1.0,0.002597444,0.0,0.0
90,0.11,90,0.35,1.5,1,-0.919312252396105,1.0,-0.8892037855877416,1.0,0.002597444,0.0,0.0
90,0.14708333333333334,90,0.35,1.5,1,-0.9196211200667923,1.0,-0.8888167741373718,1.0,0.002597444,0.0,0.0
90,0.18416666666666667,90,0.35,1.5,1,-0.919757132911081,1.0,-0.8886463506140116,1.0,0.002597444,0.0,0.0
90,0.22125,90,0.35,1.5,1,-0.9198368657552141,0.99,-0.8885464434610676,1.0,0.002597444,0.0,0.0
90,0.25833333333333336,90,0.35,1.5,1,-0.9198900478627343,0.99,-0.8884798057843747,0.992,0.002597444,0.0,0.0
90,0.29541666666666666,90,0.35,1.5,1,-0.919928341140681,0.97,-0.8884318298102908,0.984,0.002597444,0.0,0.0
90,0.3325,90,0.35,1.5,1,-0.9191444205631777,0.95,-0.8895243739265726,0.98,0.002597444,0.0,0.0
90,0.3695833333333333,90,0.35,1.5,1,-0.9083800583270094,0.93,-0.8991107065034256,0.972,0.002597444,0.0,0.0
90,0.4066666666666667,90,0.35,1.5,1,-0.901128271784421,0.93,-0.9030597011469955,0.944,0.002597444,0.0,0.0
90,0.44375000000000003,90,0.35,1.5,1,-0.8976651207353055,0.93,-0.9049605531298243,0.928,0.002597444,0.0,0.0
90,0.48083333333333333,90,0.35,1.5,1,-0.8955080209337684,0.92,-0.9061373038656071,0.908,0.002597444,0.0,0.0
90,0.5179166666666667,90,0.35,1.5,1,-0.8939924517680395,0.89,-0.9069581096793468,0.872,0.002597444,0.0,0.0
90,0.555,90,0.35,1.5,1,-0.89252969515877,0.89,-0.9073834889552478,0.832,0.002597444,0.0,0.0
90,0.5920833333333334,90,0.35,1.5,1,-0.8908103001424331,0.87,-0.9073837759727612,0.8,0.002597444,0.0,0.0
90,0.6291666666666667,90,0.35,1.5,1,-0.8897896391563552,0.81,-0.9072190016294971,0.752,0.002597444,0.0,0.0
90,0.66625,90,0.35,1.5,1,-0.8897120450170616,0.76,-0.9066830217999905,0.72,0.002597444,0.0,0.0
90,0.7033333333333334,90,0.35,1.5,1,-0.8896348828747088,0.7,-0.9062484156805378,0.672,0.002597444,0.0,0.0
90,0.7404166666666667,90,0.35,1.5,1,-0.8895611484515815,0.63,-0.9058872671167799,0.624,0.002597444,0.0,0.0
90,0.7775000000000001,90,0.35,1.5,1,-0.8894916631864622,0.6,-0.9055812312410847,0.588,0.002597444,0.0,0.0
90,0.8145833333333333,90,0.35,1.5,1,-0.8894267743719609,0.53,-0.905317839825738,0.54,0.002597444,0.0,0.0
90,0.8516666666666667,90,0.35,1.5,1,-0.8893662885517486,0.49,-0.90508820969222,0.476,0.002597444,0.0,0.0
90,0.88875,90,0.35,1.5,1,-0.8893101712696558,0.41,-0.9048858756150777,0.404,0.002597444,0.0,0.0
90,0.9258333333333334,90,0.35,1.5,1,-0.8892867876085161,0.35,-0.9047204974905528,0.328,0.002597444,0.0,0.0
90,0.9629166666666668,90,0.35,1.5,1,-0.8894316834244642,0.33,-0.9046895931063927,0.284,0.002597444,0.0,0.0
90,1.0,90,0.35,1.5,1,-0.8894938065382334,0.29,-0.9046693238809769,0.244,0.002597444,0.0,0.0
90,1.1,90,0.35,1.5,1,-0.886803942302684,0.15,-0.9015929963199919,0.148,0.002597444,0.0,0.0
90,1.1487179487179489,90,0.35,1.5,1,-0.8842765089512216,0.13,-0.9005551667910371,0.12,0.002597444,0.0,0.0
90,1.1974358974358976,90,0.35,1.5,1,-0.8814119095010298,0.06,-0.8993400343600807,0.092,0.002597444,0.0,0.0
90,1.2461538461538462,90,0.35,1.5,1,-0.8785770556405048,0.03,-0.8983492945586222,0.064,0.002597444,0.0,0.0
90,1.294871794871795,90,0.35,1.5,1,-0.8757213537942318,0.03,-0.8975860357143197,0.052,0.002597444,0.0,0.0
90,1.3435897435897437,90,0.35,1.5,1,-0.8732964580114395,0.03,-0.8968875691770417,0.028,0.002597444,0.0,0.0
90,1.3923076923076925,90,0.35,1.5,1,-0.8703930390931716,0.02,-0.8963382931710103,0.02,0.002597444,0.0,0.0
90,1.4410256410256412,90,0.35,1.5,1,-0.8669639542221617,0.01,-0.8962296104614272,0.016,0.002597444,0.0,0.0
90,1.4897435897435898,90,0.35,1.5,1,-0.8639009407793139,0.01,-0.8960947446437654,0.012,0.002597444,0.0,0.0
90,1.5384615384615385,90,0.35,1.5,1,-0.8610479091253492,0.0,-0.8958942091550429,0.008,0.002597444,0.0,0.0
90,1.5871794871794873,90,0.35,1.5,1,-0.8587224057165344,0.0,-0.8958694873400573,0.0,0.002597444,0.0,0.0
90,1.6358974358974359,90,0.35,1.5,1,-0.8565787361981029,0.0,-0.8966074951631897,0.0,0.002597444,0.0,0.0
90,1.6846153846153848,90,0.35,1.5,1,-0.8551166094340411,0.0,-0.8970125954388312,0.0,0.002597444,0.0,0.0
90,1.7333333333333334,90,0.35,1.5,1,-0.8509800977570883,0.0,-0.8974768438287459,0.0,0.002597444,0.0,0.0
90,1.7820512820512822,90,0.35,1.5,1,-0.8458041537352651,0.0,-0.8975958562575651,0.0,0.002597444,0.0,0.0
90,1.830769230769231,90,0.35,1.5,1,-0.8426876490602454,0.0,-0.8978082129153246,0.0,0.002597444,0.0,0.0
90,1.8794871794871795,90,0.35,1.5,1,-0.8439837604390097,0.0,-0.8994659441958421,0.0,0.002597444,0.0,0.0
90,1.9282051282051285,90,0.35,1.5,1,-0.8447350703530464,0.0,-0.9006061944927249,0.0,0.002597444,0.0,0.0
