seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
30,0.0001,30,0.15,5,1.5,0.24117992049353795,0.64,0.0379335618239497,0.576,0.000183623,0.0,0.0,-0.9486380743438297,-0.9564404688931846,-0.7275977779213046,-0.8308190601040195,0.5900366558604444,0.5334454865934328
30,0.00016378937069540646,30,0.15,5,1.5,0.24117992149900155,0.64,0.0379335620918639,0.576,0.000183623,0.0,0.0,-0.9485912231172878,-0.9563941624898393,-0.7275977776538896,-0.8308190600419032,0.5900366592201691,0.5334454882283453
30,0.00026826957952797245,30,0.15,5,1.5,0.24117992110687012,0.64,0.03793356214855734,0.576,0.000183623,0.0,0.0,-0.9485144855082016,-0.9563183172552138,-0.727597777415848,-0.8308190600675691,0.5900366571719773,0.5334454868369175
30,0.00043939705607607906,30,0.15,5,1.5,0.2411799210298688,0.64,0.03793356116150924,0.576,0.000183623,0.0,0.0,-0.948388797025231,-0.9561940905446897,-0.7275977775202598,-0.83081906025501,0.5900366574422427,0.5334454882471898
30,0.0007196856730011522,30,0.15,5,1.5,0.2411799198440336,0.64,0.037933559956427054,0.576,0.000183623,0.0,0.0,-0.9481829337855876,-0.9559906212242772,-0.7275977769055642,-0.830819060088465,0.5900366567173916,0.5334454867344626
30,0.0011787686347935866,30,0.15,5,1.5,0.24117991918319823,0.64,0.03793356021625074,0.576,0.000183623,0.0,0.0,-0.9478457510717664,-0.955657359702346,-0.7275977767119466,-0.8308190598856172,0.5900366600444207,0.533445488918424
30,0.0019306977288832496,30,0.15,5,1.5,0.24117992013305323,0.64,0.03793355889943504,0.576,0.000183623,0.0,0.0,-0.9472934816592695,-0.9551115127581415,-0.7275977777273823,-0.8308190600564983,0.5900366594862603,0.5334454873301592
30,0.0031622776601683794,30,0.15,5,1.5,0.24117992090129037,0.64,0.037933560667493656,0.576,0.000183623,0.0,0.0,-0.9463889232204536,-0.9542174737007529,-0.727597776996806,-0.8308190600375797,0.5900366582664811,0.5334454884721075
30,0.005179474679231213,30,0.15,5,1.5,0.24117992134387062,0.64,0.03793355984391416,0.576,0.000183623,0.0,0.0,-0.9449073524535327,-0.9527531324409428,-0.7275977768496034,-0.8308190600389818,0.5900366595364216,0.5334454880162459
30,0.008483428982440717,30,0.15,5,1.5,0.241179921542619,0.64,0.037933560803816074,0.572,0.000183623,0.0,0.0,-0.9424806971281225,-0.9503546969419965,-0.7275977768802281,-0.8308190599995177,0.5900366593277169,0.5334454869828109
