,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-32.48354296307373,-4.556914090547921,[0.05],0.6584060792869666,0.05,34.835334350106265,[1.65840608],1,0.0,tensor(-0.3518),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,-56.889951166407826,-5.744440724211618,[0.165],2.4129128050650333,0.165,29.19488472289597,[1.65840608],1,3.517831077275382e-05,tensor(2.0357),"[np.float64(0.5323978728305037), np.float64(9.161548426289748), np.float64(0.0407214316435566), np.float64(2.4599228460177813)]",1.0
2,2,-45.663240882608235,-6.120844501637073,[0.37],7.37537963176765,0.37,23.19099081638457,[1.65840608],1,-0.0001402449848266431,tensor(-17.6569),"[np.float64(0.49872905020554675), np.float64(9.16533434050566), np.float64(0.08462813047517144), np.float64(2.45616654785422)]",1.0
3,3,-59.60619875192357,-6.169589593810996,[0.22],3.7906538915440264,0.22,26.549586473859662,[1.65840608],1,0.0014851108585817877,tensor(1.8164),"[np.float64(0.517984968299384), np.float64(9.163752761447737), np.float64(0.06028570337420879), np.float64(2.4576777067174738)]",1.0
4,4,-56.936337961043286,-5.737789490674686,[0.145],2.252529352873872,0.145,29.433711567743565,[1.65840608],1,0.0026037602009474996,tensor(2.1925),"[np.float64(0.5347435823945542), np.float64(9.162622848928097), np.float64(0.04200224943765973), np.float64(2.4587420599512497)]",1.0
5,5,-56.29179834625662,-5.677416124711771,[0.145],2.067223293580376,0.145,29.86974795029172,[1.65840608],1,0.0032794302642492343,tensor(2.0886),"[np.float64(0.5390764881225988), np.float64(9.16300306303738), np.float64(0.042890847215209714), np.float64(2.4583381583316646)]",1.0
6,6,-59.89981192727075,-6.046469351525998,[0.18],2.7898938307724204,0.18,28.0146797034172,[1.65840608],1,0.003611105274290483,tensor(2.0220),"[np.float64(0.5310004373426583), np.float64(9.16479593684731), np.float64(0.05840352591900746), np.float64(2.4565340030915723)]",1.0
7,7,-59.83574396490465,-6.365655968002106,[0.27],4.598563617081708,0.27,25.23704133809334,[1.65840608],1,0.003674249831866237,tensor(1.1376),"[np.float64(0.5188271419301208), np.float64(9.167110894799645), np.float64(0.07994234366557926), np.float64(2.4541741016379293)]",1.0
8,8,-59.461021615757545,-6.409353931124732,[0.285],4.895425835588448,0.285,24.87094075380308,[1.65840608],1,0.003611002392538319,tensor(0.8937),"[np.float64(0.5181413403718969), np.float64(9.168170140063536), np.float64(0.08748333504828695), np.float64(2.4530521201974955)]",1.0
9,9,-61.66234958070382,-6.247776714327203,[0.21],3.1728720356890943,0.21,27.09575495664285,[1.65840608],1,0.003471034005873138,tensor(1.7568),"[np.float64(0.5301677873184003), np.float64(9.167826170078651), np.float64(0.08254192971444078), np.float64(2.453275668474033)]",1.0
10,10,-59.996991878982755,-6.062269849441905,[0.175],2.4346869081605,0.175,28.391929151702048,[1.65840608],1,0.003183376455996409,tensor(1.9225),"[np.float64(0.5376394620464167), np.float64(9.167998360796853), np.float64(0.08512985238686165), np.float64(2.452950543355664)]",1.0
11,11,-61.44836816034805,-6.193121473467358,[0.2],2.6849873825823827,0.2,27.69291216777541,[1.65840608],1,0.0027609990788058265,tensor(1.7110),"[np.float64(0.5343451489412953), np.float64(9.169364834799165), np.float64(0.09572599895487936), np.float64(2.4514718304056484)]",1.0
12,12,-62.169209769998616,-6.398996075932778,[0.24],3.8126425591662345,0.24,25.932627071690206,[1.65840608],1,0.002251993798252447,tensor(1.4921),"[np.float64(0.5250573248636038), np.float64(9.171383946899502), np.float64(0.11000418931578028), np.float64(2.449370001667681)]",1.0
13,13,-61.7483480679225,-6.501882298192222,[0.27],4.468231624089537,0.27,25.0473981601036,[1.65840608],1,0.0016955791563973833,tensor(1.1139),"[np.float64(0.5204317393167658), np.float64(9.172918973786533), np.float64(0.12110414797087227), np.float64(2.4477552343908124)]",1.0
14,14,-62.97628447368245,-6.472498425485985,[0.245],3.8577392948370215,0.245,25.85732276925183,[1.65840608],1,0.0011390540301246686,tensor(1.4208),"[np.float64(0.5243254132769055), np.float64(9.173495970994544), np.float64(0.1269219910952866), np.float64(2.4470453616630006)]",1.0
15,15,-62.60402328033762,-6.3704706231960095,[0.215],3.165672554802316,0.215,26.99798934052516,[1.65840608],1,0.000551751396742697,tensor(1.6811),"[np.float64(0.5299270242361243), np.float64(9.17386060070643), np.float64(0.1329315800578229), np.float64(2.44651182985608)]",1.0
