,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.477382438445484,-6.733763313818469,-0.09966058874197192,[0.075],0.6138813652061519,0.765,0.075,1.0
1,"(100,)",-5.976683317540291,-9.781515940407566,-0.03617241444209052,[0.28],3.934810605947234,0.3,0.28,1.0
2,"(200,)",-6.099112255499518,-9.571523583910793,-0.12112734291470506,[0.29],4.572438129323757,0.285,0.29,1.0
3,"(300,)",-6.114207771160068,-9.611338288114478,-0.13428861857281577,[0.29],4.597586197722323,0.235,0.29,1.0
4,"(400,)",-6.063061816455318,-9.65159622733804,-0.12506387327100288,[0.28],4.337461880035708,0.255,0.28,1.0
5,"(500,)",-6.0791347089317265,-9.61929018042349,-0.12860344111749625,[0.285],4.434520028300977,0.25,0.285,1.0
