,Rho,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.0,-415.1117745032683,-420.5336490700808,-411.5328585715057,[0.716],12.719752444606783,0.012,0.716,"(0,)",-414.97117570988075,[0.77],14.919154837053918,0.77
1,1.0379746835443038,-414.5994801354576,-420.0213387655052,-411.0164342979994,[0.696],12.153748033266211,0.012,0.696,"(0,)",-414.45848524847696,[0.77],14.280630220411517,0.77
2,1.0759493670886076,-414.08718577960383,-419.50902847071654,-410.50001010740567,[0.676],11.606022392571104,0.02,0.676,"(0,)",-413.94579486138696,[0.75],13.645979034030464,0.75
3,1.1139240506329113,-413.5748914087154,-418.99671817856654,-409.98358592081485,[0.66],11.070051747544232,0.024,0.66,"(0,)",-413.4331044571693,[0.73],13.033532843743963,0.73
4,1.1518987341772151,-413.0625970642696,-418.48440788488233,-409.467161745225,[0.64],10.550184642296774,0.024,0.64,"(0,)",-412.92041414133746,[0.72],12.437847475827816,0.72
5,1.189873417721519,-412.55030277270987,-417.9720975881863,-408.95073756368225,[0.616],10.050442689340635,0.028,0.616,"(0,)",-412.4077237886876,[0.69],11.856501693326694,0.69
6,1.2278481012658227,-412.03800840858474,-417.45978727906027,-408.4343133777688,[0.584],9.572610806774032,0.04,0.584,"(0,)",-411.89503339130914,[0.67],11.287658103106724,0.67
7,1.2658227848101267,-411.52571404597217,-416.9474769699329,-407.91788918683875,[0.568],9.115994636915845,0.04,0.568,"(0,)",-411.38234299816077,[0.66],10.732947683302221,0.66
8,1.3037974683544304,-411.013419658081,-416.4351666671817,-407.40146499309276,[0.556],8.673511006098064,0.044,0.556,"(0,)",-410.86965252290247,[0.65],10.193575325311201,0.65
9,1.3417721518987342,-410.5011253012929,-415.92285634340016,-406.885040795682,[0.54],8.239993747515477,0.052,0.54,"(0,)",-410.35696220059486,[0.61],9.66679785460355,0.61
10,1.379746835443038,-409.98883094432284,-415.4105460913148,-406.36861661357034,[0.52],7.821796077361432,0.056,0.52,"(0,)",-409.8442718094291,[0.59],9.17945808843542,0.59
11,1.4177215189873418,-409.47653657116854,-414.8982357884629,-405.85219241355406,[0.484],7.425309041266364,0.06,0.484,"(0,)",-409.33158141035847,[0.57],8.702735239974432,0.57
12,1.4556962025316456,-408.9642421671029,-414.3859254573461,-405.3357682026858,[0.468],7.049037027592838,0.072,0.468,"(0,)",-408.8188909364777,[0.54],8.2399216301457,0.54
13,1.4936708860759493,-408.45194779686955,-413.87361513781656,-404.8193439903013,[0.448],6.687473652556688,0.08,0.448,"(0,)",-408.3062005772086,[0.48],7.827388124940368,0.48
14,1.5316455696202533,-407.939653416516,-413.36130479886447,-404.302919780022,[0.424],6.342024935610181,0.092,0.424,"(0,)",-407.79351013802125,[0.44],7.446582964870138,0.44
15,1.5696202531645569,-407.4273590885573,-412.8489944759059,-403.78649557298985,[0.396],6.015429274362003,0.104,0.396,"(0,)",-407.28081977412336,[0.44],7.0827635069227535,0.44
16,1.6075949367088609,-406.9150647934168,-412.3366843068708,-403.27007129703367,[0.384],5.707902272270745,0.104,0.384,"(0,)",-406.7681294635537,[0.43],6.726185315247933,0.43
17,1.6455696202531644,-406.4027703489974,-411.82437398470233,-402.7536470879552,[0.368],5.410581474569412,0.116,0.368,"(0,)",-406.25543899824186,[0.4],6.383514986919782,0.4
