seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
10,0.0001,10,0.35,2,1,-430.25469987073325,1.0,-429.3701547595959,1.0,0.008997367
10,0.00021544346900318845,10,0.35,2,1,-430.2578358838145,1.0,-429.37130240886574,1.0,0.008997367
10,0.00046415888336127773,10,0.35,2,1,-430.2560204235015,1.0,-429.3695094211403,1.0,0.008997367
10,0.001,10,0.35,2,1,-430.25286443088487,1.0,-429.36609679136996,1.0,0.008997367
10,0.002154434690031882,10,0.35,2,1,-430.24457473290187,1.0,-429.35796876993334,1.0,0.008997367
10,0.004641588833612777,10,0.35,2,1,-430.2267423049629,1.0,-429.3404565201246,1.0,0.008997367
10,0.01,10,0.35,2,1,-430.18821756723463,1.0,-429.3026738513678,1.0,0.008997367
10,0.021544346900318822,10,0.35,2,1,-430.1052369315863,1.0,-429.22127647774676,1.0,0.008997367
10,0.046415888336127774,10,0.35,2,1,-429.92644925683635,1.0,-429.04590661380996,1.0,0.008997367
10,0.1,10,0.35,2,1,-429.54126123050895,1.0,-428.66808348132565,1.0,0.008997367
10,0.11,10,0.35,2,1,-429.46937621946773,1.0,-428.59757292733667,1.0,0.008997367
10,0.17357142857142857,10,0.35,2,1,-429.0123941095119,0.985,-428.1493285038558,0.998,0.008997367
10,0.23714285714285716,10,0.35,2,1,-428.5554121805837,0.985,-427.7010839428598,0.994,0.008997367
10,0.3007142857142857,10,0.35,2,1,-428.0984300319553,0.975,-427.2528394806854,0.98,0.008997367
10,0.36428571428571427,10,0.35,2,1,-427.6414479212962,0.97,-426.80459484519844,0.96,0.008997367
10,0.4278571428571428,10,0.35,2,1,-427.18446605070307,0.935,-426.35635046908413,0.954,0.008997367
10,0.49142857142857144,10,0.35,2,1,-426.7274837910596,0.93,-425.90810584579015,0.924,0.008997367
10,0.555,10,0.35,2,1,-426.2705016251577,0.9,-425.4598612285829,0.896,0.008997367
10,0.6185714285714285,10,0.35,2,1,-425.8135195298754,0.855,-425.0116165710183,0.86,0.008997367
10,0.6821428571428572,10,0.35,2,1,-425.35653749620644,0.805,-424.5633721027715,0.838,0.008997367
10,0.7457142857142857,10,0.35,2,1,-424.8995552039747,0.75,-424.11512742879734,0.794,0.008997367
10,0.8092857142857143,10,0.35,2,1,-424.4425732251151,0.695,-423.6668829534914,0.756,0.008997367
10,0.8728571428571429,10,0.35,2,1,-423.9855911489285,0.635,-423.2186384256923,0.714,0.008997367
10,0.9364285714285714,10,0.35,2,1,-423.5286090002412,0.605,-422.77039384117535,0.682,0.008997367
10,1.0,10,0.35,2,1,-423.07162687878537,0.585,-422.3221492680628,0.634,0.008997367
10,1.1,10,0.35,2,1,-422.3527784321409,0.555,-421.6170452940211,0.578,0.008997367
10,1.2625000000000002,10,0.35,2,1,-421.18464986206965,0.455,-420.4712515039371,0.484,0.008997367
10,1.425,10,0.35,2,1,-420.016521583587,0.39,-419.3254579520817,0.396,0.008997367
10,1.5875000000000001,10,0.35,2,1,-418.84839300180124,0.325,-418.1796641550825,0.332,0.008997367
10,1.75,10,0.35,2,1,-417.68026476445266,0.275,-417.0338706355162,0.288,0.008997367
10,1.9125,10,0.35,2,1,-416.51213608605786,0.23,-415.8880767189261,0.244,0.008997367
10,2.075,10,0.35,2,1,-415.34400771085376,0.195,-414.742283086911,0.2,0.008997367
10,2.2375,10,0.35,2,1,-414.1758792504823,0.19,-413.5964894376555,0.174,0.008997367
10,2.4000000000000004,10,0.35,2,1,-413.00745211717907,0.175,-412.45047512052645,0.144,0.008997367
10,2.5625,10,0.35,2,1,-411.8293292911826,0.165,-411.29710990879244,0.126,0.008997367
10,2.725,10,0.35,2,1,-410.63842465363007,0.155,-410.12816401966626,0.12,0.008997367
10,2.8875,10,0.35,2,1,-409.42466866282746,0.135,-408.9357075996115,0.112,0.008997367
10,3.0500000000000003,10,0.35,2,1,-408.2065810583509,0.105,-407.7392833851801,0.11,0.008997367
10,3.2125000000000004,10,0.35,2,1,-406.98175573117624,0.09,-406.53648442984814,0.094,0.008997367
10,3.375,10,0.35,2,1,-405.7505735969991,0.07,-405.3277315516372,0.088,0.008997367
10,3.5375,10,0.35,2,1,-404.5172049777653,0.07,-404.11657346182454,0.076,0.008997367
10,3.7,10,0.35,2,1,-403.2818032485401,0.065,-402.9039140095438,0.064,0.008997367
10,3.8625000000000003,10,0.35,2,1,-401.94236114804676,0.06,-401.6144246958733,0.058,0.008997367
10,4.025,10,0.35,2,1,-400.4100725601284,0.055,-400.1336018760595,0.048,0.008997367
10,4.1875,10,0.35,2,1,-398.59520351388096,0.055,-398.341225471391,0.048,0.008997367
10,4.35,10,0.35,2,1,-396.51332311640175,0.045,-396.2574005555203,0.048,0.008997367
10,4.5125,10,0.35,2,1,-394.20074745300303,0.045,-393.9228995949577,0.048,0.008997367
10,4.675000000000001,10,0.35,2,1,-391.66603992224805,0.04,-391.3707252611308,0.04,0.008997367
10,4.8375,10,0.35,2,1,-388.9688189245812,0.04,-388.664824350049,0.036,0.008997367
10,5.0,10,0.35,2,1,-386.1419722044317,0.04,-385.8322117293725,0.036,0.008997367
