seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
0,0,0.6099884441490194,-0.1033997774032545,0.3040177256478091,-0.5955066224041261,-0.7405677647962697,-1.0490610340656024,-0.831168975923101,-0.9121719796679214,-0.4936157545290893,0.2588502575228761
