,mean_Rho,mean_Test_val,mean_Avg_prob_test,mean_Validate_val,mean_Avg_prob_validate,0.25_Rho,0.25_Test_val,0.25_Avg_prob_test,0.25_Validate_val,0.25_Avg_prob_validate,0.75_Rho,0.75_Test_val,0.75_Avg_prob_test,0.75_Validate_val,0.75_Avg_prob_validate
0,1.0,-414.84352685705073,0.6852,-415.4023890999025,0.6725000000000001,1.0,-415.2817514915422,0.674,-415.84049376337947,0.66625,1.0,-414.33225529268543,0.6915,-414.89039728144814,0.6787500000000001
1,1.0612244897959184,-414.02642772975605,0.6406000000000001,-414.5842547142085,0.6345,1.0612244897959184,-414.4909621311508,0.6245,-415.0496515566929,0.6174999999999999,1.0612244897959184,-413.5560893405468,0.6535,-414.11323059413974,0.6475
2,1.1224489795918366,-413.20932859848125,0.6035999999999999,-413.7661203264327,0.587,1.1224489795918366,-413.70846430029667,0.5894999999999999,-414.2662351708271,0.58,1.1224489795918366,-412.7799233702794,0.6214999999999999,-413.3360639069213,0.59
3,1.183673469387755,-412.3922294870026,0.5674,-412.9479859535284,0.553,1.183673469387755,-412.8750575013397,0.5585,-413.4322045117532,0.555,1.183673469387755,-412.003757475096,0.582,-412.5588973087838,0.56
4,1.2448979591836735,-411.5751303675714,0.5312,-412.12985157738893,0.5225000000000001,1.2448979591836735,-412.02875574951463,0.521,-412.58487063067633,0.52,1.2448979591836735,-411.22759152964323,0.543,-411.78173065793254,0.5337500000000001
5,1.306122448979592,-410.758031254163,0.48979999999999996,-411.3117171988242,0.4885,1.306122448979592,-411.1824539941613,0.4805,-411.73753673283596,0.48124999999999996,1.306122448979592,-410.45142559567387,0.4985,-411.00456399091865,0.49
6,1.3673469387755102,-409.94093213629833,0.454,-410.4935828229917,0.46399999999999997,1.3673469387755102,-410.3361522671745,0.444,-410.8902028604164,0.45125000000000004,1.3673469387755102,-409.6752596281503,0.4605,-410.22739729701624,0.47375
7,1.4285714285714286,-409.1238330294053,0.4184,-409.67544845345935,0.4335,1.4285714285714286,-409.48985053555884,0.4035,-410.0428690090023,0.41874999999999996,1.4285714285714286,-408.899093645834,0.431,-409.45023059882715,0.44
8,1.489795918367347,-408.3067339332625,0.3908,-408.8573140990535,0.4035,1.489795918367347,-408.6436335805229,0.3725,-409.195535136776,0.39625,1.489795918367347,-408.1229277076505,0.4015,-408.6730639361123,0.41374999999999995
9,1.5510204081632653,-407.48963481647905,0.3598,-408.03917971642534,0.3795,1.5510204081632653,-407.808014574519,0.341,-408.35714546247203,0.36124999999999996,1.5510204081632653,-407.33941360636913,0.3715,-407.88797771471076,0.39875000000000005
10,1.6122448979591837,-406.6725356915534,0.3296,-407.22104533084223,0.348,1.6122448979591837,-406.9767282497949,0.311,-407.52512947308173,0.3325,1.6122448979591837,-406.5530903065253,0.34349999999999997,-407.1006220048296,0.36375
11,1.673469387755102,-405.8554365709872,0.307,-406.40291094712177,0.3165,1.673469387755102,-406.1635381733167,0.2875,-406.71353411217933,0.2975,1.673469387755102,-405.7554391460095,0.325,-406.3012855046141,0.33875
12,1.7346938775510203,-405.038337458017,0.2818,-405.58477657876546,0.288,1.7346938775510203,-405.3631327541083,0.262,-405.9121171267115,0.27125,1.7346938775510203,-404.92191554670575,0.2945,-405.46665147478404,0.31125
13,1.7959183673469388,-404.2212383249181,0.263,-404.76664218560796,0.2565,1.7959183673469388,-404.56272732961395,0.246,-405.11070013632354,0.24,1.7959183673469388,-404.0835050494153,0.278,-404.6274242404316,0.27625
14,1.8571428571428572,-403.4041391836512,0.2414,-403.94850778122543,0.23500000000000001,1.8571428571428572,-403.7623219407708,0.2305,-404.3092831622633,0.21625,1.8571428571428572,-403.2365384692155,0.2565,-403.77933988620777,0.24375
15,1.9183673469387752,-402.58704003159085,0.22240000000000001,-403.1303733690769,0.21749999999999997,1.9183673469387752,-402.9619165745949,0.219,-403.50786621934606,0.19625,1.9183673469387752,-402.38957191253036,0.2375,-402.93125562527496,0.2375
16,1.979591836734694,-401.76994088531876,0.20400000000000001,-402.3122389679057,0.2015,1.979591836734694,-402.16151111239856,0.196,-402.7064491934434,0.1825,1.979591836734694,-401.54260546581463,0.218,-402.08317144089114,0.2175
17,2.0408163265306123,-400.9528417554478,0.1852,-401.49410457648054,0.1805,2.0408163265306123,-401.3673344683754,0.1795,-401.9116647633054,0.16625,2.0408163265306123,-400.69563901318935,0.1975,-401.2350872401798,0.19375
