,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.1959111210343325,-6.6739249738805135,0.0,[0.035],0.504715685124444,0.745,0.035,1.0
1,"(100,)",-5.8941107957804535,-8.739508363548744,-0.16856147709533087,[0.27],4.240000787375321,0.265,0.27,1.0
2,"(200,)",-5.865982648634636,-8.484531820550643,-0.07485316520441176,[0.26],3.971319521283188,0.28,0.26,1.0
3,"(300,)",-5.821896106681465,-8.394101610260893,-0.0622065204923741,[0.23],3.610266922265548,0.27,0.23,1.0
4,"(400,)",-5.7807214398933455,-8.319470763780142,-0.1537655794879509,[0.23],3.3392926899852244,0.27,0.23,1.0
5,"(500,)",-5.783564062905487,-8.32942783636018,-0.15425986759378496,[0.23],3.3662998738420353,0.265,0.23,1.0
