seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
9,0.5,9,0.3,10,1,-6.186590107623095,0.4,-6.007525306526578,0.451,0.00015949,0.06,0.045
9,0.5408163265306123,9,0.3,10,1,-6.2328106732189505,0.3875,-6.058998354253286,0.441,0.00015949,0.0675,0.053
9,0.5816326530612245,9,0.3,10,1,-6.266364261536632,0.3725,-6.101940925847505,0.424,0.00015949,0.075,0.061
9,0.6224489795918368,9,0.3,10,1,-6.285745070691366,0.3575,-6.130268333162079,0.41,0.00015949,0.0925,0.074
9,0.6632653061224489,9,0.3,10,1,-6.292475142909568,0.345,-6.143290109400301,0.387,0.00015949,0.1,0.079
9,0.7040816326530612,9,0.3,10,1,-6.2902607884863935,0.3275,-6.14478963677655,0.372,0.00015949,0.105,0.087
9,0.7448979591836735,9,0.3,10,1,-6.27348792335345,0.31,-6.136665710217498,0.357,0.00015949,0.11,0.095
9,0.7857142857142857,9,0.3,10,1,-6.247093163678228,0.3025,-6.116787867932317,0.337,0.00015949,0.1175,0.1
9,0.8265306122448979,9,0.3,10,1,-6.209549261597607,0.2725,-6.084940104542713,0.325,0.00015949,0.13,0.112
9,0.8673469387755102,9,0.3,10,1,-6.158020359671698,0.2525,-6.042865822171781,0.306,0.00015949,0.14,0.118
9,0.9081632653061225,9,0.3,10,1,-6.099557234299343,0.2475,-5.990508460974993,0.294,0.00015949,0.1525,0.131
9,0.9489795918367346,9,0.3,10,1,-6.036489479410302,0.2375,-5.929825391521657,0.283,0.00015949,0.1675,0.147
9,0.9897959183673469,9,0.3,10,1,-5.969343641807545,0.2325,-5.865677622849469,0.27,0.00015949,0.1725,0.164
9,1.030612244897959,9,0.3,10,1,-5.8986990670411545,0.2225,-5.7948848489781515,0.26,0.00015949,0.18,0.173
9,1.0714285714285714,9,0.3,10,1,-5.819874736069956,0.205,-5.719685813447138,0.246,0.00015949,0.1975,0.184
9,1.1122448979591835,9,0.3,10,1,-5.732559084691601,0.1975,-5.63652129196674,0.227,0.00015949,0.2075,0.191
9,1.1530612244897958,9,0.3,10,1,-5.6474851751579935,0.19,-5.5573372141439705,0.215,0.00015949,0.21,0.197
9,1.193877551020408,9,0.3,10,1,-5.55763063420331,0.18,-5.474549424102825,0.205,0.00015949,0.22,0.207
9,1.2346938775510203,9,0.3,10,1,-5.464916309114717,0.1675,-5.3880724843325,0.197,0.00015949,0.225,0.223
9,1.2755102040816326,9,0.3,10,1,-5.368107665087772,0.16,-5.297157189425072,0.188,0.00015949,0.2425,0.232
9,1.316326530612245,9,0.3,10,1,-5.275991789223777,0.1475,-5.212704597772785,0.181,0.00015949,0.2475,0.245
9,1.3571428571428572,9,0.3,10,1,-5.182009489291402,0.1425,-5.127212293309655,0.175,0.00015949,0.265,0.249
9,1.3979591836734693,9,0.3,10,1,-5.092124054693868,0.14,-5.045324675763562,0.163,0.00015949,0.2775,0.254
9,1.4387755102040816,9,0.3,10,1,-5.001581776942631,0.13,-4.9597624093558395,0.154,0.00015949,0.29,0.26
9,1.4795918367346939,9,0.3,10,1,-4.90799417212248,0.1175,-4.870660629398617,0.14,0.00015949,0.305,0.266
9,1.5204081632653061,9,0.3,10,1,-4.8110667838144945,0.1075,-4.7784987172920195,0.135,0.00015949,0.3075,0.271
9,1.5612244897959182,9,0.3,10,1,-4.712171091600763,0.095,-4.685449528603829,0.133,0.00015949,0.32,0.282
9,1.6020408163265305,9,0.3,10,1,-4.610512359542187,0.085,-4.590138822302544,0.124,0.00015949,0.325,0.29
9,1.6428571428571428,9,0.3,10,1,-4.507430419539843,0.0825,-4.492577733166981,0.117,0.00015949,0.3275,0.304
9,1.683673469387755,9,0.3,10,1,-4.413822007134594,0.08,-4.402074791872806,0.113,0.00015949,0.33,0.307
9,1.7244897959183672,9,0.3,10,1,-4.3189366079804845,0.08,-4.311139771257748,0.109,0.00015949,0.34,0.319
9,1.7653061224489794,9,0.3,10,1,-4.223181688801793,0.075,-4.219516830611928,0.1,0.00015949,0.345,0.327
