,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],0.2880160931532064,0.835,0.04,1.0
1,"(100,)",-5.816408634696634,-8.456564599846587,-0.15652327176511904,[0.235],3.689272074485027,0.25,0.235,1.0
2,"(200,)",-5.841375271476231,-8.379028687743117,-0.004035057470246406,[0.215],3.5010175846779843,0.215,0.215,1.0
3,"(300,)",-5.779858463101516,-8.358524829900835,-0.14579823081608456,[0.19],2.9405732264398217,0.22,0.19,1.0
4,"(400,)",-5.847193602788058,-8.420719537519542,-0.14391107010754123,[0.2],3.1990887303203546,0.215,0.2,1.0
5,"(500,)",-5.887281994251413,-8.449759758941413,-0.145975930071355,[0.21],3.3626389920112834,0.2,0.21,1.0
