seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
0,0.0001,0,0.35,1.2,1,-0.8605770860924212,1.0,-0.9054813341688286,1.0,0.002437253,0.0,0.0
0,0.00021544346900318845,0,0.35,1.2,1,-0.8605770860990221,1.0,-0.9054813341873701,1.0,0.002437253,0.0,0.0
0,0.00046415888336127773,0,0.35,1.2,1,-0.8605770860292793,1.0,-0.9054813341462963,1.0,0.002437253,0.0,0.0
0,0.001,0,0.35,1.2,1,-0.8605770859595815,1.0,-0.9054813341620886,1.0,0.002437253,0.0,0.0
0,0.002154434690031882,0,0.35,1.2,1,-0.8605770859282762,1.0,-0.9054813341480564,1.0,0.002437253,0.0,0.0
0,0.004641588833612777,0,0.35,1.2,1,-0.8605770859246278,1.0,-0.9054813341205031,1.0,0.002437253,0.0,0.0
0,0.01,0,0.35,1.2,1,-0.8580413365371156,1.0,-0.904920972646749,1.0,0.002437253,0.0,0.0
0,0.021544346900318822,0,0.35,1.2,1,-0.8476631340232664,1.0,-0.9039649046149238,1.0,0.002437253,0.0,0.0
0,0.046415888336127774,0,0.35,1.2,1,-0.8464094153658206,1.0,-0.9055425550966724,0.998,0.002437253,0.0,0.0
0,0.1,0,0.35,1.2,1,-0.8421809826059907,0.99,-0.9074141021426518,0.99,0.002437253,0.0,0.0
0,0.11,0,0.35,1.2,1,-0.8402347052564022,0.985,-0.9057663184286662,0.986,0.002437253,0.0,0.0
0,0.14708333333333334,0,0.35,1.2,1,-0.8452002970381165,0.98,-0.9141328545359961,0.964,0.002437253,0.0,0.0
0,0.18416666666666667,0,0.35,1.2,1,-0.8444372884267105,0.975,-0.9115903696588185,0.952,0.002437253,0.0,0.0
0,0.22125,0,0.35,1.2,1,-0.8439802409615633,0.965,-0.9105751972989642,0.93,0.002437253,0.0,0.0
0,0.25833333333333336,0,0.35,1.2,1,-0.8425044314712946,0.94,-0.9078216985912707,0.898,0.002437253,0.0,0.0
0,0.29541666666666666,0,0.35,1.2,1,-0.8457695515347158,0.915,-0.9102318779347044,0.89,0.002437253,0.0,0.0
0,0.3325,0,0.35,1.2,1,-0.8473258011936321,0.905,-0.9112681661597725,0.874,0.002437253,0.0,0.0
0,0.3695833333333333,0,0.35,1.2,1,-0.8506402704510299,0.875,-0.9135702775502904,0.844,0.002437253,0.0,0.0
0,0.4066666666666667,0,0.35,1.2,1,-0.8603661621294966,0.84,-0.9197755377054518,0.822,0.002437253,0.0,0.0
0,0.44375000000000003,0,0.35,1.2,1,-0.8635000174017295,0.83,-0.9217000982059126,0.804,0.002437253,0.0,0.0
0,0.48083333333333333,0,0.35,1.2,1,-0.8652439477251798,0.805,-0.9229463518565258,0.784,0.002437253,0.0,0.0
