,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_nonrob_prob,mean_nonrob_obj,mean_scenario_probs,mean_scenario_obj,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_nonrob_prob,0.25_nonrob_obj,0.25_scenario_probs,0.25_scenario_obj,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_nonrob_prob,0.75_nonrob_obj,0.75_scenario_probs,0.75_scenario_obj
0,0.01,1.0,-0.7745263301130888,0.04194897959183674,-0.7778217234079167,0.04016326530612245,0.6255129711194868,-0.8679943172841075,0.27705938881612446,-0.8152106037058167,0.01,1.0,-0.7957707333757926,0.0,-0.7959359967553213,0.0,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.01,1.0,-0.7649352587091673,0.005,-0.7624957004666233,0.003,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
1,0.05,1.0,-0.8021009005217373,0.07931363636363636,-0.8034420317399839,0.07938545454545454,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.05,1.0,-0.8055219436234471,0.01,-0.8065255968361082,0.009,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.05,1.0,-0.7958695531477971,0.045,-0.798017189451957,0.04175,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
2,0.08,1.0,-0.8286895635509265,0.08797727272727274,-0.8296542547230569,0.08880909090909091,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.08,1.0,-0.831303810228931,0.0075,-0.8339132113344282,0.01,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.08,1.0,-0.8200909543288246,0.05,-0.8210785727553445,0.052,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
3,0.1,1.0,-0.8371034316731039,0.10023181818181817,-0.838853091623983,0.10154363636363636,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.1,1.0,-0.8431566938799746,0.01,-0.8460133751654069,0.012,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.1,1.0,-0.828523297601484,0.076875,-0.8305906627125472,0.06875,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
4,0.12,1.0,-0.8358635582035823,0.13015,-0.8368494644538227,0.13085454545454545,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.12,1.0,-0.8402743214756048,0.0225,-0.8435046453225723,0.024,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.12,1.0,-0.8285850896880559,0.1,-0.8286371885581307,0.1095,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
5,0.15,1.0,-0.8431304492753977,0.14178181818181818,-0.845164106495199,0.1440090909090909,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.15,1.0,-0.8466477960520812,0.0225,-0.8502795154538021,0.021,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.15,1.0,-0.8386911530626624,0.1125,-0.8388048951919796,0.1105,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
6,0.18,1.0,-0.8479707960191363,0.14584545454545456,-0.8503655116930151,0.14837999999999998,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.18,1.0,-0.8537901759102031,0.02,-0.8549635556840498,0.021,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.18,1.0,-0.8401881846449226,0.114375,-0.8423502128450318,0.11175,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
7,0.2,1.0,-0.8518806861744594,0.15667272727272727,-0.8545060592986754,0.16071636363636366,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.2,1.0,-0.8566687410984641,0.0175,-0.8597054151396784,0.019,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.2,1.0,-0.8445151076221395,0.13125,-0.8471709668110503,0.1365,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
8,0.23,1.0,-0.8562719438722818,0.15956363636363638,-0.8591124813769135,0.16153090909090909,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.23,1.0,-0.8595477837361807,0.0125,-0.8624474026095066,0.016,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.23,1.0,-0.8506802173380223,0.13437500000000002,-0.8526782181985411,0.136,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
9,0.25,1.0,-0.8596335487664944,0.15822272727272726,-0.8619916727562669,0.16375454545454546,0.6270650895928918,-0.8681154502739717,0.2799307273195015,-0.8141831870252976,0.25,1.0,-0.8655951371113656,0.025,-0.8679042156517998,0.028,0.6342935136424497,-0.8691047030245296,0.2697828637606111,-0.8191646323494044,0.25,1.0,-0.8515190449179739,0.12687500000000002,-0.8546137542031509,0.1435,0.6397407237923655,-0.8658795214868771,0.3033799917637475,-0.8116038809617715
