seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
9,0.5,9,0.05,7,1,-5.389759519481886,0.1475,-5.262554213359976,0.187,0.00014097,0.34,0.329
9,0.5408163265306123,9,0.05,7,1,-5.288528041452602,0.1375,-5.173321724792792,0.164,0.00014097,0.3775,0.366
9,0.5816326530612245,9,0.05,7,1,-5.20025408253102,0.1175,-5.1026280898094445,0.147,0.00014097,0.44,0.414
9,0.6224489795918368,9,0.05,7,1,-5.1046398881576565,0.1025,-5.024984921331906,0.139,0.00014097,0.48,0.447
9,0.6632653061224489,9,0.05,7,1,-5.0038927830832485,0.095,-4.941493359120241,0.116,0.00014097,0.53,0.495
9,0.7040816326530612,9,0.05,7,1,-4.901081798829717,0.0875,-4.851549448516676,0.104,0.00014097,0.565,0.533
9,0.7448979591836735,9,0.05,7,1,-4.795867884564176,0.08,-4.757694670455483,0.093,0.00014097,0.59,0.58
9,0.7857142857142857,9,0.05,7,1,-4.6891546422080035,0.065,-4.65914318921263,0.08,0.00014097,0.64,0.619
9,0.8265306122448979,9,0.05,7,1,-4.579703669053445,0.0525,-4.555680923108688,0.065,0.00014097,0.675,0.651
9,0.8673469387755102,9,0.05,7,1,-4.4686915902995334,0.0475,-4.449558295346012,0.057,0.00014097,0.7125,0.68
9,0.9081632653061225,9,0.05,7,1,-4.364935419172874,0.04,-4.350120341072299,0.052,0.00014097,0.73,0.714
9,0.9489795918367346,9,0.05,7,1,-4.276937688234359,0.0275,-4.265672032628951,0.043,0.00014097,0.7575,0.742
9,0.9897959183673469,9,0.05,7,1,-4.193887422519472,0.0275,-4.184883356994644,0.037,0.00014097,0.785,0.773
9,1.030612244897959,9,0.05,7,1,-4.112004380277267,0.025,-4.103656051343755,0.026,0.00014097,0.8025,0.799
9,1.0714285714285714,9,0.05,7,1,-4.028426446995971,0.0225,-4.020594285159524,0.023,0.00014097,0.83,0.819
9,1.1122448979591835,9,0.05,7,1,-3.958335121471589,0.0225,-3.948225365360335,0.021,0.00014097,0.85,0.841
9,1.1530612244897958,9,0.05,7,1,-3.891145410276526,0.02,-3.87735836066355,0.018,0.00014097,0.8625,0.857
9,1.193877551020408,9,0.05,7,1,-3.8239557020843353,0.02,-3.8050447886009477,0.013,0.00014097,0.8725,0.871
9,1.2346938775510203,9,0.05,7,1,-3.7694266403061603,0.0125,-3.744162983777471,0.012,0.00014097,0.89,0.889
