,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.1959111210343325,-6.6739249738805135,0.0,[0.035],3.0282941107466645,0.745,0.035,1.0
1,"(100,)",-4.02525968209094,-6.2878442144682465,0.0,[0.025],2.7351382589685844,0.735,0.025,1.0
2,"(200,)",-4.00827493805216,-6.231602916210276,-2.4628942441040635e-08,[0.025],2.6615490800310972,0.73,0.025,1.0
3,"(300,)",-4.001510005730811,-6.211902144435755,-1.264778948240064e-08,[0.02],2.6289988838852603,0.735,0.02,1.0
4,"(400,)",-4.004421921006973,-6.212552559815014,-1.3509982466075598e-08,[0.02],2.634037076237514,0.73,0.02,1.0
5,"(500,)",-4.004931549439805,-6.212403296319266,-1.2701435458950527e-08,[0.02],2.6341372178269875,0.73,0.02,1.0
