,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-12.149579526217662,-4.530090642980659,[0.075],4.325280879285775,0.075,33.90999852027523,[5.32528088],1,0.0,tensor(-43.1348),"[np.float64(0.5643029546928153), np.float64(9.242464053202367), np.float64(0.0), np.float64(2.397798990371241)]",1.0
1,1,-12.914555652298557,-4.818618725407923,[0.05],2.397320549639424,0.05,33.94114810253096,[5.32528088],1,9.999999997681682e-05,tensor(0.),"[np.float64(0.5644390859114674), np.float64(9.242322987699259), np.float64(0.0003999999991658522), np.float64(2.3979289137471764)]",1.0
2,2,-13.055994851462444,-4.816568680733329,[0.05],2.370878140926576,0.05,33.96079521034055,[5.32528088],1,0.0001670058081084265,tensor(-8.8818e-16),"[np.float64(0.5644876862443858), np.float64(9.242237910909454), np.float64(0.0006161056309234128), np.float64(2.398003452353467)]",1.0
3,3,-13.20606889104504,-4.815927126501935,[0.055],2.345026964117381,0.055,33.97683717247426,[5.32528088],1,0.00021880146723622076,tensor(-0.7670),"[np.float64(0.5645162025524821), np.float64(9.242178800888974), np.float64(0.0008626858656877352), np.float64(2.398055977954548)]",1.0
4,4,-13.34396597599258,-4.815466486116975,[0.055],2.320757511848865,0.055,33.99257033000497,[5.32528088],1,0.00026225732529824305,tensor(-0.7646),"[np.float64(0.5645460978187951), np.float64(9.242107161706963), np.float64(0.0011227162091393744), np.float64(2.3981219773364773)]",1.0
5,5,-13.4692775412639,-4.815231702808643,[0.06],2.2981873131769333,0.06,34.00793151418442,[5.32528088],1,0.000299950171964525,tensor(-1.5247),"[np.float64(0.5645762543983851), np.float64(9.242026675617387), np.float64(0.0013912122599721534), np.float64(2.3981974738041867)]",1.0
6,6,-13.597254820436435,-4.81346052228142,[0.06],2.2719416790407063,0.06,34.029108003436335,[5.32528088],1,0.0003342645480833323,tensor(-1.5194),"[np.float64(0.5646540297578477), np.float64(9.241922667584504), np.float64(0.0016227446819467026), np.float64(2.398302693204488)]",1.0
7,7,-13.734828185831269,-4.810879232879862,[0.06],2.2425508367679416,0.06,34.053421118056065,[5.32528088],1,0.00036599904778841905,tensor(-1.5136),"[np.float64(0.564758513555151), np.float64(9.241807273191828), np.float64(0.0018404223549090088), np.float64(2.3984216560909046)]",1.0
8,8,-13.87818263037565,-4.807802904898384,[0.06],2.2111455470338437,0.06,34.07969441276496,[5.32528088],1,0.0003956994607590552,tensor(-1.5073),"[np.float64(0.5648802363530174), np.float64(9.241684836411768), np.float64(0.0020570413622967125), np.float64(2.3985490589374443)]",1.0
9,9,-14.006178267623394,-4.8044015219203855,[0.055],2.180881397016799,0.055,34.10728447395191,[5.32528088],1,0.00042375934619085225,tensor(-0.7506),"[np.float64(0.5650139729872364), np.float64(9.24155760543698), np.float64(0.002279316116059822), np.float64(2.3986822148221743)]",1.0
10,10,-14.13463168876581,-4.801513256395044,[0.055],2.1513186671253486,0.055,34.13316386957355,[5.32528088],1,0.00044964259287021304,tensor(-0.7477),"[np.float64(0.5651371415677884), np.float64(9.241434299263394), np.float64(0.0025189947883223884), np.float64(2.398811512490803)]",1.0
11,11,-14.261076842503023,-4.79942500444357,[0.05],2.122512487875877,0.05,34.15754044582766,[5.32528088],1,0.0004736725794403465,tensor(8.8818e-16),"[np.float64(0.5652510309152257), np.float64(9.241314395858453), np.float64(0.002770677123783586), np.float64(2.3989374289060117)]",1.0
12,12,-14.379147899989007,-4.8006634766080625,[0.05],2.095027194242934,0.05,34.178977520262514,[5.32528088],1,0.0004952787371773044,tensor(0.),"[np.float64(0.5653457372876795), np.float64(9.24120712565291), np.float64(0.0030332924413517194), np.float64(2.3990503660093387)]",1.0
13,13,-14.500976624256333,-4.802589638996709,[0.055],2.068222927009777,0.055,34.197998143478515,[5.32528088],1,0.0005147566798706214,tensor(-0.7394),"[np.float64(0.5654249892861469), np.float64(9.241110933747608), np.float64(0.0033034754123835736), np.float64(2.3991520682651664)]",1.0
14,14,-14.620225309291948,-4.8047290548990045,[0.055],2.042098598251562,0.055,34.216207031863036,[5.32528088],1,0.0005331823314700684,tensor(-0.7367),"[np.float64(0.5654996206141351), np.float64(9.2410156710003), np.float64(0.0035766960096366885), np.float64(2.3992527387541407)]",1.0
15,15,-14.739030377437505,-4.807074598230006,[0.055],2.016333332923018,0.055,34.2336790123787,[5.32528088],1,0.000550687737902885,tensor(-0.7342),"[np.float64(0.5655700340394417), np.float64(9.24092127076305), np.float64(0.0038526653605382047), np.float64(2.3993524386553813)]",1.0
16,16,-14.857408087357983,-4.809609977370374,[0.055],1.9908969950213384,0.055,34.25047795193061,[5.32528088],1,0.0005673855143122334,tensor(-0.7316),"[np.float64(0.5656365733444574), np.float64(9.240827683133942), np.float64(0.004131179674887697), np.float64(2.3994512131162096)]",1.0
17,17,-14.975370024242492,-4.8123210142422135,[0.055],1.9657640937396432,0.055,34.266658910173675,[5.32528088],1,0.0005833726348003573,tensor(-0.7291),"[np.float64(0.5656995349612509), np.float64(9.240734871206024), np.float64(0.0044120887617502035), np.float64(2.3995490948806064)]",1.0
18,18,-15.086629329244527,-4.815195274175952,[0.06],1.9417791620004154,0.06,34.28226975234929,[5.32528088],1,0.0005987332859460262,tensor(-1.4534),"[np.float64(0.5657591767254171), np.float64(9.24064280830966), np.float64(0.004695276936858277), np.float64(2.399646106925697)]",1.0
19,19,-15.196895378804232,-4.81747300044006,[0.06],1.9166172985142726,0.06,34.300016505479135,[5.32528088],1,0.0006143839377768601,tensor(-1.4484),"[np.float64(0.5658357073324262), np.float64(9.240541381915099), np.float64(0.004974219994571948), np.float64(2.399752982435653)]",1.0
20,20,-15.310849723076508,-4.819259819330633,[0.06],1.8898360673060912,0.06,34.31951935246817,[7.21511695],1,0.0006303177363402353,tensor(-1.4430),"[np.float64(0.5659262315724186), np.float64(9.240432551946453), np.float64(0.005250270891523441), np.float64(2.3998676854934016)]",1.0
21,21,-8.047880601834859,-4.588951864617783,[0.045],2.12054252946453,0.045,34.339053635649925,[7.21511695],1,0.0006465275669072074,tensor(0.9336),"[np.float64(0.5660284452461696), np.float64(9.240317778886636), np.float64(0.005524845309478254), np.float64(2.3999886945446818)]",1.0
22,22,-8.119333393972138,-4.5874788292983615,[0.045],2.1013960857886986,0.045,34.36658692330913,[7.21511695],1,0.000660153168934159,tensor(0.9317),"[np.float64(0.5661509692690804), np.float64(9.240196541111066), np.float64(0.005770377404535799), np.float64(2.40011636393598)]",1.0
23,23,-8.211427454879125,-4.584806442678055,[0.045],2.0789072037652647,0.045,34.39791109740018,[7.21511695],1,0.0006714204397507779,tensor(0.9294),"[np.float64(0.5662863317376081), np.float64(9.240070949534962), np.float64(0.005999113404982714), np.float64(2.4002482657098305)]",1.0
24,24,-8.317482436670995,-4.581296337636516,[0.045],2.0541755687340184,0.045,34.431648307114564,[7.21511695],1,0.0006805328983723803,tensor(0.9269),"[np.float64(0.5664305908089274), np.float64(9.239942313120421), np.float64(0.006218337506691373), np.float64(2.4003829844343607)]",1.0
25,25,-8.433562679898886,-4.577159216763301,[0.045],2.027836283615424,0.045,34.467041762599116,[7.21511695],1,0.000687674330745783,tensor(0.9243),"[np.float64(0.5665813009248811), np.float64(9.239811521585874), np.float64(0.006433051751211827), np.float64(2.4005195966181065)]",1.0
26,26,-8.55705652613591,-4.57253475436463,[0.045],2.0003034200626075,0.045,34.503616217756814,[7.21511695],1,0.0006930110575233633,tensor(0.9215),"[np.float64(0.5667368050351298), np.float64(9.23967921358285), np.float64(0.006646833528955697), np.float64(2.4006574602413555)]",1.0
27,27,-8.686107066313575,-4.567522728454329,[0.045],1.971866825986932,0.045,34.541049405829604,[7.21511695],1,0.0006966938780848334,tensor(0.9187),"[np.float64(0.5668959157597426), np.float64(9.239545864341723), np.float64(0.006862268627230546), np.float64(2.4007961105315405)]",1.0
28,28,-8.819333713524204,-4.562197948673889,[0.045],1.9427390618927303,0.045,34.57911169832384,[7.21511695],1,0.0006988597444938117,tensor(0.9158),"[np.float64(0.5670577488029037), np.float64(9.239411836553812), np.float64(0.007081213800141761), np.float64(2.4009352015711567)]",1.0
29,29,-8.907555038227173,-4.556618412541818,[0.04],1.918351537665499,0.04,34.61763375594039,[7.21511695],1,0.000699633211041024,tensor(1.8267),"[np.float64(0.5672216268351843), np.float64(9.239277412200469), np.float64(0.007304974208123104), np.float64(2.4010744707372105)]",1.0
