,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],1.7280965589192385,0.835,0.04,1.0
1,"(100,)",-3.939343238380301,-6.135542489528173,0.0,[0.015],0.6079725432352454,0.835,0.015,1.0
2,"(200,)",-3.8837122308218652,-6.035681310723937,0.0,[0.015],0.5142036331736506,0.83,0.015,1.0
3,"(300,)",-3.883590674371452,-6.030284998479621,0.0,[0.015],0.4824946334489396,0.83,0.015,1.0
4,"(400,)",-3.88297120455499,-6.02850590861597,0.0,[0.015],0.4803824239254994,0.83,0.015,1.0
5,"(500,)",-3.8825320240230825,-6.027480357646408,0.0,[0.015],0.47865494153173976,0.83,0.015,1.0
