,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.0939454420843875,-6.608797931353957,-8.886864577561937e-10,[0.065],1.2972185866465968,0.725,0.065,1.0
1,"(100,)",-3.9548567776014067,-6.3657023756304225,0.0,[0.065],1.127757505071228,0.74,0.065,1.0
2,"(200,)",-3.8648554598419538,-6.248552538453186,-7.501554932787258e-11,[0.065],1.048255525850611,0.74,0.065,1.0
3,"(300,)",-3.856373141294407,-6.23431683422449,0.0,[0.065],1.0277322760386338,0.74,0.065,1.0
4,"(400,)",-3.8503912136654135,-6.227251579631449,0.0,[0.065],1.0241731836147723,0.74,0.065,1.0
5,"(500,)",-3.849236552776547,-6.2260880115013455,-1.495692458775011e-11,[0.065],1.0244585524719017,0.74,0.065,1.0
