seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
6,6,0.9253317224703685,2.9058145481443622,0.016067548876417103,-0.30684356188970907,-0.30684356165143134,-5.132037003135634,-0.5274066556549885,-1.9123651149169913,-0.28876398316379065,4.32834363646315
