seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
9,0.4,9,0.15,1,1,0.0,0.2625,0.0,0.297,0.000243616,0.1125,0.109,-6.94005712486935,-6.949957465958447,-5.619154478446922,1.3181619621304355,1.3684163990886593
9,0.44102564102564107,9,0.15,1,1,0.0,0.2575,0.0,0.282,0.000243616,0.13,0.134,-6.794469826613213,-6.8012659607576476,-5.586915941875809,1.2279432859905444,1.302979727476994
9,0.48205128205128206,9,0.15,1,1,0.0,0.2375,0.0,0.263,0.000243616,0.15,0.148,-6.648882527848741,-6.652574455150726,-5.547612344903836,1.1156719657970444,1.2119781932244365
9,0.5230769230769231,9,0.15,1,1,0.0,0.225,0.0,0.248,0.000243616,0.1725,0.169,-6.5032952178606624,-6.503882940459655,-5.500972023653483,1.0094779272991732,1.1355064755342723
9,0.5641025641025641,9,0.15,1,1,0.0,0.2025,0.0,0.235,0.000243616,0.2125,0.194,-6.357707920651908,-6.355191436695317,-5.448439863451054,0.9109382632512757,1.0493462621462015
9,0.6051282051282052,9,0.15,1,1,0.0,0.1775,0.0,0.223,0.000243616,0.24,0.225,-6.212120618721411,-6.206499928188501,-5.391419113455292,0.8412567953589303,0.9877252888042222
9,0.6461538461538462,9,0.15,1,1,0.0,0.1625,5.560436666662838e-09,0.207,0.000243616,0.26,0.257,-6.047094037834849,-6.038066453954517,-5.335128560559446,0.6634163772721732,1.8554125689908145
9,0.6871794871794872,9,0.15,1,1,0.0,0.155,0.0,0.196,0.000243616,0.28,0.29,-5.852970835024435,-5.838648174453936,-5.285370527445712,0.6378580550802122,0.6951825874208587
9,0.7282051282051283,9,0.15,1,1,0.0,0.145,0.0,0.184,0.000243616,0.3275,0.32,-5.65344000439344,-5.633765344802847,-5.242956135940876,0.6219851567224352,0.6493441091965406
9,0.7692307692307693,9,0.15,1,1,0.0,0.135,0.0,0.168,0.000243616,0.3475,0.353,-5.45271224126604,-5.427672983577781,-5.19810463236877,0.6134131680187026,0.6049605305621156
9,0.8102564102564103,9,0.15,1,1,0.0,0.1225,0.0,0.154,0.000243616,0.3825,0.379,-5.251984478852558,-5.221580623708647,-5.150193754106623,0.6029630828487865,0.5660594057213592
9,0.8512820512820514,9,0.15,1,1,0.0,0.11,0.0,0.144,0.000243616,0.4125,0.405,-5.051256712543094,-5.015488259165966,-5.099978115105258,0.5935764919596277,0.5284510725377103
9,0.8923076923076924,9,0.15,1,1,0.0,0.1025,0.0,0.136,0.000243616,0.4475,0.427,-4.847550015148397,-4.8058211773340584,-5.046884439145084,0.584242562006808,0.4903913454763715
9,0.9333333333333333,9,0.15,1,1,3.5016178845381773e-10,0.0925,3.5016178845381773e-10,0.122,0.000243616,0.4825,0.456,-4.608968583691294,-4.556037971083893,-4.99009157014841,1.0961280406287819,0.8334887415575303
