seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
80,0.0001,80,0.3,0.5,1.5,-422.3453298765309,1.0,-422.34536580502606,1.0,0.015287905,0.0,0.0,-430.3983209757083,-429.7319878550264,-429.73181473523505
80,0.0031622776601683794,80,0.3,0.5,1.5,-422.3144494831375,1.0,-422.3144504439109,1.0,0.015287905,0.0,0.0,-430.34729900569835,-429.6821025421114,-429.68209760064434
80,0.1,80,0.3,0.5,1.5,-421.3290894392041,1.0,-421.32908968003954,1.0,0.015287905,0.0,0.0,-428.73383648546866,-428.10458498142344,-428.1045850335196
80,0.11,80,0.3,0.5,1.5,-421.2273355068225,1.0,-421.227335720664,1.0,0.015287905,0.0,0.0,-428.56722144111353,-427.941681804008,-427.941681976523
80,0.2094736842105263,80,0.3,0.5,1.5,-420.21515087600096,0.985,-420.21515088241404,0.992,0.015287905,0.0,0.0,-426.90984034817063,-426.3212241882156,-426.3212242537799
80,0.30894736842105264,80,0.3,0.5,1.5,-419.2029635800484,0.925,-419.2029635984776,0.954,0.015287905,0.0,0.0,-425.25245886179044,-424.7007660958694,-424.7007662677838
80,0.4084210526315789,80,0.3,0.5,1.5,-418.1907762206816,0.845,-418.1907762473733,0.9,0.015287905,0.0,0.0,-423.5950773690659,-423.08030803796635,-423.0803082305931
80,0.5078947368421053,80,0.3,0.5,1.5,-417.1785894436912,0.78,-417.17858945810787,0.798,0.015287905,0.0,0.0,-421.93769606579326,-421.4598501883159,-421.45985032989427
80,0.6073684210526316,80,0.3,0.5,1.5,-416.16640205700014,0.71,-416.1664020815995,0.686,0.015287905,0.005,0.002,-420.28031441972655,-419.83939197603655,-419.8393921961397
80,0.7068421052631578,80,0.3,0.5,1.5,-415.1542156033496,0.58,-415.15421560783005,0.584,0.015287905,0.01,0.016,-418.62293330123407,-418.21893426782077,-418.2189343944167
80,0.8063157894736842,80,0.3,0.5,1.5,-414.14202861146475,0.48,-414.1420286137147,0.496,0.015287905,0.04,0.028,-416.9655518641214,-416.59847624399623,-416.5984763779684
80,0.9057894736842105,80,0.3,0.5,1.5,-413.1298415121717,0.39,-413.129841515338,0.406,0.015287905,0.065,0.048,-415.30817030376403,-414.97801814854034,-414.9780183233842
80,1.0052631578947369,80,0.3,0.5,1.5,-412.0625378118033,0.315,-412.0700321139982,0.33,0.015287905,0.095,0.074,-413.65078890982824,-413.3575602288277,-413.357560374394
80,1.1047368421052632,80,0.3,0.5,1.5,-410.0038954925777,0.255,-410.08776434261426,0.256,0.015287905,0.115,0.098,-411.9934075560874,-411.73710224824515,-411.73710238738704
80,1.2042105263157896,80,0.3,0.5,1.5,-407.9452526906236,0.21,-408.061890987967,0.204,0.015287905,0.165,0.138,-410.33602600306943,-410.1166441104183,-410.11664431812954
80,1.3036842105263158,80,0.3,0.5,1.5,-405.88660990024573,0.145,-406.0360177533121,0.156,0.015287905,0.24,0.192,-408.6786445855299,-408.4961861353041,-408.49618633298485
80,1.4031578947368422,80,0.3,0.5,1.5,-403.82796700332784,0.09,-404.010144363723,0.126,0.015287905,0.265,0.23,-407.0212631596025,-406.8757281348529,-406.87572833767865
80,1.5026315789473685,80,0.3,0.5,1.5,-401.769323817968,0.065,-401.98427082762083,0.098,0.015287905,0.29,0.288,-405.36388168914664,-405.2552701139647,-405.255270322024
80,1.6021052631578947,80,0.3,0.5,1.5,-399.71068077697345,0.06,-399.958397325594,0.082,0.015287905,0.335,0.346,-403.70650034188446,-403.6348121753946,-403.63481234693654
