,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-3.424820051621875,-4.844854408954588,[0.055],0.34637388367922567,0.055,34.15532559089998,[1.34637388],1,0.0,tensor(0.0505),"[np.float64(0.5601656528124827), np.float64(9.30382868054886), np.float64(0.0), np.float64(2.4151462338959795)]",1.0
1,1,-3.870931389532492,-5.078805980129638,[0.055],0.43035956451803414,0.055,33.69909191145932,[1.34637388],1,-5.048902063797112e-06,tensor(-1.6213),"[np.float64(0.5573295006412684), np.float64(9.304090918874037), np.float64(0.003296369857307491), np.float64(2.4148881528631714)]",1.0
2,2,-4.122150613253775,-5.2119740938382355,[0.07],0.5094151958383537,0.07,32.98550029523164,[1.34637388],1,0.00015303890343316523,tensor(1.5310),"[np.float64(0.5528588819696896), np.float64(9.304499836861563), np.float64(0.008473798064162843), np.float64(2.4144764886759624)]",1.0
3,3,-4.288052696547064,-5.349301551556993,[0.09],0.6323382516556977,0.09,32.14532261446372,[1.34637388],1,0.0001264065487705348,tensor(1.5335),"[np.float64(0.5476798820358353), np.float64(9.304965441919613), np.float64(0.014743304737501472), np.float64(2.413990934277297)]",1.0
4,4,-4.332984842416244,-5.5043022097491745,[0.095],0.7591098150060241,0.095,31.35967210935853,[1.34637388],1,-4.824952544802613e-05,tensor(-2.7371),"[np.float64(0.5428016364877618), np.float64(9.305389252361591), np.float64(0.02081743208867039), np.float64(2.413537858599889)]",1.0
5,5,-4.290594374168781,-5.651561579464589,[0.11],0.8776076718654606,0.11,30.722846685038107,[1.34637388],1,8.573849600620743e-05,tensor(1.6124),"[np.float64(0.5388033681398139), np.float64(9.305720447980654), np.float64(0.02587747773935561), np.float64(2.4131745719987805)]",1.0
6,6,-4.238970644125952,-5.724538503362847,[0.13],0.9493266063862373,0.13,30.36025644220521,[1.34637388],1,3.169025039260457e-05,tensor(1.5496),"[np.float64(0.5366755075398395), np.float64(9.30587738768245), np.float64(0.029065701568045818), np.float64(2.412979044967308)]",1.0
7,7,-4.247849465815101,-5.707020060168666,[0.13],0.9364386348291565,0.13,30.379403055781143,[1.34637388],1,-0.00016650812917769648,tensor(-3.2530),"[np.float64(0.5370023367316181), np.float64(9.305812430510946), np.float64(0.02958436312622463), np.float64(2.413002821202287)]",1.0
8,8,-4.312433450529386,-5.633271888340935,[0.12],0.8474415952889064,0.12,30.69467821267806,[1.34637388],1,2.3395105350715553e-07,tensor(1.5357),"[np.float64(0.5390860490201356), np.float64(9.305581460549298), np.float64(0.027998995560498095), np.float64(2.4131956778938113)]",1.0
9,9,-4.352246113725288,-5.547597583483539,[0.1],0.7533392016636631,0.1,31.09218384492463,[1.34637388],1,-1.9939468289299187e-05,tensor(-2.7296),"[np.float64(0.5414167794222057), np.float64(9.305311938232485), np.float64(0.025730516111722234), np.float64(2.413433946507041)]",1.0
10,10,-4.365631524091202,-5.472374918874041,[0.095],0.6833588827751851,0.095,31.426834621973022,[1.34637388],1,0.00023688449733103118,tensor(1.5477),"[np.float64(0.543335601656994), np.float64(9.305074279151981), np.float64(0.02399291580125203), np.float64(2.413641570730371)]",1.0
11,11,-4.375498529931462,-5.414922101254588,[0.09],0.6323385192771339,0.09,31.68048606894682,[1.34637388],1,0.0002875765463851466,tensor(1.5335),"[np.float64(0.5447598544378719), np.float64(9.304883386888548), np.float64(0.022822977018974632), np.float64(2.413805116608362)]",1.0
12,12,-4.381233623164163,-5.376057958816927,[0.08],0.6020830744539104,0.08,31.850842759522234,[1.34637388],1,0.0001747799743993211,tensor(1.5588),"[np.float64(0.5457057046691159), np.float64(9.304743009950922), np.float64(0.02219173555353437), np.float64(2.41392130842765)]",1.0
13,13,-4.390141037777355,-5.362057454249839,[0.08],0.5923944230024368,0.08,31.91356800366651,[1.34637388],1,-7.133383983999025e-05,tensor(-2.5204),"[np.float64(0.546058467246011), np.float64(9.304667141556555), np.float64(0.022344386641067065), np.float64(2.413973023515168)]",1.0
14,14,-4.403311534348311,-5.368549960971747,[0.075],0.5988836442567189,0.075,31.88864727998135,[1.34637388],1,-1.618501136282327e-05,tensor(-2.5288),"[np.float64(0.5459269932662614), np.float64(9.304643979296962), np.float64(0.023125282903287095), np.float64(2.413972141975451)]",1.0
15,15,-4.421537235144517,-5.394887071271978,[0.075],0.6187427154014936,0.075,31.78315732151391,[1.34637388],1,0.0002808175300505831,tensor(1.5967),"[np.float64(0.5453191651387634), np.float64(9.304672669504665), np.float64(0.024473822460429864), np.float64(2.4139180728847762)]",1.0
16,16,-4.445150325743649,-5.438051042505981,[0.075],0.6496992926569295,0.075,31.601466170859098,[1.34637388],1,0.0003587538395059998,tensor(1.6218),"[np.float64(0.5442724873074745), np.float64(9.304746746231052), np.float64(0.02633589802656572), np.float64(2.4138165994013656)]",1.0
17,17,-4.457154603291086,-5.4987058020795745,[0.085],0.6929289795555637,0.085,31.355535281459677,[1.34637388],1,0.0002589219414930205,tensor(1.6060),"[np.float64(0.5427826668932452), np.float64(9.3048637155926), np.float64(0.028608167904372764), np.float64(2.413669048251894)]",1.0
18,18,-4.453054457972579,-5.542152345105981,[0.095],0.723817754857696,0.095,31.175584491307713,[1.34637388],1,1.8461322602897434e-05,tensor(1.5785),"[np.float64(0.5417981982433503), np.float64(9.3049384317782), np.float64(0.030554393977600083), np.float64(2.4135591586074687)]",1.0
19,19,-4.466313108341809,-5.556254475107766,[0.09],0.7256851195988115,0.09,31.100355931854608,[1.34637388],1,-0.00033175928494764127,tensor(-2.9527),"[np.float64(0.541608206601854), np.float64(9.30494441834476), np.float64(0.03199665573493601), np.float64(2.4135108804393792)]",1.0
20,20,-4.4892421572098105,-5.548034606521819,[0.085],0.7080061993946942,0.085,31.100920863203815,[1.34637388],1.001,-0.00031666736302095197,tensor(-2.9275),"[np.float64(0.5420310219274006), np.float64(9.304902095572185), np.float64(0.03310841759821425), np.float64(2.4135059049953367)]",1.0
21,21,-3.616168543684702,-5.117623954688798,[0.14],0.9673329388724505,0.14,31.266873650491174,[1.34637388],1.001,-1.184466364156696e-05,tensor(-3.1537),"[np.float64(0.5425975706801003), np.float64(9.30484760173369), np.float64(0.03422050241900695), np.float64(2.4135117377598023)]",1.0
22,22,-3.700608043884438,-5.0564307113602975,[0.105],0.8759906194551099,0.105,31.604895708317024,[1.34637388],1.001,0.0005473878495475283,tensor(1.6396),"[np.float64(0.5447696359870959), np.float64(9.304628586011741), np.float64(0.03322401852209964), np.float64(2.413712104330478)]",1.0
23,23,-3.7484214242064784,-5.018286126288025,[0.1],0.790208782139128,0.1,31.95962185640797,[1.34637388],1.001,0.0008308098736844625,tensor(1.6030),"[np.float64(0.5466064254324067), np.float64(9.30442884088285), np.float64(0.03199457677491628), np.float64(2.4139080563092614)]",1.0
24,24,-3.7953694310544486,-5.010480288222749,[0.1],0.7123730227355927,0.1,32.27361676929629,[1.34637388],1.001,0.000897244527398973,tensor(1.5446),"[np.float64(0.5478959099381072), np.float64(9.304275080209248), np.float64(0.03100682511936027), np.float64(2.4140669227145963)]",1.0
25,25,-3.764280013291059,-5.019476162850851,[0.095],0.6629817197619127,0.095,32.52470050074559,[1.34637388],1.001,0.0007959328044127648,tensor(1.5326),"[np.float64(0.5486202128960406), np.float64(9.304175875052898), np.float64(0.030473293000315694), np.float64(2.414176945747729)]",1.0
