seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
3,0.5,3,0.4,1,1,-5.741862326099592,0.295,-5.7679325145292095,0.285,0.00014959,0.25,0.245
3,0.5408163265306123,3,0.4,1,1,-5.711681012752439,0.265,-5.73607060078939,0.269,0.00014959,0.3075,0.283
3,0.5816326530612245,3,0.4,1,1,-5.669097399670645,0.235,-5.696750600929459,0.253,0.00014959,0.3475,0.312
3,0.6224489795918368,3,0.4,1,1,-5.62954221050471,0.2225,-5.664282173106529,0.239,0.00014959,0.375,0.35
3,0.6632653061224489,3,0.4,1,1,-5.582290738254722,0.215,-5.621422264532126,0.216,0.00014959,0.4075,0.39
3,0.7040816326530612,3,0.4,1,1,-5.525423119666256,0.2075,-5.564374914513897,0.195,0.00014959,0.44,0.421
3,0.7448979591836735,3,0.4,1,1,-5.4666400719612,0.1925,-5.502986379767538,0.181,0.00014959,0.48,0.453
3,0.7857142857142857,3,0.4,1,1,-5.4051138391956535,0.1825,-5.436631563651027,0.169,0.00014959,0.52,0.479
3,0.8265306122448979,3,0.4,1,1,-5.339131399949253,0.165,-5.364745428354134,0.154,0.00014959,0.54,0.508
3,0.8673469387755102,3,0.4,1,1,-5.26273734448225,0.1475,-5.2816334025882625,0.141,0.00014959,0.565,0.536
3,0.9081632653061225,3,0.4,1,1,-5.179351082831736,0.1325,-5.189205084087921,0.13,0.00014959,0.5925,0.573
3,0.9489795918367346,3,0.4,1,1,-5.092183659951927,0.1125,-5.094285448687388,0.114,0.00014959,0.615,0.6
3,0.9897959183673469,3,0.4,1,1,-5.00120897055842,0.1,-4.994524199874225,0.099,0.00014959,0.64,0.631
3,1.030612244897959,3,0.4,1,1,-4.90769037657628,0.1,-4.8977282144243555,0.088,0.00014959,0.6625,0.661
3,1.0714285714285714,3,0.4,1,1,-4.810530464754255,0.085,-4.799473107534516,0.081,0.00014959,0.67,0.687
3,1.1122448979591835,3,0.4,1,1,-4.709217423319301,0.07,-4.6995466749585235,0.071,0.00014959,0.7125,0.709
3,1.1530612244897958,3,0.4,1,1,-4.604760283786014,0.0575,-4.596905468542623,0.063,0.00014959,0.75,0.731
3,1.193877551020408,3,0.4,1,1,-4.498718185839846,0.055,-4.490624735763012,0.054,0.00014959,0.78,0.758
3,1.2346938775510203,3,0.4,1,1,-4.388465301157661,0.04,-4.381523192618694,0.048,0.00014959,0.8075,0.777
3,1.2755102040816326,3,0.4,1,1,-4.274244084024374,0.0375,-4.270414296156559,0.045,0.00014959,0.83,0.802
3,1.316326530612245,3,0.4,1,1,-4.1582744946964505,0.0325,-4.156966061306321,0.038,0.00014959,0.845,0.821
3,1.3571428571428572,3,0.4,1,1,-4.041210371637958,0.0225,-4.041501739284479,0.031,0.00014959,0.8625,0.834
3,1.3979591836734693,3,0.4,1,1,-3.9244880638887105,0.0175,-3.9260369287572545,0.02,0.00014959,0.88,0.853
3,1.4387755102040816,3,0.4,1,1,-3.8073857137634923,0.015,-3.8094719786704125,0.019,0.00014959,0.9,0.876
3,1.4795918367346939,3,0.4,1,1,-3.6975495109245315,0.0075,-3.698872523048823,0.017,0.00014959,0.9075,0.892
3,1.5204081632653061,3,0.4,1,1,-3.593132143589204,0.0025,-3.5923894443956432,0.014,0.00014959,0.9125,0.903
3,1.5612244897959182,3,0.4,1,1,-3.4878616333109322,0.0025,-3.485226477409976,0.009,0.00014959,0.9225,0.918
3,1.6020408163265305,3,0.4,1,1,-3.392137570907266,0.0025,-3.387285515671382,0.009,0.00014959,0.93,0.931
3,1.6428571428571428,3,0.4,1,1,-3.3016968907045285,0.0025,-3.2945967334810495,0.009,0.00014959,0.94,0.936
