seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
80,0.0001,80,0.05,1,4,0.4787777518728944,0.26,0.40931099910674434,0.268,0.002104391,0.0,0.0,0.7785180007269652,0.678539171486192,-0.8767916592354056
80,0.00021544346900318845,80,0.05,1,4,0.47877775775542786,0.26,0.40931100275004295,0.268,0.002104391,0.0,0.0,0.7785180073688546,0.6785391775234038,-0.8767916591635218
80,0.00046415888336127773,80,0.05,1,4,0.4787777568392773,0.26,0.40931099872157883,0.268,0.002104391,0.0,0.0,0.7785180078689886,0.678539173507907,-0.8767916595488401
80,0.001,80,0.05,1,4,0.47877775450968124,0.26,0.4093109982754446,0.268,0.002104391,0.0,0.0,0.7785180028678083,0.678539171229442,-0.8767916594843851
80,0.002154434690031882,80,0.05,1,4,0.44042484081196,0.255,0.37654689699801747,0.262,0.002104391,0.0,0.0,0.7044500133160504,0.6207988810845017,-0.8779324311449267
80,0.004641588833612777,80,0.05,1,4,0.39593891365279626,0.245,0.3118887367112378,0.238,0.002104391,0.0,0.0,0.6266920538221838,0.5503867444346543,-0.8883745368914866
80,0.01,80,0.05,1,4,0.2795044597139266,0.225,0.2038729614295079,0.212,0.002104391,0.0,0.0,0.46773014122765755,0.41912846881385674,-0.8885899143237525
80,0.021544346900318822,80,0.05,1,4,0.1504237680688096,0.18,0.1031027607909961,0.162,0.002104391,0.0,0.0,0.36725780701389615,0.30484940766025526,-0.8903942906887432
80,0.046415888336127774,80,0.05,1,4,-0.06235574246250704,0.095,-0.22150565772564934,0.088,0.002104391,0.0,0.0,0.16342395183312686,-0.08061367552576928,-0.9028962110831453
80,0.1,80,0.05,1,4,-0.32356185193456244,0.035,-0.4238567487954181,0.014,0.002104391,0.0,0.0,-0.09109722466462841,-0.3138738212507828,-0.8869793816364426
80,0.11,80,0.05,1,4,-0.36193383207535296,0.025,-0.45721735850290174,0.012,0.002104391,0.0,0.0,-0.1456320178153283,-0.3497701747857846,-0.8839080023734115
80,0.17357142857142857,80,0.05,1,4,-0.5129728614046091,0.005,-0.546549140919906,0.002,0.002104391,0.0,0.0,-0.4185357390460072,-0.4628445795698095,-0.8722864480312458
80,0.23714285714285716,80,0.05,1,4,-0.5435916654773061,0.005,-0.5684842662676771,0.002,0.002104391,0.0,0.0,-0.4644197910131484,-0.48603872715118923,-0.8673321376539287
80,0.3007142857142857,80,0.05,1,4,-0.565043414194372,0.005,-0.5817657466052157,0.0,0.002104391,0.0,0.0,-0.4946768597462273,-0.507345178312633,-0.8639130617251385
80,0.36428571428571427,80,0.05,1,4,-0.5804970996013649,0.0,-0.5895563429940054,0.0,0.002104391,0.0,0.0,-0.5141216373905849,-0.5211352692626969,-0.861938794027667
80,0.4278571428571428,80,0.05,1,4,-0.5904266309734075,0.0,-0.5939766837218748,0.0,0.002104391,0.0,0.0,-0.5244770304468082,-0.5288207424956536,-0.8606374257614593
80,0.49142857142857144,80,0.05,1,4,-0.597050300661393,0.0,-0.5969744833561834,0.0,0.002104391,0.0,0.0,-0.5312794351893712,-0.5336231032618763,-0.8596098780696265
80,0.555,80,0.05,1,4,-0.6015404893471774,0.0,-0.599046111507493,0.0,0.002104391,0.0,0.0,-0.5364854051215239,-0.5367762326824543,-0.8588398711853519
80,0.6185714285714285,80,0.05,1,4,-0.6047591540619589,0.0,-0.6005690317332095,0.0,0.002104391,0.0,0.0,-0.5408069965118484,-0.5386423293879155,-0.858188757038112
80,0.6821428571428572,80,0.05,1,4,-0.6070857809350292,0.0,-0.601497968608346,0.0,0.002104391,0.0,0.0,-0.5442256416205589,-0.5395939911363731,-0.8575543798628116
80,0.7457142857142857,80,0.05,1,4,-0.6090550536226845,0.0,-0.6022918664922329,0.0,0.002104391,0.0,0.0,-0.5469621959306326,-0.540779897388858,-0.8569007822809535
80,0.8092857142857143,80,0.05,1,4,-0.6108038563267776,0.0,-0.6031038058488412,0.0,0.002104391,0.0,0.0,-0.549307594091498,-0.5420358215812618,-0.8563241809265633
80,0.8728571428571429,80,0.05,1,4,-0.6122950281585107,0.0,-0.6038386891167035,0.0,0.002104391,0.0,0.0,-0.5511379198709967,-0.5431886461965453,-0.855744885404765
80,0.9364285714285714,80,0.05,1,4,-0.6135751291464838,0.0,-0.6044896331423327,0.0,0.002104391,0.0,0.0,-0.5526717551684125,-0.5440985110201955,-0.8552423607250139
80,1.0,80,0.05,1,4,-0.6146592299493662,0.0,-0.60507114999755,0.0,0.002104391,0.0,0.0,-0.5539529258250185,-0.5449016692700441,-0.8547974956312139
80,1.1,80,0.05,1,4,-0.6161105666787808,0.0,-0.6058384409658789,0.0,0.002104391,0.0,0.0,-0.5556849972646201,-0.5459949589182438,-0.8541955233800383
80,1.2000000000000002,80,0.05,1,4,-0.617376501475152,0.0,-0.6063513512640853,0.0,0.002104391,0.0,0.0,-0.5570866722793261,-0.5468457165973842,-0.8536685051871594
80,1.3,80,0.05,1,4,-0.6183330665494737,0.0,-0.6068491666449856,0.0,0.002104391,0.0,0.0,-0.5581641697865501,-0.5476710804079312,-0.8531323138836969
