seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
5,0.5,5,0.4,7,1,-5.882964198838184,0.4475,-6.133310007767951,0.414,0.00015305,0.0875,0.064
5,0.5408163265306123,5,0.4,7,1,-5.93255880118704,0.425,-6.160494418241315,0.403,0.00015305,0.0975,0.074
5,0.5816326530612245,5,0.4,7,1,-5.968461748598613,0.405,-6.183174219369261,0.39,0.00015305,0.1275,0.09
5,0.6224489795918368,5,0.4,7,1,-5.993614646815098,0.3975,-6.198316248136857,0.381,0.00015305,0.14,0.105
5,0.6632653061224489,5,0.4,7,1,-6.0119732802441925,0.39,-6.206982595358428,0.365,0.00015305,0.15,0.112
5,0.7040816326530612,5,0.4,7,1,-6.026200611141494,0.3775,-6.206246671517596,0.351,0.00015305,0.155,0.122
5,0.7448979591836735,5,0.4,7,1,-6.0326715087956835,0.36,-6.19892435445258,0.341,0.00015305,0.1625,0.132
5,0.7857142857142857,5,0.4,7,1,-6.029491647206046,0.3425,-6.185235793091131,0.328,0.00015305,0.18,0.141
5,0.8265306122448979,5,0.4,7,1,-6.018663313894987,0.325,-6.162947864311748,0.307,0.00015305,0.19,0.149
5,0.8673469387755102,5,0.4,7,1,-6.000670534707988,0.315,-6.132189208683842,0.292,0.00015305,0.2,0.157
5,0.9081632653061225,5,0.4,7,1,-5.972832062290097,0.2975,-6.095047346771674,0.281,0.00015305,0.2225,0.174
5,0.9489795918367346,5,0.4,7,1,-5.938265142221477,0.295,-6.053458071203179,0.269,0.00015305,0.2375,0.192
5,0.9897959183673469,5,0.4,7,1,-5.898841533517816,0.265,-6.005765515451881,0.256,0.00015305,0.255,0.205
5,1.030612244897959,5,0.4,7,1,-5.85288644848351,0.2575,-5.958839242185705,0.241,0.00015305,0.2675,0.214
5,1.0714285714285714,5,0.4,7,1,-5.81391573461253,0.24,-5.921086340826151,0.231,0.00015305,0.2725,0.225
5,1.1122448979591835,5,0.4,7,1,-5.771974423266214,0.235,-5.880296936872683,0.216,0.00015305,0.285,0.242
5,1.1530612244897958,5,0.4,7,1,-5.725831795286072,0.215,-5.8349723257964525,0.209,0.00015305,0.31,0.257
5,1.193877551020408,5,0.4,7,1,-5.675470453908742,0.2025,-5.786073103564983,0.187,0.00015305,0.3225,0.273
5,1.2346938775510203,5,0.4,7,1,-5.6220979614013,0.19,-5.732597601004425,0.178,0.00015305,0.3475,0.291
5,1.2755102040816326,5,0.4,7,1,-5.566221559446377,0.1825,-5.676705844298003,0.168,0.00015305,0.3525,0.302
5,1.316326530612245,5,0.4,7,1,-5.50544455432571,0.165,-5.616630871197406,0.153,0.00015305,0.3575,0.316
5,1.3571428571428572,5,0.4,7,1,-5.440136571606671,0.155,-5.553670336495196,0.14,0.00015305,0.37,0.332
5,1.3979591836734693,5,0.4,7,1,-5.372778445690499,0.1475,-5.487284459187233,0.128,0.00015305,0.3775,0.337
5,1.4387755102040816,5,0.4,7,1,-5.305090877562968,0.145,-5.418125479646634,0.121,0.00015305,0.3875,0.35
5,1.4795918367346939,5,0.4,7,1,-5.236492145221851,0.1425,-5.344388300629888,0.109,0.00015305,0.3975,0.359
5,1.5204081632653061,5,0.4,7,1,-5.164688357420627,0.1275,-5.267584369663202,0.098,0.00015305,0.4075,0.368
5,1.5612244897959182,5,0.4,7,1,-5.090250680293927,0.1175,-5.187979713542371,0.093,0.00015305,0.4175,0.376
5,1.6020408163265305,5,0.4,7,1,-5.0113464208508205,0.1075,-5.105316469366752,0.091,0.00015305,0.425,0.386
5,1.6428571428571428,5,0.4,7,1,-4.926955171875299,0.105,-5.017776881414562,0.087,0.00015305,0.4275,0.39
5,1.683673469387755,5,0.4,7,1,-4.840272434717312,0.1025,-4.928135268010697,0.083,0.00015305,0.43,0.402
5,1.7244897959183672,5,0.4,7,1,-4.752594851037225,0.09,-4.837163086614847,0.074,0.00015305,0.4475,0.412
5,1.7653061224489794,5,0.4,7,1,-4.661266772692971,0.0775,-4.743442978915388,0.068,0.00015305,0.4625,0.429
5,1.8061224489795917,5,0.4,7,1,-4.567693893663708,0.07,-4.648073973039687,0.066,0.00015305,0.47,0.436
5,1.846938775510204,5,0.4,7,1,-4.477571554899974,0.0625,-4.555047335030913,0.063,0.00015305,0.4775,0.442
5,1.8877551020408163,5,0.4,7,1,-4.383327788632616,0.0625,-4.459749475127004,0.055,0.00015305,0.4825,0.451
5,1.9285714285714284,5,0.4,7,1,-4.289934721978509,0.0625,-4.363976771752325,0.052,0.00015305,0.49,0.458
5,1.9693877551020407,5,0.4,7,1,-4.21105663417455,0.06,-4.281425701060782,0.051,0.00015305,0.4975,0.468
5,2.010204081632653,5,0.4,7,1,-4.131782111073895,0.0575,-4.1978236757190714,0.047,0.00015305,0.5075,0.474
5,2.0510204081632653,5,0.4,7,1,-4.050092655521646,0.055,-4.112228477650144,0.045,0.00015305,0.51,0.483
5,2.091836734693877,5,0.4,7,1,-3.96444152444126,0.0475,-4.022885431284309,0.038,0.00015305,0.5175,0.489
5,2.13265306122449,5,0.4,7,1,-3.8781483740475875,0.0425,-3.933072007437673,0.035,0.00015305,0.5225,0.497
5,2.1734693877551017,5,0.4,7,1,-3.791288888723606,0.04,-3.8424185826384636,0.032,0.00015305,0.5325,0.503
5,2.2142857142857144,5,0.4,7,1,-3.70905188985318,0.04,-3.7554264934434705,0.03,0.00015305,0.535,0.516
5,2.2551020408163263,5,0.4,7,1,-3.627266319171335,0.035,-3.669165433180619,0.027,0.00015305,0.54,0.522
5,2.2959183673469385,5,0.4,7,1,-3.544053115353547,0.025,-3.5823737057278744,0.025,0.00015305,0.54,0.529
5,2.336734693877551,5,0.4,7,1,-3.4571194284625086,0.0225,-3.495095467137543,0.024,0.00015305,0.54,0.533
5,2.377551020408163,5,0.4,7,1,-3.3700258866414687,0.0225,-3.4073628300541605,0.021,0.00015305,0.5475,0.541
5,2.4183673469387754,5,0.4,7,1,-3.2829323468025255,0.02,-3.3191084685538064,0.019,0.00015305,0.555,0.551
5,2.4591836734693877,5,0.4,7,1,-3.1958388084786806,0.02,-3.2303917195707,0.016,0.00015305,0.5625,0.56
5,2.5,5,0.4,7,1,-3.115584116225958,0.02,-3.1491768774465045,0.015,0.00015305,0.5675,0.565
