seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
70,0.0001,70,0.4,1.2,1,-0.9249473735946216,0.9775,-0.8525714584915948,0.99,0.00238741,0.0,0.0
70,0.00021544346900318845,70,0.4,1.2,1,-0.924947373608128,0.9775,-0.8525714585043891,0.99,0.00238741,0.0,0.0
70,0.00046415888336127773,70,0.4,1.2,1,-0.9249473735927717,0.9775,-0.8525714584982689,0.99,0.00238741,0.0,0.0
70,0.001,70,0.4,1.2,1,-0.924947373570119,0.9775,-0.8525714584884087,0.989,0.00238741,0.0,0.0
70,0.002154434690031882,70,0.4,1.2,1,-0.9249473735820232,0.9775,-0.8525714585091392,0.988,0.00238741,0.0,0.0
70,0.004641588833612777,70,0.4,1.2,1,-0.9249473735699263,0.9775,-0.8525714584864833,0.988,0.00238741,0.0,0.0
70,0.01,70,0.4,1.2,1,-0.9307590235567402,0.9775,-0.8602987559293257,0.986,0.00238741,0.0,0.0
70,0.021544346900318822,70,0.4,1.2,1,-0.9252346766027858,0.98,-0.8647511310462619,0.987,0.00238741,0.0,0.0
70,0.046415888336127774,70,0.4,1.2,1,-0.9230299468428568,0.9775,-0.8648024443986047,0.979,0.00238741,0.0,0.0
70,0.1,70,0.4,1.2,1,-0.9260638532897107,0.97,-0.8599380258081489,0.965,0.00238741,0.0,0.0
70,0.11,70,0.4,1.2,1,-0.9260495434482443,0.965,-0.8597338970458582,0.962,0.00238741,0.0,0.0
70,0.14708333333333334,70,0.4,1.2,1,-0.926086693302344,0.9325,-0.8590799632322932,0.951,0.00238741,0.0,0.0
70,0.18416666666666667,70,0.4,1.2,1,-0.9271484426286898,0.91,-0.8593231971716744,0.927,0.00238741,0.0,0.0
70,0.22125,70,0.4,1.2,1,-0.9264752992103373,0.875,-0.8625687306560177,0.896,0.00238741,0.0,0.0
70,0.25833333333333336,70,0.4,1.2,1,-0.9299430483878822,0.84,-0.863033618775062,0.865,0.00238741,0.0,0.0
70,0.29541666666666666,70,0.4,1.2,1,-0.931263297501455,0.8025,-0.8636890110236953,0.831,0.00238741,0.0,0.0
70,0.3325,70,0.4,1.2,1,-0.9295550217967713,0.7625,-0.866789842704005,0.778,0.00238741,0.0,0.0
70,0.3695833333333333,70,0.4,1.2,1,-0.9315489250201745,0.6925,-0.8709876537828729,0.703,0.00238741,0.0,0.0
70,0.4066666666666667,70,0.4,1.2,1,-0.9326462689356512,0.63,-0.8728562624560768,0.629,0.00238741,0.0,0.0
70,0.44375000000000003,70,0.4,1.2,1,-0.9323412716617604,0.5675,-0.8746023313102869,0.556,0.00238741,0.0,0.0
70,0.48083333333333333,70,0.4,1.2,1,-0.9322909693748959,0.49,-0.8760572817230131,0.485,0.00238741,0.0,0.0
70,0.5179166666666667,70,0.4,1.2,1,-0.9321522608028261,0.4225,-0.8771679747653577,0.427,0.00238741,0.0,0.0
70,0.555,70,0.4,1.2,1,-0.9307074829407889,0.3875,-0.8781677335670516,0.369,0.00238741,0.0,0.0
70,0.5920833333333334,70,0.4,1.2,1,-0.9298865742397757,0.3625,-0.8789140503149623,0.325,0.00238741,0.0,0.0
70,0.6291666666666667,70,0.4,1.2,1,-0.929566598479861,0.32,-0.8794511718942986,0.287,0.00238741,0.0,0.0
70,0.66625,70,0.4,1.2,1,-0.9294411178898629,0.2975,-0.879937959839519,0.266,0.00238741,0.0,0.0
70,0.7033333333333334,70,0.4,1.2,1,-0.9262765909431746,0.295,-0.8789532549311193,0.241,0.00238741,0.0,0.0
70,0.7404166666666667,70,0.4,1.2,1,-0.9234514162858727,0.2775,-0.8773968548063722,0.227,0.00238741,0.0,0.0
70,0.7775000000000001,70,0.4,1.2,1,-0.9216957450956054,0.2625,-0.876335598643707,0.215,0.00238741,0.0,0.0
70,0.8145833333333333,70,0.4,1.2,1,-0.9203535496797763,0.24,-0.8757413297916097,0.204,0.00238741,0.0,0.0
70,0.8516666666666667,70,0.4,1.2,1,-0.9195225866573267,0.2125,-0.8759945563054816,0.19,0.00238741,0.0,0.0
70,0.88875,70,0.4,1.2,1,-0.9185788803539962,0.2,-0.8762708471490896,0.181,0.00238741,0.0,0.0
70,0.9258333333333334,70,0.4,1.2,1,-0.9172008505586902,0.1875,-0.8765426461370961,0.175,0.00238741,0.0,0.0
70,0.9629166666666668,70,0.4,1.2,1,-0.9159368033800592,0.185,-0.876665559123774,0.162,0.00238741,0.0,0.0
70,1.0,70,0.4,1.2,1,-0.9148844982806207,0.1775,-0.8767640084839515,0.154,0.00238741,0.0,0.0
