seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
60,0.0001,60,0.12,0.5,1.5,-420.5323404036708,1.0,-420.5318582437071,1.0,0.013077553,0.0,0.0,-427.80283986717535,-427.35106609936634,-427.34860216102066
60,0.0031622776601683794,60,0.12,0.5,1.5,-420.51319002381655,1.0,-420.5131887410985,1.0,0.013077553,0.0,0.0,-427.7375557064663,-427.28578147838,-427.2857862232378
60,0.1,60,0.12,0.5,1.5,-419.1418966416816,0.995,-419.1418966344586,0.992,0.013077553,0.0,0.0,-425.6730744183302,-425.2212844831031,-425.2212850781669
60,0.11,60,0.12,0.5,1.5,-419.0002845813909,0.99,-419.0002845329809,0.99,0.013077553,0.0,0.0,-425.45988490101524,-425.00809341720816,-425.00809365155607
60,0.2094736842105263,60,0.12,0.5,1.5,-417.5916302856763,0.965,-417.5916302823404,0.946,0.013077553,0.0,0.0,-423.3392076987828,-422.88740009236733,-422.88740049068264
60,0.30894736842105264,60,0.12,0.5,1.5,-416.1829747861433,0.875,-416.1829747837493,0.874,0.013077553,0.0,0.0,-421.2185306034838,-420.7667069912306,-420.76670730113705
60,0.4084210526315789,60,0.12,0.5,1.5,-414.7743190075985,0.735,-414.7743190011505,0.772,0.013077553,0.0,0.0,-419.0978534173537,-418.6460138283145,-418.64601417130376
60,0.5078947368421053,60,0.12,0.5,1.5,-413.36566366678255,0.63,-413.3656636645567,0.686,0.013077553,0.0,0.0,-416.97717644023976,-416.5253207799459,-416.52532102063833
60,0.6073684210526316,60,0.12,0.5,1.5,-411.95700815417115,0.505,-411.9570081525186,0.594,0.013077553,0.0,0.002,-414.85649938036164,-414.40462765172674,-414.4046279052388
60,0.7068421052631578,60,0.12,0.5,1.5,-410.03572875941217,0.405,-410.0357286676439,0.498,0.013077553,0.0,0.002,-412.7358221378439,-412.28393435778236,-412.2839346557216
60,0.8063157894736842,60,0.12,0.5,1.5,-407.9736280813911,0.31,-407.9736280109481,0.398,0.013077553,0.0,0.004,-410.6151450553068,-410.1632412360313,-410.1632415184304
60,0.9057894736842105,60,0.12,0.5,1.5,-405.8321071125033,0.255,-405.8531778800131,0.32,0.013077553,0.0,0.008,-408.49446806283026,-408.04254817748017,-408.04254840043524
60,1.0052631578947369,60,0.12,0.5,1.5,-403.5531135766257,0.2,-403.5519031159162,0.252,0.013077553,0.0,0.01,-406.37379101076044,-405.92185504861794,-405.9218552345331
60,1.1047368421052632,60,0.12,0.5,1.5,-400.8646020870258,0.18,-400.83943032690144,0.184,0.013077553,0.01,0.016,-404.2531137720339,-403.8011617954124,-403.8011620539832
60,1.2042105263157896,60,0.12,0.5,1.5,-398.1760904456667,0.16,-398.12695724169106,0.146,0.013077553,0.035,0.022,-402.1324367026116,-401.68046867665066,-401.68046892982034
60,1.3036842105263158,60,0.12,0.5,1.5,-395.48757872928957,0.12,-395.41448413083685,0.112,0.013077553,0.045,0.028,-400.011759484075,-399.55977546263745,-399.559775750126
60,1.4031578947368422,60,0.12,0.5,1.5,-392.79906706866694,0.07,-392.7020110256665,0.094,0.013077553,0.045,0.038,-397.89108255607135,-397.43908243303713,-397.43908268368784
60,1.5026315789473685,60,0.12,0.5,1.5,-390.1105553840945,0.055,-389.98953793541796,0.074,0.013077553,0.05,0.048,-395.77040546005594,-395.3183892589364,-395.31838951020313
60,1.6021052631578947,60,0.12,0.5,1.5,-387.42204393041374,0.035,-387.27706515787304,0.056,0.013077553,0.06,0.056,-393.649728151599,-393.1976959420331,-393.1976962905646
60,1.701578947368421,60,0.12,0.5,1.5,-384.73353228236994,0.035,-384.56459209953977,0.038,0.013077553,0.06,0.074,-391.5290511154286,-391.07700283683357,-391.07700315939763
60,1.8010526315789475,60,0.12,0.5,1.5,-382.0376181858522,0.03,-381.85211913485574,0.022,0.013077553,0.07,0.082,-389.4083741087107,-388.9563097916944,-388.95631003562795
60,1.9005263157894736,60,0.12,0.5,1.5,-379.3410016707098,0.02,-379.13964596584634,0.012,0.013077553,0.095,0.11,-387.2876971222628,-386.83561677117643,-386.83561692975064
60,2.0,60,0.12,0.5,1.5,-376.6443853703684,0.01,-376.427173086989,0.01,0.013077553,0.11,0.122,-385.167019835731,-384.7149234803215,-384.7149237206244
60,2.05,60,0.12,0.5,1.5,-375.2889432556105,0.01,-375.06376072227334,0.01,0.013077553,0.13,0.13,-384.10107107857516,-383.6489666078761,-383.64896683710964
60,2.1857142857142855,60,0.12,0.5,1.5,-371.60988610479234,0.01,-371.363070014284,0.006,0.013077553,0.16,0.164,-381.2077815118566,-380.7556551530569,-380.7556553709494
60,2.321428571428571,60,0.12,0.5,1.5,-367.9308289025115,0.005,-367.6623792553892,0.004,0.013077553,0.18,0.176,-378.3128131834102,-377.8604704987602,-377.8604707237099
60,2.457142857142857,60,0.12,0.5,1.5,-364.25177174514863,0.005,-363.9616885652235,0.002,0.013077553,0.19,0.192,-375.4061330897325,-374.9527967459262,-374.95279697920586
60,2.5928571428571425,60,0.12,0.5,1.5,-360.57271453032985,0.005,-360.2609977777715,0.002,0.013077553,0.205,0.222,-372.4815262237232,-372.02695552566655,-372.02695566678216
60,2.7285714285714286,60,0.12,0.5,1.5,-356.8923510053366,0.005,-356.5600631923514,0.002,0.013077553,0.24,0.232,-369.54559298441467,-369.09021848599673,-369.09021860041634
60,2.8642857142857143,60,0.12,0.5,1.5,-353.2004479460422,0.0,-352.84817712419215,0.002,0.013077553,0.275,0.252,-366.60173360070905,-366.14594280530696,-366.1459429454778
60,3.0,60,0.12,0.5,1.5,-349.5019728561053,0.0,-349.1301310946962,0.0,0.013077553,0.3,0.278,-363.6542687608005,-363.198247877499,-363.1982480582569
60,3.1,60,0.12,0.5,1.5,-346.77248083963406,0.0,-346.38603154524736,0.0,0.013077553,0.31,0.296,-361.4809142325775,-361.02489630138393,-361.0248964631318
60,3.7,60,0.12,0.5,1.5,-330.313131005726,0.0,-329.83445879662617,0.0,0.013077553,0.435,0.398,-348.4252849115916,-347.9686333596185,-347.96863353972964
60,4.3,60,0.12,0.5,1.5,-313.8369145421907,0.0,-313.26574937415086,0.0,0.013077553,0.515,0.462,-334.95894095784405,-334.4867569453405,-334.48675703508025
