seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
7,0.4,7,0.15,5,1,0.0,0.19,0.0,0.219,0.000146501,0.2175,0.243,-6.101306987605962,-6.102076206422579,-5.382010393869157,1.1114623325942041,1.3163875442605697
7,0.44102564102564107,7,0.15,5,1,0.0,0.1725,0.0,0.193,0.000146501,0.2525,0.282,-5.876732882634247,-5.873754670521625,-5.317336595854625,1.0106464884343578,1.1738194059995384
7,0.48205128205128206,7,0.15,5,1,0.0,0.15,0.0,0.173,0.000146501,0.2925,0.331,-5.647354833330175,-5.641128800488941,-5.242858980465896,0.9003594470012007,1.0519364681029033
7,0.5230769230769231,7,0.15,5,1,0.0,0.135,0.0,0.153,0.000146501,0.34,0.37,-5.386624852230523,-5.380411599342858,-5.164270184372337,0.7889811595354406,0.9997292770106794
7,0.5641025641025641,7,0.15,5,1,0.0,0.1225,0.0,0.133,0.000146501,0.385,0.421,-5.125894865376877,-5.119694392990314,-5.077313070132763,0.6884454422290237,0.9493818769810951
7,0.6051282051282052,7,0.15,5,1,0.0,0.1025,0.0,0.121,0.000146501,0.445,0.466,-4.865164880711714,-4.858977188679593,-4.982796147494372,0.6221044205402773,0.8759971746403632
7,0.6461538461538462,7,0.15,5,1,0.0,0.085,0.0,0.104,0.000146501,0.4875,0.505,-4.604434895975835,-4.598259984247201,-4.882777052000158,0.5620012980257975,0.8278573003544529
7,0.6871794871794872,7,0.15,5,1,3.2039626507440744e-10,0.0775,3.2039626507440744e-10,0.094,0.000146501,0.535,0.551,-4.285388117653329,-4.270525748368739,-4.802108008410132,0.8272796165775146,1.1138234365367674
7,0.7282051282051283,7,0.15,5,1,1.1914425002146345e-10,0.07,1.1914425002146345e-10,0.079,0.000146501,0.5825,0.586,-3.9497088401059584,-3.924267815532598,-4.7275841873476825,0.8005017376016434,1.106533749497859
7,0.7692307692307693,7,0.15,5,1,3.107512025479764e-10,0.0625,3.107512025479764e-10,0.068,0.000146501,0.6175,0.626,-3.585818862970187,-3.5441570427328872,-4.648354650885575,0.7634320979638357,1.0840088534577899
7,0.8102564102564103,7,0.15,5,1,2.2334435412219023e-09,0.0575,2.2334435412219023e-09,0.058,0.000146501,0.65,0.648,-3.2219288870338976,-3.1640462720573854,-4.56546159869456,0.7263624580296382,1.0838189018685473
7,0.8512820512820514,7,0.15,5,1,1.0188931920396271e-09,0.0475,1.0188931920396271e-09,0.048,0.000146501,0.6875,0.696,-2.858038911522911,-2.7839355015007206,-4.479094597785943,0.71277727755118,1.0609443958704166
7,0.8923076923076924,7,0.15,5,1,8.671998674714132e-10,0.04,8.671998674714132e-10,0.042,0.000146501,0.715,0.729,-2.4941489311335725,-2.403824724829635,-4.389854725941909,0.68713727592471,1.0466145874635477
7,0.9333333333333333,7,0.15,5,1,8.803920925615216e-10,0.04,8.803920925615216e-10,0.036,0.000146501,0.73,0.765,-2.118507660093665,-2.0125811467892887,-4.300697010760652,0.6787702469290082,1.0473682391660377
7,0.9743589743589743,7,0.15,5,1,8.071551205190985e-10,0.0325,8.071551205190985e-10,0.033,0.000146501,0.76,0.784,-1.717422483697371,-1.5973087235348062,-4.2147415676840065,0.6692597408906096,1.0464051550304596
7,1.0153846153846153,7,0.15,5,1,4.076441850742185e-09,0.0275,4.076441850742185e-09,0.028,0.000146501,0.8125,0.804,-1.299068842302413,-1.165803943066794,-4.131354114060761,0.683124080484746,1.1558921137275442
7,1.0564102564102564,7,0.15,5,1,2.3589401543233635e-09,0.0175,2.3589401543233635e-09,0.024,0.000146501,0.8325,0.823,-0.8807151934527213,-0.734299155326434,-4.04655711022965,0.6814242381405917,1.1584624340365073
7,1.0974358974358975,7,0.15,5,1,1.8075341223777741e-09,0.01,1.8075341223777741e-09,0.021,0.000146501,0.845,0.838,-0.46123758981088514,-0.30187565825434204,-3.96233659470374,0.5964928389329905,1.150936820104857
7,1.1384615384615384,7,0.15,5,1,3.3935347865110543e-09,0.005,3.3935347865110543e-09,0.017,0.000146501,0.855,0.863,-0.025739739889894295,0.14364263963022306,-3.8894251721734685,0.6780245658830067,1.1241589372714467
7,1.1794871794871795,7,0.15,5,1,2.1466542876602546e-08,0.005,2.1466542876602546e-08,0.012,0.000146501,0.88,0.874,0.4097581182171089,0.5891609502527487,-3.8156570464563,0.6609537121647515,1.0635501650199553
7,1.2205128205128206,7,0.15,5,1,1.7597455270745854e-08,0.005,1.7597455270745854e-08,0.008,0.000146501,0.8975,0.893,0.8452559995987379,1.0346792831983027,-3.741123357624204,0.6592924998088027,1.0658942966254794
7,1.2615384615384615,7,0.15,5,1,1.4263381253876162e-08,0.005,1.4263381253876162e-08,0.006,0.000146501,0.91,0.908,1.2807538622613879,1.4801975970247072,-3.665580565895715,0.6576312851288978,1.068238420058154
