,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.15,1.0,-0.864145142528058,0.0510625,-0.8642216896641851,0.05117833333333333,0.15,1.0,-0.8790074116746347,0.0,-0.8791598344778985,0.0,0.15,1.0,-0.8484567738893558,0.0,-0.8492206236240092,0.004
1,0.2,1.0,-0.8672465062261201,0.057374999999999995,-0.8676839696049637,0.05645166666666667,0.2,1.0,-0.8854156471772037,0.0,-0.8852399916048559,0.0,0.2,1.0,-0.8484469369913499,0.0075,-0.8491794744140932,0.007
2,0.23,1.0,-0.8692486307888212,0.057881249999999995,-0.868850834767822,0.05893666666666667,0.23,1.0,-0.8869042771089536,0.0,-0.8867185512613562,0.0,0.23,1.0,-0.849814530395707,0.0075,-0.8477313477398407,0.011
3,0.25,1.0,-0.8685150187892234,0.05670000000000001,-0.8688050826744107,0.056285,0.25,1.0,-0.8878949359858932,0.0,-0.8895648198042172,0.0,0.25,1.0,-0.8470024137889556,0.005625,-0.8473273260484147,0.005
4,0.3,1.0,-0.8677257543896546,0.05918333333333333,-0.8691207817431085,0.05699666666666667,0.3,1.0,-0.8888263367084104,0.0,-0.8899672955330243,0.0,0.3,1.0,-0.8456206459102968,0.0125,-0.8482464599647527,0.01425
5,0.33,1.0,-0.866329905426778,0.056635416666666674,-0.865396496462972,0.05592833333333334,0.33,1.0,-0.889027109523131,0.0,-0.8881843244426326,0.0,0.33,1.0,-0.8419043768356099,0.0125,-0.8422635159583192,0.012
6,0.35,1.0,-0.8685816314147181,0.056927083333333336,-0.869321136027512,0.05677833333333333,0.35,1.0,-0.8896533538135694,0.0,-0.8901511857832387,0.0,0.35,1.0,-0.8451537861311815,0.0125,-0.8457781807595998,0.013
7,0.4,1.0,-0.8640410833174212,0.058804166666666664,-0.8638672386613606,0.05746666666666666,0.4,1.0,-0.888123805497402,0.0,-0.8880719211822202,0.0,0.4,1.0,-0.836634462167745,0.02,-0.837663291552432,0.018
8,0.45,1.0,-0.86597840501913,0.05597291666666667,-0.8652217183840035,0.0549275,0.45,1.0,-0.8899898505215467,0.0,-0.8897902479938083,0.0,0.45,1.0,-0.8422207897314902,0.0225,-0.8407973224144958,0.02
