,mean_Rho,mean_Test_val,mean_Avg_prob_test,mean_Validate_val,mean_Avg_prob_validate,0.25_Rho,0.25_Test_val,0.25_Avg_prob_test,0.25_Validate_val,0.25_Avg_prob_validate,0.75_Rho,0.75_Test_val,0.75_Avg_prob_test,0.75_Validate_val,0.75_Avg_prob_validate
0,1e-05,-0.8239958347300689,0.49399999999999994,-0.8144251176736594,0.499,1e-05,-0.8403906326062479,0.493,-0.8184942463185686,0.4825,1e-05,-0.8151980100001371,0.504,-0.8101896809080409,0.5225
1,0.0502612060301507,-0.8240381883898221,0.46440000000000003,-0.8154560663129822,0.45899999999999996,0.0502612060301507,-0.8403906322553112,0.471,-0.8227130309278801,0.4475,0.0502612060301507,-0.8125223833324774,0.473,-0.8111230779061895,0.475
2,0.1005124120603015,-0.8183230017969105,0.4452,-0.8138584972234069,0.44800000000000006,0.1005124120603015,-0.8252496836562826,0.439,-0.8130903909443926,0.43,0.1005124120603015,-0.8068907864252383,0.456,-0.8096318048644013,0.455
3,0.1507636180904522,-0.8114797499677813,0.4232,-0.811195607637855,0.4255,0.1507636180904522,-0.817878815643686,0.41,-0.8116798944524173,0.4125,0.1507636180904522,-0.802347600664579,0.444,-0.8061618466121548,0.4425
4,0.201014824120603,-0.8058767523258196,0.3998,-0.8083760618735202,0.40800000000000003,0.201014824120603,-0.8154223584773524,0.382,-0.8116934597664763,0.4,0.201014824120603,-0.795416880033283,0.419,-0.7997432437682065,0.415
5,0.2512660301507537,-0.8009469538066252,0.373,-0.8043669284865291,0.382,0.2512660301507537,-0.8114399270831816,0.352,-0.8121133246161867,0.38,0.2512660301507537,-0.79193337671168,0.397,-0.796586628683319,0.3975
6,0.3015172361809045,-0.7980800355996733,0.3478,-0.802047606079903,0.355,0.3015172361809045,-0.8093751159514659,0.331,-0.8123325894944202,0.3525,0.3015172361809045,-0.7897880113041698,0.371,-0.7956730264531078,0.37
7,0.3517684422110553,-0.795830785553194,0.32599999999999996,-0.8000199000733555,0.3325,0.3517684422110553,-0.8075271610010761,0.311,-0.8096558997683969,0.3325,0.3517684422110553,-0.7862207375818968,0.35,-0.7921773968105683,0.3475
8,0.402019648241206,-0.7936370753563908,0.3004,-0.7980118030370745,0.3045,0.402019648241206,-0.8051623219309393,0.286,-0.807820800005639,0.305,0.402019648241206,-0.7839248394332464,0.318,-0.788175163804553,0.315
9,0.4522708542713568,-0.7920131811350197,0.2834,-0.7965430886429008,0.284,0.4522708542713568,-0.8029201134034278,0.266,-0.806471963660077,0.285,0.4522708542713568,-0.7829924658070018,0.297,-0.7857927831463999,0.29
10,0.5025220603015075,-0.7904927081856229,0.2646,-0.7952288351752171,0.2595,0.5025220603015075,-0.8012619401119311,0.245,-0.8054335883906302,0.2475,0.5025220603015075,-0.780831076597849,0.279,-0.7839540874839744,0.2725
11,0.5527732663316582,-0.7891919820970175,0.2472,-0.7941245579267239,0.2375,0.5527732663316582,-0.7999770946981579,0.233,-0.8046067135778489,0.2275,0.5527732663316582,-0.7786115811997076,0.258,-0.7821443769366988,0.2475
12,0.603024472361809,-0.7879385802144714,0.2338,-0.7930336617411038,0.225,0.603024472361809,-0.7989476459517485,0.221,-0.8039313438537671,0.215,0.603024472361809,-0.7768537680139458,0.241,-0.7807105608974567,0.23
13,0.6532756783919598,-0.7865237010794098,0.2162,-0.7917120785502025,0.211,0.6532756783919598,-0.7981023034330299,0.204,-0.8022972231189632,0.2025,0.6532756783919598,-0.7754212904185686,0.224,-0.77954224646319,0.22
14,0.7035268844221105,-0.7852605365300673,0.20459999999999998,-0.7905036455863261,0.1965,0.7035268844221105,-0.796659947278039,0.194,-0.8003784583662542,0.19,0.7035268844221105,-0.7742274403840024,0.213,-0.7785686698630875,0.2075
15,0.7537780904522613,-0.7841975075266697,0.1926,-0.7894861028102834,0.1795,0.7537780904522613,-0.7950050736438968,0.182,-0.7987711039040997,0.18,0.7537780904522613,-0.7732163567138287,0.203,-0.7777440730803638,0.1875
16,0.8040292964824121,-0.7832890537761242,0.17980000000000002,-0.7886161575169095,0.1655,0.8040292964824121,-0.7936024539866771,0.17,-0.7974046482653221,0.1675,0.8040292964824121,-0.7723476394935108,0.189,-0.7770355942716833,0.1725
17,0.8542805025125628,-0.7825025369421601,0.1676,-0.7878629425105014,0.154,0.8542805025125628,-0.7923962041708141,0.165,-0.7962260293216948,0.155,0.8542805025125628,-0.7715922054107129,0.173,-0.7764195066065908,0.16
18,0.9045317085427136,-0.7818135360471982,0.159,-0.7872027232324416,0.1445,0.9045317085427136,-0.7913461873447707,0.158,-0.795193982799837,0.145,0.9045317085427136,-0.7710347967855159,0.16,-0.7758785842792684,0.15
19,0.9547829145728643,-0.7812052344019244,0.148,-0.7866197790750004,0.1335,0.9547829145728643,-0.7904231999427994,0.148,-0.7942861280108615,0.1325,0.9547829145728643,-0.7705981768496358,0.15,-0.7753995059520185,0.1425
20,1.0050341206030151,-0.7806636850387878,0.136,-0.7861007247749432,0.1285,1.0050341206030151,-0.7896046416838043,0.131,-0.7934796916024632,0.1275,1.0050341206030151,-0.7702072997714478,0.139,-0.7749720315774979,0.135
21,1.055285326633166,-0.7801781958257216,0.1266,-0.7856353402494374,0.1165,1.055285326633166,-0.788873237254131,0.124,-0.7927579955047962,0.1175,1.055285326633166,-0.769855247616842,0.125,-0.7745881001161625,0.125
22,1.1055365326633166,-0.7797403126344753,0.118,-0.7852155489518664,0.11100000000000002,1.1055365326633166,-0.7882154114878315,0.113,-0.7921080623707917,0.115,1.1055365326633166,-0.769536442875772,0.119,-0.7742412747294151,0.1225
23,1.1557877386934674,-0.7793432148959479,0.10800000000000001,-0.7848348443896027,0.1045,1.1557877386934674,-0.7876203054746388,0.104,-0.7915194510048661,0.1025,1.1557877386934674,-0.7692463278201026,0.11,-0.7739263500801006,0.115
